volume,class_1,class_2,class_3
4.4,18,19,3
3.81,16,17,0
1.07,7,22,2
5.0,17,9,6
4.12,15,1,2
3.04,7,6,9
1.31,21,15,2
2.31,18,7,11
4.22,18,13,7
3.71,5,7,3
4.21,20,19,7
4.9,11,1,7
3.3,14,8,10
1.93,18,17,5
2.18,8,9,6
4.39,22,5,5
3.04,11,9,5
3.62,18,18,6
2.48,10,21,4
4.26,21,15,1
2.83,2,17,9
2.67,20,10,5
4.9,4,17,9
2.96,15,3,8
2.62,7,7,2
4.27,12,21,8
3.08,15,9,7
4.8,1,12,1
4.72,19,15,0
1.35,22,8,2
4.12,8,20,2
4.62,6,22,9
2.73,11,19,1
3.99,11,17,4
3.72,20,19,3
3.94,18,14,8
2.38,21,7,0
3.17,17,14,11
3.97,15,0,2
2.72,7,22,2
1.23,18,18,5
1.35,9,0,7
3.69,13,8,2
5.0,7,21,4
1.76,10,18,6
4.49,0,9,9
2.06,10,19,9
4.07,17,11,11
4.32,2,14,7
3.01,8,13,4
2.47,20,8,6
4.45,18,19,11
4.23,14,9,6
3.94,0,9,1
2.39,6,13,6
4.11,22,21,8
4.96,9,4,8
1.1,7,7,0
2.22,3,3,9
1.78,20,20,3
4.18,14,17,11
2.72,4,17,5
3.48,13,2,5
6.93,22,20,0
6.62,5,13,10
6.83,3,15,9
9.01,21,0,6
5.05,13,3,10
9.12,13,9,4
9.18,12,13,0
8.72,0,4,11
9.66,20,13,9
8.08,22,4,3
6.78,16,0,7
6.8,8,16,2
6.77,3,14,7
9.0,12,19,3
9.91,5,12,11
7.01,7,13,8
5.05,11,21,1
5.66,18,1,7
7.96,9,0,8
9.88,8,4,2
8.36,18,20,10
5.87,13,12,0
6.7,6,4,4
5.07,2,0,9
5.78,15,20,9
9.37,6,4,6
6.61,22,9,9
8.74,6,21,2
5.88,9,8,9
7.34,15,22,8
5.52,6,19,5
9.78,15,14,9
5.17,6,8,6
7.99,7,21,11
5.76,3,14,8
8.98,0,12,11
5.03,6,9,9
7.98,12,21,8
9.51,11,16,8
7.08,7,18,5
7.77,22,10,5
5.34,17,14,3
5.95,11,1,3
9.37,16,22,10
8.99,2,14,0
6.0,14,17,0
8.61,15,0,4
8.07,1,10,3
8.61,18,12,9
5.83,10,18,6
8.15,2,8,4
9.26,17,2,0
6.18,19,18,6
9.86,8,21,8
8.01,6,7,7
7.59,17,7,0
5.73,0,10,3
5.41,6,13,4
6.97,2,14,2
8.49,20,9,4
6.08,7,15,1
9.04,21,16,4
9.4,11,19,4
7.64,16,7,0
6.47,5,22,9
6.88,16,10,2
5.05,9,3,1
8.33,5,7,3
9.15,13,6,1
6.03,18,19,9
9.93,3,5,10
9.03,22,4,11
9.7,12,20,10
6.97,18,9,10
9.15,13,11,10
9.84,4,18,1
6.45,10,22,8
7.39,1,6,8
8.17,8,6,4
6.51,13,11,5
7.82,3,7,10
9.62,18,2,8
5.74,16,18,2
8.54,15,22,5
7.79,18,13,8
6.49,6,1,4
8.86,1,21,2
9.6,21,8,2
7.52,6,14,3
8.66,12,9,9
9.11,7,15,0
9.84,11,7,8
7.29,2,9,2
8.09,0,14,3
7.54,12,8,3
6.66,18,11,0
9.8,1,9,0
5.5,22,8,10
5.01,10,15,8
8.9,0,15,10
8.43,16,19,6
7.02,19,14,7
7.31,12,22,11
9.04,7,0,4
8.98,3,10,8
8.96,1,0,4
5.58,5,22,3
6.98,17,19,6
5.65,5,18,9
9.29,17,4,7
7.72,11,14,6
9.65,2,4,3
6.38,3,5,8
8.08,0,20,5
6.68,21,21,9
5.02,14,19,1
6.31,10,19,0
8.0,21,10,1
5.53,22,1,0
6.06,2,11,9
7.01,14,21,8
6.58,8,0,0
5.75,7,15,6
8.55,17,19,1
7.48,1,20,11
12.07,14,12,1
11.56,21,19,9
11.1,21,19,1
13.78,22,21,2
12.21,8,6,9
12.13,17,15,1
10.8,0,1,5
11.61,13,9,11
13.0,15,11,9
10.43,20,3,7
14.18,21,8,8
10.85,6,3,11
14.19,0,3,10
10.88,19,22,11
12.76,0,19,4
14.35,16,9,3
12.12,13,12,1
12.99,12,0,3
14.41,12,0,5
14.1,14,12,2
12.37,22,10,10
13.42,4,7,8
11.39,5,5,5
11.89,1,19,5
11.94,13,17,10
12.47,18,10,2
10.79,10,10,3
14.34,0,20,11
10.47,9,2,11
13.61,14,21,4
10.84,15,15,5
14.81,17,22,3
14.02,7,4,9
13.36,21,2,4
10.27,1,4,1
10.34,10,16,1
11.12,19,18,10
11.82,0,15,8
11.31,1,9,1
11.55,14,13,8
12.17,10,20,2
11.6,16,13,11
10.3,0,1,0
11.62,16,1,9
10.48,19,0,6
11.22,14,0,9
13.22,13,2,2
12.65,9,15,6
11.41,14,3,11
12.59,1,16,10
10.38,19,18,8
10.25,15,7,0
11.76,19,12,3
12.28,19,12,8
13.5,0,5,0
13.38,0,20,0
13.49,2,19,4
12.64,7,19,11
13.19,16,10,11
12.67,7,17,10
14.98,15,21,8
10.15,14,8,10
