volume,class_1
19,0
3,0
22,1
37,1
27,1
13,1
33,1
28,1
41,1
24,1
46,1
46,2
13,2
2,2
38,3
2,3
14,3
41,3
2,4
9,4
28,4
34,5
13,5
39,5
18,6
48,6
26,6
5,7
27,7
21,7
50,7
46,7
24,8
22,9
33,9
50,9
34,9
15,9
27,9
25,10
39,10
23,10
20,11
2,11
24,11
8,11
3,11
38,12
49,12
5,12
46,13
26,14
38,14
8,14
14,14
5,15
6,15
39,15
10,15
33,15
10,16
10,16
29,17
33,17
31,17
11,17
32,17
15,17
25,17
9,18
40,18
14,18
31,18
9,19
15,19
5,19
17,19
18,20
42,20
15,20
22,21
38,21
41,21
10,21
45,22
4,22
14,22
1,23
43,23
24,24
34,24
2,24
33,24
12,25
34,25
14,26
22,26
16,26
29,26
46,26
24,27
18,27
10,27
5,27
27,27
24,27
9,28
43,28
41,28
1,28
8,29
13,30
38,30
48,31
22,31
33,31
2,31
36,31
34,31
44,32
9,32
17,32
46,32
42,32
28,33
30,33
6,33
49,34
45,34
34,35
45,35
19,35
1,36
4,36
23,37
28,37
27,37
31,37
21,37
18,37
32,37
28,38
31,38
19,38
26,38
2,38
2,38
27,39
38,39
35,39
21,39
47,40
1,40
16,40
39,40
29,41
45,41
44,42
27,42
40,42
27,42
22,42
8,43
28,43
25,43
30,43
5,43
2,44
11,44
26,44
20,44
42,44
3,45
50,45
10,45
28,45
1,45
12,45
5,45
39,45
46,46
25,46
35,46
47,46
41,46
23,47
26,47
35,47
17,48
2,48
24,48
43,48
24,48
32,48
21,49
48,49
11,49
26,49
50,49
21,49
