volume,class_1,class_2,class_3
4.99,21,25,6
3.56,15,11,6
2.68,0,14,11
3.24,20,11,14
4.45,7,1,2
4.97,19,10,2
1.29,4,18,10
4.32,11,25,12
1.61,13,8,6
3.9,9,21,3
2.84,13,14,3
4.4,18,14,13
2.25,17,18,0
2.55,3,8,12
1.81,9,11,11
3.28,16,3,13
4.12,21,23,13
4.51,8,3,3
3.86,14,10,7
1.59,14,11,8
4.23,17,13,8
2.72,9,9,1
3.79,23,4,6
4.58,1,18,13
4.66,8,2,1
2.5,16,25,11
1.81,22,25,11
2.65,6,1,4
3.47,19,2,4
3.19,22,13,5
3.1,6,14,8
2.6,18,22,10
1.33,22,24,4
1.72,19,1,1
1.28,0,20,0
4.69,3,12,2
1.32,17,3,3
3.69,13,16,8
4.0,8,19,3
4.99,22,14,9
2.11,16,10,14
2.31,14,6,9
1.39,22,17,8
4.71,1,7,12
2.34,14,13,5
3.3,0,15,9
4.1,4,18,4
3.92,23,9,12
4.74,11,4,13
4.18,23,24,11
1.27,17,24,14
4.12,3,14,1
1.64,8,17,10
1.71,19,3,4
1.56,0,1,4
3.17,2,15,7
3.17,19,0,14
3.93,17,22,9
4.68,18,7,10
3.41,21,2,1
2.68,13,11,4
3.43,20,3,4
3.55,2,1,7
3.62,17,11,5
1.26,6,2,5
4.24,15,11,5
3.02,2,24,13
1.15,6,10,12
3.66,23,5,1
3.86,9,16,5
4.99,19,2,8
4.28,1,3,10
1.69,3,2,2
4.84,18,12,11
4.02,21,19,12
4.73,5,25,8
1.64,10,20,0
1.51,11,10,8
3.73,17,4,4
4.17,20,1,8
2.16,13,22,1
1.24,8,24,3
1.36,8,8,11
2.95,23,6,0
1.07,10,7,4
3.85,18,12,5
3.46,9,17,4
2.15,11,0,11
4.67,14,25,3
1.47,5,13,10
2.84,13,10,11
4.41,16,12,14
2.23,5,4,9
1.26,10,2,14
3.84,6,8,4
2.47,6,25,7
1.44,9,6,14
3.64,19,2,7
2.56,12,2,1
4.8,22,21,2
2.13,15,12,3
4.46,9,12,5
1.91,13,8,4
2.55,17,12,5
2.51,17,17,5
1.37,2,12,5
1.2,19,23,3
3.87,14,1,11
1.44,14,6,14
4.04,7,22,4
3.97,16,8,5
3.92,22,16,3
1.86,15,23,1
3.23,15,23,7
4.17,23,13,7
2.84,16,14,1
3.17,8,13,12
1.62,23,9,7
4.41,20,15,6
3.3,2,21,13
4.42,21,14,14
2.49,7,21,6
1.82,15,11,13
2.35,16,0,1
4.88,20,15,7
1.03,9,23,7
2.09,15,2,13
4.08,11,23,6
2.56,4,6,13
3.65,4,0,1
2.98,19,10,3
3.97,5,4,13
4.94,17,6,6
2.0,9,2,12
3.7,3,21,1
2.6,8,24,11
3.73,19,24,6
4.96,16,6,8
1.74,6,24,1
2.79,6,8,13
4.97,22,22,0
2.33,7,10,14
2.04,17,12,8
3.06,4,2,0
2.03,20,22,14
4.33,22,6,12
2.9,1,6,7
1.43,19,16,12
4.71,1,18,4
1.69,7,18,8
2.89,13,10,9
2.51,9,7,6
2.38,8,3,11
2.32,5,11,2
3.88,16,13,2
2.54,3,9,12
3.74,9,1,11
1.34,8,16,8
2.57,16,4,6
4.59,4,7,7
3.42,5,14,9
4.03,11,8,4
1.99,11,12,12
2.22,10,25,13
2.2,23,20,12
2.38,10,3,0
4.82,18,23,0
2.02,15,25,11
4.6,5,5,0
3.57,10,5,6
2.93,5,1,10
3.09,10,23,12
3.74,19,25,12
1.29,22,17,1
3.1,14,6,9
4.85,6,11,6
3.03,8,3,7
3.32,15,5,8
1.42,23,22,5
4.59,19,3,0
3.28,10,11,11
2.17,10,17,2
2.76,18,14,8
2.77,21,12,3
3.83,3,20,9
1.28,13,24,6
3.41,3,18,7
2.53,14,9,11
7.65,13,2,10
5.51,6,16,4
7.38,12,9,10
7.05,20,7,7
6.33,11,17,10
5.88,15,23,12
5.59,8,16,7
7.09,19,1,2
6.18,22,4,13
9.51,17,23,5
6.28,14,19,9
6.9,7,18,7
9.32,22,25,10
9.2,3,14,8
6.87,15,1,0
8.73,9,19,2
9.69,13,0,8
8.48,19,2,2
7.77,0,12,1
9.63,4,20,12
6.46,8,19,0
9.38,15,24,8
9.28,5,24,2
6.59,15,1,13
9.72,6,10,7
7.36,5,11,9
5.99,14,17,8
5.15,14,12,0
9.26,17,15,2
9.6,2,18,11
9.04,15,9,2
6.28,6,7,5
9.07,15,22,3
9.08,23,7,3
8.5,1,5,3
6.58,3,22,4
7.85,4,6,0
7.09,13,20,3
6.96,9,9,8
7.03,9,2,1
5.71,0,7,12
6.08,12,22,3
5.85,3,21,6
7.66,15,13,4
5.78,22,9,4
9.31,5,24,5
5.34,4,5,6
6.74,15,8,13
7.8,7,10,11
5.85,6,14,7
10.85,3,0,4
12.64,12,1,9
12.7,13,17,13
12.31,21,18,0
11.34,11,8,5
12.45,21,17,14
12.09,14,21,7
14.42,9,7,8
13.91,11,25,6
12.13,1,19,5
10.22,11,9,4
14.54,0,17,3
