volume,class_1,class_2,class_3
3.79,25,13,3
2.63,10,11,1
1.5,3,12,8
3.41,14,18,3
3.31,6,5,2
2.13,19,4,1
2.01,20,13,6
3.92,9,14,7
1.42,16,10,5
3.64,12,14,0
2.43,5,13,2
3.61,7,1,0
3.11,15,16,11
2.89,10,11,7
1.33,15,17,3
3.61,22,11,0
2.19,7,10,8
1.26,25,17,10
4.35,3,7,9
2.56,11,7,10
3.65,2,18,4
4.55,15,11,10
4.52,19,8,11
1.27,24,3,5
3.04,11,12,4
4.98,6,3,9
4.56,16,18,1
2.4,16,17,7
2.84,4,3,3
4.36,8,19,3
4.7,0,2,10
3.4,20,7,8
4.44,23,17,1
2.73,22,11,9
4.73,2,16,6
2.94,21,17,7
3.59,14,9,5
1.93,9,16,10
4.09,12,18,3
4.79,14,5,8
3.6,8,12,8
3.61,21,16,5
1.7,4,14,11
2.33,9,19,3
2.01,5,17,11
1.4,6,14,6
4.18,5,13,6
3.84,17,18,10
4.55,16,8,11
4.44,25,14,11
4.26,1,13,10
4.22,19,9,7
4.28,24,9,0
3.47,1,0,3
2.91,3,6,4
2.48,22,10,10
4.42,12,1,2
4.65,19,19,7
3.31,21,12,8
3.71,2,16,5
3.51,7,12,2
4.3,0,6,6
2.94,11,14,10
3.91,4,7,6
2.41,22,2,1
2.23,9,6,5
4.45,10,0,8
2.05,22,3,1
3.1,25,0,4
3.71,25,3,8
3.67,18,1,3
4.34,12,11,5
2.69,25,12,6
4.88,15,14,4
4.72,19,16,9
3.72,8,0,10
4.02,0,2,11
3.55,24,18,10
2.98,6,6,8
1.24,4,2,8
2.08,20,8,6
2.26,2,2,5
4.53,5,5,3
4.39,5,19,4
1.2,22,0,5
3.97,11,10,11
3.41,20,5,11
3.51,13,10,2
1.38,23,12,5
2.88,0,4,3
3.52,23,0,8
1.15,1,19,11
3.25,0,9,1
3.93,11,13,3
1.64,16,3,7
3.29,9,6,10
1.49,16,9,9
2.5,22,18,6
2.96,8,5,7
1.02,4,6,11
4.47,6,11,2
1.35,21,9,3
1.14,18,12,2
4.85,22,6,1
3.98,6,3,10
1.23,14,13,4
2.89,20,18,10
2.89,6,16,9
3.41,18,7,1
3.42,18,1,6
2.35,25,13,9
4.35,2,10,3
2.33,15,0,9
4.38,24,11,0
1.52,5,1,11
4.75,4,4,2
4.61,6,7,2
2.26,24,8,6
1.63,4,11,11
3.96,12,2,3
2.75,20,0,9
1.33,22,15,6
2.72,25,9,3
2.13,25,2,11
1.82,24,3,8
2.48,24,12,11
1.08,13,3,10
2.82,22,16,3
4.96,22,4,4
2.06,24,17,11
3.0,7,3,6
1.68,14,7,1
3.53,9,7,6
1.02,6,16,6
2.04,15,4,0
1.12,23,0,6
1.26,4,18,9
4.92,12,0,7
2.85,15,12,2
2.73,2,12,8
2.2,6,11,0
1.65,6,11,11
2.49,9,7,9
4.56,12,3,11
2.82,24,10,3
4.49,9,16,2
3.15,2,6,5
2.19,6,17,10
1.65,23,14,8
4.73,14,3,6
3.23,13,17,0
4.3,6,16,7
2.05,19,2,10
3.52,15,3,11
4.44,19,5,0
1.65,18,3,5
1.77,0,13,1
3.24,23,15,2
2.56,23,18,8
4.7,24,19,0
1.93,19,1,6
4.03,13,4,9
2.48,17,13,0
3.8,23,6,7
3.13,25,9,2
3.69,21,12,7
1.36,6,19,8
2.18,8,12,8
1.06,14,19,6
4.76,15,14,9
1.13,8,6,3
1.4,14,4,9
1.77,20,4,7
1.9,17,8,1
2.45,4,3,3
4.76,20,0,5
3.2,18,5,5
3.26,8,0,3
2.9,4,19,1
2.01,20,18,9
1.15,6,3,9
4.42,19,19,6
3.08,7,19,3
3.0,1,11,10
4.87,7,2,0
4.77,1,11,3
1.75,22,1,9
4.84,22,1,5
9.64,7,18,2
5.82,15,9,9
9.32,23,11,4
6.55,4,19,0
6.24,9,13,2
9.77,14,11,1
9.66,5,18,1
5.96,5,10,2
7.88,21,14,11
5.62,23,13,11
6.9,0,15,9
6.24,4,0,2
7.74,25,1,6
6.13,11,10,2
9.57,22,14,9
7.91,0,16,10
9.53,12,1,5
7.48,7,11,11
8.22,20,2,1
8.08,19,0,0
5.53,15,8,11
8.61,16,19,10
7.95,12,8,4
6.33,12,16,7
9.62,10,1,5
6.77,15,7,1
7.45,8,17,1
9.95,16,2,1
7.51,15,0,8
6.77,7,6,8
6.22,15,8,0
6.6,12,8,2
6.32,18,6,8
9.57,0,1,10
8.51,18,5,10
7.85,9,4,6
7.6,11,19,1
9.49,7,4,1
6.28,13,0,7
8.29,12,12,5
5.74,20,3,10
7.93,1,15,11
9.76,10,11,4
6.29,17,14,3
8.54,17,14,0
7.5,19,14,9
8.44,7,11,10
9.57,16,16,7
6.01,7,10,7
9.65,7,5,8
14.64,14,0,2
10.07,0,4,1
10.42,25,0,8
12.6,10,19,8
13.75,10,2,10
13.48,14,18,9
14.55,20,13,5
13.14,25,5,6
12.34,8,17,3
14.08,8,7,1
12.94,2,7,11
14.84,13,11,1
