volume,class_1,class_2,class_3,class_4
1.58,13,4,20,24
2.77,22,10,16,54
2.36,33,6,10,24
4.87,5,14,49,36
1.8,21,21,37,29
2.72,41,28,9,42
2.83,25,12,18,39
3.61,40,17,48,52
3.75,35,27,4,54
3.12,32,11,47,30
4.52,20,26,39,34
4.06,7,8,26,45
2.55,15,4,37,42
3.8,39,10,32,16
3.21,3,3,3,8
4.73,38,30,38,46
4.4,15,19,30,33
4.86,33,1,40,2
2.44,1,15,45,16
3.17,34,19,11,55
4.28,24,11,19,18
3.49,32,4,38,31
2.05,12,20,28,25
4.28,13,0,33,34
1.52,1,9,7,45
4.03,23,3,1,10
2.32,12,28,17,9
2.2,29,23,15,29
1.45,37,24,28,29
1.59,34,7,23,26
4.79,32,0,13,14
4.34,11,29,28,50
3.5,28,8,32,9
3.39,4,22,40,34
1.23,2,5,44,41
1.21,9,28,41,9
2.95,39,28,14,5
2.19,0,3,10,9
3.47,42,7,14,50
4.99,35,5,32,5
2.5,4,22,26,3
2.32,1,9,46,17
1.51,7,10,5,49
3.25,7,12,16,45
3.57,0,12,32,11
2.84,26,7,5,2
1.1,35,16,45,3
3.49,23,3,36,32
2.21,44,31,23,36
4.22,24,18,33,21
1.41,3,28,12,21
1.76,32,2,31,31
4.59,6,31,29,14
1.65,7,28,10,29
3.88,2,0,3,21
3.14,40,19,33,24
4.1,43,27,43,54
3.1,35,3,22,42
1.92,1,1,10,53
2.87,6,10,25,54
1.03,24,14,47,35
2.0,1,29,21,0
4.71,26,11,36,48
4.62,12,10,51,21
2.05,15,17,40,16
1.71,25,7,33,35
3.77,30,19,38,34
3.46,6,31,15,6
1.68,37,15,25,10
3.94,44,30,14,24
4.5,44,23,11,42
1.68,27,9,46,22
4.6,4,12,19,46
1.41,1,7,8,11
1.45,24,26,13,0
1.65,6,14,46,41
1.99,15,20,24,29
4.6,20,15,0,38
1.66,30,9,2,30
1.39,7,30,48,45
3.83,19,1,36,30
1.22,37,25,51,23
2.2,29,29,22,25
2.25,25,15,51,36
2.29,13,22,18,33
4.53,14,9,19,15
2.53,27,25,51,35
4.26,33,31,40,13
2.54,42,13,17,40
1.84,26,27,8,25
1.95,38,21,49,45
1.21,11,19,48,6
3.01,23,17,18,27
1.23,12,29,26,26
1.39,0,27,36,34
3.32,40,15,31,13
4.89,23,22,1,50
3.64,19,31,30,22
3.37,33,11,11,16
2.52,8,1,33,22
4.57,14,16,51,28
2.53,6,30,48,44
1.33,38,22,3,8
3.24,38,13,12,0
4.94,22,15,34,21
2.04,6,25,24,23
4.57,19,9,45,24
3.08,41,6,9,39
1.09,17,24,6,17
2.56,20,6,51,26
3.46,20,21,8,26
2.75,19,10,3,34
4.44,5,27,39,13
4.88,31,24,14,1
1.47,33,1,42,29
4.07,43,0,12,37
1.17,17,9,21,32
4.84,23,19,39,40
2.3,24,20,45,7
4.87,25,16,39,50
2.75,22,16,47,38
3.52,17,23,23,12
4.67,37,13,18,1
1.06,19,26,22,38
2.39,13,3,26,25
4.5,43,19,46,40
2.27,1,28,28,15
2.56,10,23,39,50
3.15,33,6,37,13
2.17,33,28,8,54
1.99,23,14,13,14
3.56,31,1,23,40
3.39,23,19,13,44
3.44,16,4,1,44
4.92,0,24,14,34
1.45,34,0,7,44
2.98,34,14,9,43
1.74,22,25,26,48
4.78,1,29,33,31
2.77,35,21,9,24
3.88,26,29,50,51
4.0,27,12,39,42
2.14,30,6,51,45
2.61,5,12,49,4
2.62,10,11,14,34
4.35,17,4,30,31
1.91,35,21,27,49
1.81,4,21,50,20
4.28,10,23,28,46
1.03,26,8,31,47
2.79,44,25,37,39
3.94,1,29,1,52
3.59,31,10,12,17
3.11,29,2,36,14
2.96,21,31,43,14
3.72,18,10,41,25
2.25,28,23,31,30
3.21,44,22,45,39
4.82,22,13,22,37
4.28,3,20,32,14
1.13,33,14,46,35
3.2,38,14,0,28
4.14,37,23,5,33
2.68,28,5,49,38
4.69,6,14,51,50
2.79,7,30,29,26
2.97,9,15,31,29
3.57,3,29,25,43
3.8,31,7,40,8
3.41,17,16,13,17
2.17,39,30,33,52
2.09,41,23,9,49
4.15,39,6,16,40
3.5,27,27,7,27
4.96,33,24,29,51
1.96,1,22,20,23
2.67,20,14,41,14
3.88,20,7,29,33
4.41,36,31,49,7
2.8,39,26,6,4
3.66,11,11,21,54
4.23,29,29,41,45
3.45,5,16,20,21
1.45,18,11,44,34
3.17,2,9,6,41
2.93,3,3,49,34
4.67,19,20,7,40
2.88,4,30,31,9
4.48,38,27,6,13
3.5,2,6,46,55
2.98,32,10,18,49
1.94,13,14,1,55
3.86,31,29,24,36
4.58,33,6,41,11
4.92,24,8,40,2
2.58,18,20,49,33
2.39,6,25,9,22
2.2,28,3,6,26
1.14,40,12,43,5
2.61,17,14,1,32
3.1,9,24,43,29
3.05,31,24,4,32
4.79,40,30,48,7
4.18,3,9,50,45
3.76,29,19,25,14
1.57,6,17,41,4
2.7,22,14,20,50
1.05,25,20,31,35
2.95,32,28,17,28
2.54,13,22,19,22
4.21,31,2,42,37
2.69,14,31,37,11
2.16,8,0,36,11
2.76,44,20,6,38
1.8,1,22,1,12
3.82,28,31,9,8
4.1,2,13,17,7
2.23,29,25,2,9
1.83,18,28,9,0
2.92,2,25,37,16
3.64,29,14,19,39
2.86,30,20,44,51
2.34,33,17,49,46
3.44,41,20,45,23
4.46,10,8,50,6
1.96,44,28,14,19
4.01,11,30,38,16
1.11,36,19,5,46
1.17,5,25,12,31
3.11,9,2,44,18
1.01,5,29,42,32
3.65,15,10,4,24
2.19,14,10,51,46
3.33,20,15,15,50
3.43,20,12,37,42
3.92,8,3,1,27
3.56,40,19,48,17
1.53,16,20,36,35
3.04,16,14,22,19
4.61,35,20,36,13
3.08,25,12,40,35
3.79,33,27,17,39
3.95,14,20,4,49
1.86,1,30,7,46
2.69,20,15,33,11
1.1,4,10,20,40
4.32,18,21,26,22
3.77,40,17,38,1
1.39,16,0,2,17
2.86,18,18,0,49
8.11,38,23,30,49
8.66,5,20,41,42
9.42,35,1,38,0
6.4,38,0,25,55
8.68,35,19,49,16
9.52,33,27,18,6
6.0,40,10,6,47
6.19,7,29,46,42
9.41,30,30,35,15
9.88,17,17,11,14
7.23,12,22,50,31
6.31,30,21,40,32
5.24,21,0,4,35
8.63,24,5,13,53
8.07,27,15,35,4
8.95,32,23,36,39
5.66,25,26,43,19
9.01,14,5,42,33
8.88,3,29,35,5
8.09,4,27,10,26
5.12,23,31,10,18
8.94,44,4,25,50
7.25,35,4,0,18
8.88,29,14,41,37
8.92,3,28,11,37
9.29,6,28,26,54
9.54,13,15,4,30
7.84,0,29,51,45
8.3,26,3,2,16
7.18,28,13,11,13
9.67,14,16,37,23
9.61,43,10,33,17
7.03,16,16,31,55
8.77,3,9,6,2
6.04,41,8,45,0
9.05,3,26,44,12
6.9,8,19,33,7
5.36,14,18,6,13
6.78,2,24,21,36
8.09,34,0,44,6
5.75,16,9,5,10
7.77,3,15,42,29
8.33,9,14,1,46
9.42,32,27,4,51
8.3,44,11,23,13
6.85,19,8,28,51
8.68,26,14,7,21
9.13,40,14,48,1
6.26,12,1,49,4
9.22,20,28,21,3
8.99,5,13,41,16
8.55,28,1,40,30
9.66,18,9,21,33
9.72,30,16,16,51
6.71,36,2,40,53
6.55,26,9,32,28
5.42,1,21,43,29
6.29,12,31,29,47
9.97,10,9,40,32
6.3,1,23,1,5
6.66,9,26,22,42
7.29,5,22,34,28
8.69,25,7,49,48
7.74,11,29,11,33
8.52,38,16,0,12
8.53,32,0,43,52
7.08,10,28,46,44
8.33,17,6,5,9
8.19,1,31,1,53
6.31,44,6,30,55
7.27,28,7,47,47
8.19,20,1,20,49
7.26,20,22,30,32
7.55,27,13,43,21
8.71,33,7,38,44
8.02,44,4,9,46
5.81,5,22,14,20
8.44,11,4,34,27
7.33,12,17,7,45
9.48,22,16,5,52
9.74,21,1,18,45
7.39,30,26,8,54
7.36,10,1,5,41
7.59,21,7,38,6
9.68,14,14,13,22
8.87,27,9,0,54
6.11,32,28,49,36
5.79,1,13,47,9
7.63,7,14,24,32
6.61,44,28,37,19
9.78,1,2,28,36
9.67,33,20,39,24
8.7,6,7,50,11
9.41,44,13,36,24
5.98,31,30,31,42
8.62,20,5,35,21
9.34,37,24,50,21
7.45,33,10,41,37
8.81,10,16,8,31
9.56,22,28,43,4
8.53,21,20,42,1
7.11,37,18,51,39
7.29,12,13,44,27
6.27,27,9,16,13
6.1,37,29,11,1
7.97,2,16,24,18
9.93,8,24,48,30
5.63,26,26,25,34
9.21,14,14,50,45
5.43,28,25,0,33
6.75,25,29,22,14
9.9,39,22,28,4
9.56,34,22,9,25
9.04,42,21,2,15
7.54,17,26,23,2
6.92,23,25,43,34
6.72,40,30,14,2
8.11,34,4,35,18
6.56,14,28,49,31
8.72,18,7,9,18
5.52,8,28,31,32
8.09,11,5,18,19
8.16,37,30,32,1
8.61,3,21,35,38
9.74,16,0,30,3
5.82,23,22,6,0
9.3,38,14,15,32
6.17,34,0,1,13
6.02,20,7,38,54
9.97,1,19,45,2
6.65,33,16,33,26
9.43,42,6,48,6
7.28,31,28,17,25
9.93,38,16,17,52
9.55,7,0,15,47
8.24,15,9,27,17
6.01,23,12,14,54
6.02,3,27,33,30
6.36,40,25,12,35
5.21,17,23,37,9
8.16,2,3,33,9
7.96,12,11,4,10
8.99,36,7,41,38
6.99,44,17,44,14
5.51,5,5,43,4
7.39,9,27,18,42
6.93,26,18,21,32
5.48,2,0,23,37
7.26,11,12,20,40
7.88,33,20,15,27
8.77,37,13,36,15
7.64,37,12,46,26
8.87,27,2,6,30
7.92,27,18,29,43
9.73,30,26,7,50
5.71,31,12,40,14
6.42,11,30,24,21
9.1,1,16,11,9
7.97,28,16,51,38
6.27,33,4,38,1
7.68,28,23,1,25
5.4,15,6,28,7
7.25,3,15,31,41
9.51,11,30,26,18
8.16,5,10,19,31
8.14,10,21,19,27
9.46,18,26,9,25
7.58,41,19,0,17
8.52,16,11,32,30
6.99,34,1,27,25
5.32,37,15,50,54
8.34,21,24,50,26
9.86,11,3,0,25
6.04,4,29,50,8
5.05,35,15,18,20
6.02,25,24,28,3
8.13,22,18,38,29
8.44,3,17,48,16
8.44,39,10,10,22
6.13,33,9,12,8
9.87,11,22,25,39
5.77,27,17,29,25
7.04,32,31,36,42
5.67,31,2,51,24
8.98,29,6,43,13
5.82,3,16,10,49
9.38,16,31,20,51
5.05,32,13,5,53
8.91,5,30,14,22
6.51,22,24,8,30
7.22,44,20,8,44
8.54,12,29,9,23
8.24,38,18,3,23
9.59,28,26,44,54
7.69,29,5,25,50
9.16,29,28,19,55
8.15,11,23,29,13
7.08,41,19,1,44
6.31,24,2,6,15
5.56,9,27,22,31
9.42,42,18,33,34
6.7,18,10,1,8
9.76,40,17,21,13
6.49,32,2,51,12
8.11,13,14,40,38
9.17,14,10,28,49
9.06,22,17,25,24
7.83,33,8,38,46
5.4,21,27,47,38
6.65,32,21,46,20
9.62,36,12,48,11
7.89,32,28,47,16
6.62,26,16,21,35
7.17,22,20,30,49
6.58,32,15,26,53
9.18,20,18,0,55
7.49,27,17,19,33
9.48,2,26,39,41
6.98,6,3,21,26
8.8,36,28,48,40
5.48,5,16,14,12
7.45,27,24,43,55
8.05,40,19,3,31
6.58,44,25,9,11
8.15,42,22,4,25
8.21,0,25,3,36
7.23,0,22,30,21
6.73,41,22,46,12
8.13,35,14,38,36
6.19,39,24,32,50
6.9,33,27,35,7
8.15,8,0,23,47
9.22,11,16,32,30
8.53,44,15,50,12
8.22,6,22,21,11
9.43,19,2,41,3
9.82,16,31,0,17
9.12,31,6,48,7
7.45,18,12,25,0
6.04,5,3,2,6
6.7,21,11,46,24
8.6,40,12,37,17
8.35,29,12,35,11
7.03,31,7,6,55
7.75,25,18,44,48
5.1,18,27,17,29
5.06,37,15,46,39
6.54,13,20,39,2
7.93,28,18,19,35
9.42,6,13,36,10
8.74,43,14,20,17
9.38,31,31,37,32
8.23,24,11,42,23
8.83,27,24,47,5
5.25,27,5,26,31
5.05,17,2,19,40
5.14,11,9,26,13
9.99,5,22,21,21
8.0,2,9,14,30
6.49,34,3,50,9
9.36,19,31,3,40
5.57,4,3,29,3
6.61,12,16,2,43
9.23,18,19,19,33
9.6,11,25,27,8
8.8,20,29,29,30
9.83,15,12,7,28
6.38,30,28,10,19
7.8,19,23,5,29
6.29,2,22,23,26
8.58,13,17,38,49
7.82,19,28,25,39
8.38,21,7,33,37
7.92,28,27,20,16
5.12,9,22,36,15
8.2,37,19,23,37
5.9,25,5,9,7
9.76,22,30,49,12
7.43,6,21,14,15
5.37,34,26,41,41
8.61,14,27,10,42
8.56,4,5,23,40
9.13,34,5,6,35
6.78,17,3,30,2
5.89,29,8,51,6
7.98,35,11,17,7
9.62,35,15,4,16
5.47,5,17,15,31
9.22,12,28,3,55
7.34,34,0,33,43
9.9,11,4,31,30
6.67,36,17,37,53
5.67,9,12,23,13
9.53,20,30,3,36
5.69,17,19,50,10
6.62,16,29,15,19
7.23,6,14,6,45
8.32,0,8,4,12
9.45,11,8,4,25
8.32,3,3,5,39
9.49,34,29,12,50
9.88,9,20,11,9
7.45,14,18,48,22
7.73,18,17,48,16
9.62,28,30,13,37
9.1,6,11,12,35
5.54,13,29,42,4
6.46,43,24,50,31
7.08,39,23,3,39
6.25,36,24,30,52
7.53,26,0,14,36
7.06,11,1,39,41
6.66,29,3,40,53
6.57,44,30,32,13
7.6,24,28,5,53
9.96,13,0,21,37
6.51,0,30,16,46
5.25,2,27,13,35
6.29,27,21,30,43
5.0,15,9,0,12
9.15,18,17,41,52
6.14,13,15,8,2
8.01,34,2,3,39
5.67,33,25,11,50
7.96,32,9,23,16
6.22,23,23,21,18
8.81,24,12,1,34
8.25,21,19,26,39
5.05,41,26,8,0
5.55,5,10,19,24
6.5,38,5,51,38
5.98,22,15,35,27
7.46,31,7,38,39
7.62,8,28,16,33
7.31,6,15,28,38
9.15,14,1,46,26
9.27,39,26,13,11
9.59,8,15,21,40
6.8,30,28,49,33
6.24,25,19,11,35
6.36,5,14,7,7
9.62,4,19,21,9
7.33,38,5,49,40
6.96,0,30,13,11
7.33,6,15,37,7
5.18,28,8,10,1
5.28,5,18,8,6
5.42,40,22,14,18
9.44,28,31,7,4
5.28,16,10,28,22
7.18,2,13,22,19
6.51,30,25,33,37
5.22,26,26,7,54
7.72,30,13,7,20
6.54,1,27,27,23
7.96,21,31,27,4
7.58,6,16,51,46
9.62,12,3,41,14
5.36,7,6,8,12
9.78,42,16,38,47
6.51,5,20,51,29
7.58,10,5,8,26
8.33,17,18,48,23
7.63,21,1,34,16
9.95,15,10,28,31
9.22,27,17,3,25
6.43,34,10,39,42
7.9,2,2,23,7
8.68,11,30,37,24
5.52,21,6,42,1
9.19,36,5,26,37
8.76,30,1,27,3
8.53,7,13,30,8
7.53,14,8,15,25
6.14,7,17,50,45
9.36,41,14,4,12
9.58,12,3,24,52
7.96,11,23,35,11
7.52,34,10,33,46
6.12,38,6,22,34
5.11,20,12,23,28
9.67,0,1,4,17
9.47,31,4,37,29
8.93,14,8,7,22
5.95,28,19,30,21
5.88,34,22,46,5
9.88,8,17,26,47
9.78,18,31,14,29
6.09,28,3,35,1
9.93,25,28,44,47
6.17,8,17,6,18
9.28,12,23,0,10
5.23,29,12,46,39
9.44,0,19,21,28
8.52,13,12,34,25
7.86,40,30,5,15
7.1,21,0,36,33
6.92,0,22,40,53
6.15,34,19,1,26
9.02,24,15,21,54
5.77,3,9,2,27
9.15,10,6,35,35
8.48,33,15,17,2
6.8,1,4,7,16
5.67,18,28,50,23
7.42,32,12,2,25
7.79,3,9,10,35
9.07,27,11,19,18
7.63,8,21,28,21
9.7,14,17,49,15
5.3,16,26,31,3
9.1,8,6,22,1
9.09,15,28,42,35
9.87,11,14,17,3
5.18,3,26,3,48
8.67,41,25,42,9
6.15,14,27,27,4
5.58,1,8,27,10
7.26,36,10,21,5
7.05,33,11,12,17
6.47,6,22,31,37
9.87,18,11,1,51
9.52,22,11,5,44
8.29,37,17,10,6
7.09,27,27,32,47
5.82,23,17,42,43
7.29,40,23,19,35
7.9,34,11,39,38
9.48,34,28,36,18
6.75,37,3,32,39
5.36,36,17,44,25
8.3,26,27,31,26
8.19,9,12,49,29
7.2,0,1,38,8
6.15,37,2,15,35
6.05,20,29,22,18
7.08,7,4,25,34
7.23,3,17,1,27
9.82,33,9,0,12
8.75,21,10,38,31
5.91,18,9,10,8
6.9,35,22,41,46
8.9,25,7,32,43
6.88,8,1,36,36
6.58,21,4,25,19
8.33,34,10,34,37
7.61,13,23,39,49
7.79,22,3,3,46
9.43,34,3,7,16
5.4,10,26,30,49
8.18,14,4,35,35
5.18,36,27,48,26
7.91,29,27,29,45
8.56,23,12,11,10
7.09,19,18,25,12
7.41,4,9,46,27
6.43,17,26,16,6
6.22,10,6,40,8
9.63,25,2,36,44
5.17,16,15,13,31
7.6,42,30,29,25
6.61,12,13,14,26
8.83,8,7,28,35
7.76,16,15,32,14
9.07,9,26,51,28
8.09,15,12,29,54
7.24,34,19,50,42
9.02,1,30,36,52
9.04,31,5,15,34
8.01,41,27,46,55
9.62,9,2,19,18
6.27,12,16,35,25
8.45,34,26,41,13
5.41,39,8,42,11
8.47,17,11,29,29
7.27,18,3,10,8
8.38,5,6,4,37
6.41,0,0,30,2
9.17,19,16,38,29
5.24,37,6,17,35
8.92,5,6,36,36
8.1,14,6,43,42
9.81,43,4,24,4
5.19,14,27,13,34
5.68,0,19,32,36
6.65,32,8,35,4
9.51,11,24,13,39
7.84,40,24,51,49
6.1,16,13,13,50
6.65,31,18,7,3
9.53,10,29,2,53
7.89,34,2,48,7
5.93,22,21,1,2
6.77,24,10,14,31
9.78,32,25,47,6
5.13,27,21,27,24
8.34,33,23,1,3
8.47,42,2,13,8
5.09,2,24,11,4
5.3,4,2,42,49
13.44,0,0,6,22
10.05,18,12,20,39
12.25,28,19,18,6
12.93,20,20,30,1
10.14,37,29,38,3
11.22,29,4,36,44
11.15,8,1,46,32
14.9,24,3,8,52
13.01,0,18,28,30
10.22,42,22,40,29
12.57,19,12,47,40
12.38,18,7,20,49
11.06,8,11,35,34
10.56,42,13,27,40
14.42,35,9,17,45
12.28,2,14,1,33
12.51,25,22,34,20
14.68,4,25,4,41
10.06,14,9,45,4
14.21,2,29,46,22
11.5,33,4,18,23
11.55,18,23,43,15
12.01,29,1,11,22
14.87,9,17,32,55
14.27,35,8,10,44
12.73,41,13,12,14
13.91,36,16,25,18
13.13,25,0,39,46
13.6,23,29,10,24
10.89,16,21,30,27
10.58,24,14,29,34
10.82,29,20,34,18
11.77,20,31,45,52
10.91,29,2,15,20
11.15,29,14,50,11
13.47,35,28,23,40
12.77,8,1,22,44
11.31,11,8,17,2
10.79,41,24,13,22
10.44,12,27,25,38
14.25,42,5,16,55
13.78,38,0,20,24
12.88,1,25,34,50
12.93,37,26,43,21
10.11,33,7,49,38
13.33,16,26,17,1
11.89,36,20,18,14
13.59,38,12,9,41
13.2,0,3,14,5
12.42,35,15,2,32
12.12,41,10,31,49
11.34,41,27,47,16
11.92,14,25,8,6
12.4,8,30,3,48
10.38,33,6,4,41
12.7,3,18,50,24
12.84,23,12,2,13
13.84,19,1,30,37
14.15,10,6,0,19
14.52,38,4,31,22
12.0,24,7,18,53
11.33,1,6,41,26
14.75,19,31,50,49
11.88,2,22,41,21
12.53,30,6,48,42
10.84,22,29,13,0
12.65,34,12,15,25
13.42,13,30,16,5
10.69,38,5,30,43
10.11,20,19,13,54
13.63,11,16,51,44
12.25,20,21,0,41
10.96,29,4,6,18
10.65,9,24,40,31
12.38,20,28,0,8
13.7,36,5,16,18
14.81,37,12,51,14
11.68,42,22,21,44
11.67,33,14,47,22
12.83,37,20,22,18
13.36,33,19,25,12
12.47,27,22,14,28
14.11,12,3,6,37
12.3,10,1,51,7
12.98,40,6,24,31
11.56,32,28,9,15
11.76,40,0,33,18
12.73,15,14,47,0
10.26,13,5,18,34
12.29,4,27,22,49
12.36,5,18,11,54
14.85,29,18,38,13
13.82,9,1,43,17
12.4,42,23,38,40
10.53,29,1,14,34
12.3,36,23,34,20
14.62,22,29,31,10
10.73,23,6,41,27
12.47,18,20,27,50
11.8,19,2,24,44
13.77,39,20,44,29
10.32,24,24,28,38
12.81,10,13,23,16
12.59,19,9,11,29
12.75,6,30,29,10
11.49,11,14,7,48
11.67,39,10,36,25
12.04,33,30,27,42
11.46,40,18,41,28
10.75,8,31,17,32
13.58,5,29,15,13
13.55,22,20,18,45
12.69,1,14,48,7
12.28,20,7,16,5
14.84,19,31,40,40
13.76,12,4,33,14
10.43,10,2,29,14
12.2,31,11,21,1
10.95,12,31,17,19
11.16,37,26,12,54
12.52,41,15,23,16
14.46,29,5,31,23
14.96,26,5,48,0
14.6,8,26,1,28
12.07,30,3,33,45
14.75,32,26,28,0
14.81,43,11,32,22
