volume,class_1
1,0
21,0
18,0
16,0
34,0
29,0
32,0
26,0
19,0
13,0
17,0
7,0
8,0
2,0
21,0
7,1
30,1
33,1
33,1
14,1
35,1
34,1
13,1
20,1
21,1
18,1
10,1
18,1
20,1
20,1
33,1
7,1
9,1
8,2
22,2
31,2
33,2
19,2
35,2
19,2
23,2
36,2
11,2
19,2
5,2
24,2
30,2
26,2
1,2
27,2
17,2
12,2
5,2
2,2
15,2
18,3
16,3
34,3
26,3
24,3
4,3
12,3
31,3
5,3
4,3
20,3
26,3
3,3
37,3
18,3
30,3
36,3
19,3
11,3
14,3
31,4
29,4
36,4
6,4
10,4
9,4
10,4
20,4
21,4
18,4
18,4
13,4
27,4
5,4
34,4
14,4
2,4
31,4
1,4
24,4
5,5
1,5
9,5
36,5
2,5
27,5
19,5
24,5
13,5
29,5
7,5
17,5
7,5
6,5
14,5
18,5
11,5
4,5
24,5
9,5
5,6
31,6
23,6
24,6
18,6
6,6
30,6
20,6
18,6
35,6
6,6
26,6
10,6
20,6
27,6
12,6
34,6
24,6
18,6
25,6
27,6
12,6
2,6
35,6
31,6
17,6
19,7
35,7
35,7
13,7
9,7
14,7
17,7
2,7
37,7
25,7
23,7
5,7
18,7
2,7
32,7
9,7
5,7
5,7
36,8
28,8
16,8
17,8
35,8
15,8
33,8
30,8
9,8
32,8
3,8
5,8
2,8
20,8
14,8
22,8
17,8
1,8
21,8
4,8
32,9
25,9
23,9
23,9
26,9
19,9
18,9
36,9
16,9
12,9
36,9
26,9
9,9
35,9
29,9
22,9
37,9
17,9
14,9
12,9
6,9
