volume,class_1,class_2
8,0,20
2,0,16
24,0,24
44,0,18
78,0,7
28,0,19
9,0,11
39,0,2
1,0,0
76,0,12
75,0,12
42,0,11
40,0,9
87,0,16
16,0,13
57,0,24
79,0,19
66,0,17
91,0,6
64,0,5
100,0,12
100,0,22
44,0,22
62,1,3
92,1,0
22,1,21
99,1,15
6,1,2
94,1,12
11,1,15
3,1,18
32,1,0
88,1,9
70,1,20
70,1,5
63,1,23
51,1,10
30,1,22
32,1,21
69,1,22
80,1,15
86,1,6
96,2,10
23,2,15
90,2,4
25,2,11
77,2,2
92,2,9
98,2,20
34,2,9
12,2,18
35,2,3
35,2,2
28,2,15
6,2,22
62,2,17
100,2,4
81,2,4
33,3,23
72,3,10
53,3,19
66,3,8
22,3,23
19,3,15
26,3,6
54,3,4
9,3,15
14,3,18
57,3,19
30,3,4
88,3,21
37,4,7
1,4,9
80,4,10
28,4,17
16,4,15
14,4,7
69,4,14
70,4,2
80,4,21
15,4,6
92,4,6
22,4,3
8,4,8
29,4,19
94,4,5
96,4,11
68,4,0
8,4,24
4,4,8
51,4,13
5,4,19
82,4,14
48,4,12
84,4,20
66,4,14
98,4,24
74,4,21
29,4,3
36,4,0
53,4,13
41,4,8
24,5,9
74,5,1
45,5,10
38,5,16
42,5,5
75,5,7
94,5,24
56,5,11
85,5,12
83,5,5
46,5,4
72,5,5
44,5,23
83,5,17
69,5,22
76,5,8
48,5,17
31,5,20
7,5,1
60,5,6
66,5,7
25,5,20
5,5,1
27,5,23
25,5,18
5,5,21
5,6,2
47,6,13
2,6,0
35,6,7
8,6,12
40,6,1
61,6,19
76,6,3
25,6,13
90,6,4
46,6,14
56,6,21
99,6,18
8,6,6
76,6,1
30,6,22
27,6,10
89,7,16
33,7,14
37,7,13
40,7,23
54,7,14
31,7,16
49,7,1
83,7,9
6,7,16
26,7,13
28,7,11
55,7,3
67,7,14
79,7,2
92,7,21
92,7,17
96,7,1
76,8,18
94,8,18
13,8,6
74,8,11
12,8,17
19,8,17
68,8,14
24,8,3
90,8,16
7,8,11
86,8,3
94,8,16
82,8,19
31,8,7
91,8,1
35,8,20
65,8,13
52,8,0
61,8,0
67,8,8
5,8,23
54,8,20
39,9,23
96,9,4
62,9,24
56,9,8
34,9,2
37,9,7
35,9,9
18,9,5
21,9,10
58,9,22
84,9,8
65,9,5
85,9,10
84,9,24
10,9,12
14,9,24
