volume,class_1,class_2,class_3,class_4
4.41,15,75,12,100
4.97,46,41,9,60
2.87,35,22,28,16
3.39,1,78,29,18
2.03,24,23,8,84
1.67,42,78,38,3
4.51,29,35,6,62
1.73,25,79,36,54
2.04,39,79,24,48
4.35,1,15,12,35
4.51,14,36,26,30
1.16,18,4,31,49
2.61,31,87,2,55
3.47,40,84,42,4
4.58,25,27,37,89
3.15,33,77,38,10
4.57,41,84,13,87
2.91,42,31,26,99
1.71,36,79,7,9
2.41,42,10,25,38
2.64,34,52,32,9
2.2,11,83,19,62
1.18,27,79,15,66
2.95,43,44,9,46
4.95,28,52,38,49
3.19,33,74,37,11
4.79,42,41,31,23
1.18,18,7,39,86
2.25,1,64,9,14
4.56,20,34,30,55
4.46,27,65,42,73
1.42,10,55,35,83
4.78,4,88,19,47
4.47,14,7,26,32
2.4,22,80,29,66
4.92,21,49,27,47
4.56,37,15,30,83
1.37,42,14,23,19
1.47,15,71,16,57
2.51,4,69,16,7
3.35,32,18,24,97
1.37,5,63,25,66
4.76,31,27,7,30
3.47,35,62,33,33
4.57,23,38,8,35
3.64,6,59,20,8
2.99,39,45,10,93
2.84,34,29,21,36
3.36,42,1,23,88
2.98,40,5,7,16
4.36,32,45,6,74
1.45,27,56,13,46
2.89,17,0,14,85
1.93,45,80,11,20
1.32,0,33,18,78
4.41,18,29,29,44
3.92,38,42,18,91
1.57,31,21,42,72
2.55,43,10,20,64
3.19,42,36,0,63
3.96,11,61,18,93
3.9,23,13,2,31
3.49,22,38,40,64
4.29,17,62,24,50
5.0,21,34,33,21
2.87,13,40,16,98
1.34,8,78,4,79
2.28,28,1,38,72
4.63,30,74,17,69
3.64,42,15,24,72
3.22,29,35,43,18
2.9,5,27,15,40
1.69,34,1,41,8
4.31,35,3,4,24
1.67,10,79,31,95
1.77,6,18,9,84
4.23,3,26,33,79
3.26,1,57,12,94
4.13,7,14,24,6
1.3,18,41,14,54
1.82,32,75,5,27
4.85,31,12,11,44
3.87,23,82,29,76
3.64,23,0,43,61
2.25,1,65,34,77
2.21,41,52,35,81
3.82,41,30,25,79
2.33,26,74,4,49
2.74,34,33,35,57
2.39,38,37,40,3
3.69,15,22,6,44
1.32,7,33,3,51
3.03,4,13,3,51
4.71,14,56,19,22
2.31,6,27,22,78
2.44,43,55,13,96
1.08,44,87,5,67
4.5,2,73,5,71
1.24,1,2,43,44
1.67,34,9,10,20
3.04,10,56,7,90
3.93,24,54,15,2
3.53,29,62,19,3
2.85,22,88,26,15
1.0,12,56,43,96
4.37,26,17,29,11
4.6,29,77,28,37
1.81,8,36,6,90
2.49,6,82,42,88
4.11,27,26,21,90
2.35,0,62,43,43
2.76,35,88,5,4
2.9,19,46,14,37
4.62,32,2,4,73
1.98,31,39,2,30
3.88,42,79,11,25
1.49,27,29,10,44
3.54,35,59,10,10
2.66,35,71,9,88
3.51,9,40,20,36
3.75,34,23,19,27
4.68,6,67,11,30
1.62,29,85,25,56
2.25,46,34,15,85
2.75,16,53,29,0
3.57,43,69,24,93
3.83,30,13,34,15
3.02,37,77,42,81
2.54,11,50,35,8
1.86,14,82,28,26
2.8,1,26,36,86
4.92,45,45,39,50
4.52,8,75,35,8
4.13,19,27,36,47
1.07,42,36,18,35
3.86,13,75,32,75
4.34,23,46,6,42
3.77,35,33,32,2
1.7,4,87,0,37
3.86,26,49,13,23
2.58,16,81,14,87
1.72,25,13,30,53
2.24,28,77,4,30
2.59,35,21,3,23
1.06,3,9,24,69
1.33,11,66,37,82
1.15,32,20,16,62
1.98,45,87,19,55
4.59,32,34,17,86
4.79,21,15,43,61
1.82,27,40,41,74
4.34,20,53,25,8
2.21,12,48,24,27
4.14,6,41,26,58
3.58,32,12,19,37
4.75,32,29,25,2
1.66,43,88,9,61
1.27,5,88,32,34
2.88,42,30,34,11
3.18,20,66,15,74
4.4,28,28,1,48
2.08,31,51,12,7
1.58,33,11,17,13
2.77,17,62,23,36
4.69,39,21,12,64
4.03,5,79,10,10
1.0,45,39,0,43
3.44,25,23,42,51
3.95,7,36,31,20
4.05,5,8,27,87
3.38,41,65,4,50
4.21,30,79,27,39
2.39,42,15,15,97
4.14,15,60,39,45
4.33,13,84,33,62
2.97,19,27,0,57
2.52,24,55,13,75
3.27,12,82,14,30
2.7,14,71,5,100
1.15,7,63,26,48
2.03,32,82,4,82
2.75,28,12,15,92
2.48,42,67,43,76
3.04,35,67,23,40
1.61,26,34,5,45
3.03,7,9,2,31
3.54,13,85,38,46
1.89,28,9,22,3
2.22,26,17,9,37
4.11,34,66,10,43
3.49,38,13,34,41
4.82,40,28,26,92
4.94,22,58,6,91
3.68,0,62,16,54
4.31,39,12,41,29
3.84,38,88,8,30
1.12,12,11,18,19
2.76,12,87,18,40
1.44,23,60,12,1
1.82,3,84,35,10
3.52,5,32,27,33
4.6,30,65,2,44
3.45,29,73,33,98
1.09,5,75,12,15
3.81,17,82,16,36
1.12,6,28,28,67
4.98,14,39,10,34
1.61,11,38,14,8
3.52,32,9,17,45
4.83,30,74,33,39
1.77,29,44,25,87
1.47,3,27,7,82
4.5,23,42,43,91
2.5,5,12,6,92
2.63,29,39,10,100
4.59,35,48,16,51
4.71,21,59,13,48
4.52,7,82,41,5
2.18,24,31,32,87
4.57,44,7,38,37
3.81,19,47,7,59
2.72,17,88,8,63
4.96,36,56,20,33
1.18,37,26,36,99
3.08,34,39,17,41
2.47,43,56,26,48
1.13,38,45,20,95
3.93,25,70,30,68
2.77,25,9,42,71
2.19,41,23,4,56
4.57,14,66,29,97
2.0,10,67,4,90
2.32,11,6,24,58
2.77,13,13,3,71
3.67,0,49,22,70
1.4,28,39,31,1
4.2,16,26,33,27
4.5,4,10,8,28
2.83,32,11,9,99
2.46,30,43,34,17
2.07,13,50,37,44
2.07,10,64,36,66
4.05,34,20,2,58
2.2,30,62,27,26
4.84,43,59,30,36
3.22,42,11,40,2
2.53,36,16,21,64
4.4,15,44,8,52
3.41,3,33,18,25
1.04,45,8,1,49
4.13,35,51,5,64
4.7,19,87,42,75
1.59,21,43,20,96
1.6,9,41,4,33
4.49,27,76,3,72
4.23,44,57,43,31
3.26,21,56,20,29
1.35,5,47,39,26
4.71,10,34,30,14
2.05,5,33,30,29
2.19,40,8,8,89
4.44,15,74,3,13
3.06,28,64,43,2
2.98,25,41,30,89
4.38,13,55,9,54
1.33,12,77,36,61
2.24,40,31,30,11
2.87,2,65,39,8
2.63,39,45,40,76
2.4,18,83,23,64
4.4,12,50,39,16
3.99,5,33,0,36
3.1,8,82,17,46
2.67,28,77,39,49
2.51,21,3,36,12
1.1,37,60,38,72
4.92,1,22,5,6
2.47,28,41,7,60
3.22,30,56,17,69
1.92,22,86,26,68
4.65,22,76,29,55
4.48,6,37,10,81
1.61,34,58,32,90
3.11,29,83,12,13
4.46,23,75,16,6
2.23,17,30,39,81
1.97,42,71,37,75
1.94,17,55,5,95
1.41,30,13,3,28
3.77,42,35,19,92
3.97,39,22,43,100
4.26,19,85,22,78
1.94,22,23,23,59
3.47,17,14,25,1
4.93,3,59,6,9
3.18,6,40,39,47
2.57,39,86,1,71
4.44,35,19,9,62
1.71,22,67,17,58
3.44,46,0,1,50
2.84,0,56,35,10
3.96,39,48,28,16
3.41,11,83,32,65
1.35,37,63,18,66
3.16,28,0,11,26
2.1,10,77,3,96
2.85,30,25,42,2
3.32,21,35,28,64
1.57,34,33,28,74
2.47,37,43,18,31
2.33,15,37,36,10
1.11,6,58,43,79
4.98,35,34,29,88
3.45,15,20,31,11
5.0,37,52,24,19
2.38,41,61,15,47
2.36,26,31,13,29
1.46,32,75,40,62
3.97,17,31,0,12
3.97,20,62,19,74
2.29,13,15,35,71
2.91,19,32,26,38
3.33,36,43,2,89
1.29,41,14,36,17
1.5,18,81,7,21
