volume,class_1,class_2,class_3,class_4,class_5
3.34,32,19,24,15,18
3.01,19,13,34,12,27
2.88,14,23,17,20,27
4.7,3,11,14,1,4
4.33,22,5,17,15,7
3.78,12,22,29,5,31
3.61,28,1,35,6,29
1.35,4,16,32,19,3
2.52,15,3,20,27,18
1.55,13,25,20,29,10
1.62,34,30,36,15,27
3.03,19,30,33,11,24
2.15,20,28,30,15,3
4.21,3,4,23,4,15
4.78,16,32,10,18,25
1.17,5,18,26,5,30
1.9,29,1,17,26,18
1.42,1,19,25,15,13
4.5,24,32,10,12,17
1.41,18,13,1,30,2
1.47,29,30,12,25,29
4.58,15,27,10,9,32
2.28,13,8,35,27,2
3.23,21,30,21,15,13
2.25,36,15,33,25,7
4.57,7,0,27,27,23
3.0,38,6,32,29,9
2.87,11,5,9,9,31
4.62,23,30,17,5,0
4.0,13,4,5,28,6
4.33,20,23,14,23,4
3.04,9,32,11,27,32
1.34,14,32,24,17,7
3.55,22,15,5,1,14
2.85,28,18,11,15,4
4.83,25,9,21,18,7
3.39,25,5,32,6,10
1.54,9,2,19,22,13
3.92,37,28,10,10,16
4.72,8,4,35,27,23
1.13,28,27,20,29,18
4.38,6,30,8,2,24
1.18,15,9,17,20,29
3.79,41,11,27,17,26
2.63,35,16,1,18,25
4.87,39,27,10,17,32
2.64,17,18,34,19,20
2.74,20,32,10,24,1
1.15,37,31,31,30,16
1.33,2,27,31,9,25
4.53,26,9,20,11,23
4.31,13,7,30,24,6
2.44,27,27,17,23,28
2.09,9,1,30,21,19
4.95,28,32,25,20,11
1.94,21,23,1,25,22
4.56,40,3,30,21,31
3.03,17,0,25,11,20
3.37,21,26,30,26,7
2.66,24,32,11,0,18
2.87,17,16,11,6,26
4.25,8,3,15,9,23
1.73,10,25,31,21,23
4.01,1,8,1,8,22
3.83,7,31,14,7,6
1.74,12,16,10,30,22
4.79,28,29,32,19,21
2.08,9,29,15,5,23
2.02,9,26,20,13,29
4.82,13,25,23,5,25
4.62,22,3,30,18,2
1.71,16,17,4,7,5
2.32,15,3,1,29,14
1.6,26,30,18,27,15
1.77,33,2,10,12,22
