volume,class_1
11,0
25,0
172,0
180,1
164,1
2,1
166,2
180,2
31,2
39,2
191,2
21,3
48,3
41,3
30,3
14,4
152,4
33,4
39,5
158,5
185,5
40,6
47,6
156,6
23,6
152,6
178,6
167,7
36,7
2,8
22,8
180,9
39,9
27,10
171,10
194,10
44,10
49,10
41,11
167,11
174,11
171,11
195,11
14,11
190,11
200,11
171,12
182,13
27,13
22,13
198,13
2,13
150,13
157,13
199,13
50,13
2,14
30,14
4,14
9,14
33,14
165,15
176,15
26,16
48,16
162,16
184,17
178,17
32,17
192,17
24,18
22,18
33,18
28,18
154,19
175,19
11,19
41,19
175,19
19,19
174,19
175,20
155,20
25,20
3,20
158,20
39,21
193,22
43,23
152,23
21,23
27,23
162,24
23,24
182,24
44,25
163,25
154,25
35,25
167,25
38,26
164,26
167,26
31,26
182,26
1,27
13,27
9,27
196,27
21,27
2,27
33,27
173,28
23,28
187,28
188,28
168,28
191,28
30,28
49,29
44,29
15,30
194,30
163,31
170,31
10,31
175,32
40,32
169,32
192,32
40,33
168,33
151,33
191,33
155,34
22,34
12,34
154,34
181,35
46,35
180,35
15,36
180,36
190,36
163,37
35,38
22,39
164,39
164,39
41,39
166,39
24,39
150,39
168,39
172,40
193,40
163,40
15,40
38,40
181,41
200,41
9,41
39,41
157,42
171,43
37,43
27,43
157,43
25,43
25,43
199,43
27,44
179,44
154,44
33,44
158,44
170,45
1,45
155,45
30,46
41,46
3,46
44,47
8,47
36,47
158,47
29,47
186,47
11,47
20,48
49,48
48,48
155,48
194,49
164,49
167,49
23,49
47,49
168,49
47,49
