volume,class_1
14,0
18,0
17,0
20,0
8,0
27,0
28,0
14,0
37,0
1,0
21,0
36,1
21,1
33,1
33,1
17,1
36,1
29,2
29,2
5,2
27,2
12,2
22,2
21,2
16,2
32,2
16,2
34,2
3,3
25,3
5,3
12,3
20,3
2,3
34,3
8,3
29,3
33,4
4,4
34,4
25,4
26,4
23,4
29,4
27,4
8,4
31,4
27,5
19,5
26,5
28,5
11,5
6,5
26,6
20,6
31,6
12,6
2,6
22,6
8,7
8,7
32,7
25,7
33,7
2,7
3,7
21,7
11,7
21,8
19,8
20,8
3,8
12,8
25,8
37,9
35,9
27,9
29,9
37,9
21,9
10,9
3,9
2,10
4,10
6,10
19,10
14,10
33,10
36,10
31,10
13,10
11,11
33,11
16,11
19,11
27,12
15,12
30,12
4,12
6,12
22,12
12,13
24,13
15,13
1,13
10,14
37,14
30,14
32,14
21,14
4,14
14,14
30,14
24,14
7,14
6,15
7,15
9,15
9,15
12,15
26,15
3,15
23,15
12,15
10,16
15,16
25,16
4,16
36,16
29,16
28,16
22,16
29,16
33,17
9,17
34,17
35,17
33,17
7,17
1,17
31,17
26,18
8,18
4,18
24,18
23,18
25,18
6,18
17,19
22,19
8,19
5,19
37,19
34,19
29,19
24,19
21,20
22,20
2,20
33,20
26,20
37,20
37,21
32,21
5,21
22,21
8,21
4,21
16,21
31,21
22,21
4,21
23,21
24,21
12,21
32,21
15,21
32,21
22,22
4,22
20,22
5,22
36,22
17,22
3,22
20,23
19,23
12,23
12,23
23,23
19,23
14,23
18,23
15,24
12,24
36,24
22,24
22,24
11,24
27,24
