volume,class_1
4,0
23,0
27,1
11,1
52,2
50,2
60,2
8,3
17,3
63,3
70,3
76,4
43,5
42,6
84,6
19,6
35,7
23,7
74,7
43,7
67,8
87,8
51,8
14,8
82,9
15,10
44,10
65,10
59,11
50,11
9,11
8,12
44,12
58,13
72,13
38,13
55,14
97,14
1,15
55,15
97,15
65,15
30,16
39,16
90,16
18,16
9,16
96,17
61,17
1,17
58,17
3,17
70,17
96,17
43,18
36,18
93,18
24,18
41,18
95,18
94,18
91,18
50,18
53,19
36,19
46,19
83,19
64,19
40,20
64,20
80,21
72,22
15,22
44,22
71,22
29,22
21,22
18,22
11,22
47,22
47,23
69,23
88,23
9,23
44,23
22,23
71,23
24,23
86,24
12,24
48,24
30,24
47,24
78,24
88,25
42,25
2,25
65,26
69,26
31,27
11,27
94,27
12,28
64,28
19,28
100,28
35,28
80,29
31,29
57,30
84,30
58,30
74,30
41,30
93,30
65,30
55,30
6,31
61,32
98,32
35,32
14,32
38,33
16,33
94,33
89,34
7,34
84,35
56,35
38,35
62,36
27,36
66,36
72,36
43,37
33,37
70,37
55,38
1,38
35,38
62,38
17,38
6,39
98,39
86,39
7,40
37,40
100,40
61,40
38,40
9,40
4,40
25,40
43,41
79,41
83,41
88,42
13,42
62,43
9,43
58,43
55,43
28,43
25,44
39,44
7,44
75,44
100,44
90,44
33,44
77,44
28,44
11,45
5,45
40,45
19,45
48,45
75,45
2,46
10,47
5,47
82,47
68,47
79,47
6,48
25,48
78,48
49,48
73,48
43,48
17,48
85,48
44,48
50,48
5,49
47,49
66,49
46,49
14,49
41,49
