volume,class_1,class_2
145,0,13
138,0,10
70,1,17
53,1,19
52,1,13
88,2,6
92,2,8
35,2,8
82,2,18
19,2,11
10,3,1
36,3,14
76,4,16
83,4,16
149,4,7
95,4,9
132,5,16
78,5,17
114,5,18
99,5,2
40,6,9
6,6,23
63,6,18
12,6,17
70,6,5
102,6,15
52,6,11
33,7,2
5,7,14
38,7,7
84,7,2
46,8,3
128,8,7
95,8,4
125,8,19
56,8,22
76,8,22
73,8,5
97,9,14
103,9,13
148,9,9
113,9,1
122,9,13
55,9,24
141,10,14
75,10,11
25,11,19
101,11,2
146,11,14
103,12,12
79,12,23
142,12,23
117,12,21
48,12,14
111,12,0
76,13,11
69,13,15
142,13,11
47,13,19
24,14,20
1,14,7
126,14,0
105,14,17
140,14,16
47,14,11
136,15,23
140,15,0
117,15,21
128,15,10
71,15,3
37,15,23
89,15,22
134,15,7
60,16,19
51,16,20
131,16,14
145,16,7
42,17,21
122,17,12
35,17,10
65,17,24
96,18,3
6,18,7
96,19,16
111,20,1
148,20,12
3,20,17
31,20,20
145,20,17
101,20,17
67,21,8
94,21,11
89,21,20
130,22,5
23,22,23
146,22,20
92,23,10
93,23,0
145,23,10
58,23,7
54,23,0
138,24,5
128,24,3
110,24,8
141,25,9
54,25,22
35,25,5
23,26,5
33,26,6
97,27,24
138,27,9
97,27,24
33,27,22
109,28,12
41,28,10
41,28,24
36,29,18
4,29,21
70,29,0
147,29,6
107,29,13
53,30,5
98,30,3
115,30,4
52,30,22
111,30,4
26,30,12
21,31,22
57,31,12
47,31,13
82,31,6
126,32,2
17,33,20
24,33,11
25,33,2
39,33,13
109,33,1
41,33,4
93,34,3
110,34,20
22,34,2
41,35,8
39,35,4
32,36,20
124,36,1
31,36,5
78,36,23
84,36,3
106,37,21
83,37,15
150,37,15
80,37,15
132,38,24
15,38,9
7,39,6
127,39,10
83,40,17
23,40,1
35,40,1
71,41,18
68,41,8
23,41,19
116,41,4
67,41,24
90,41,8
107,41,16
143,42,19
117,43,6
142,43,10
125,43,0
34,43,6
134,43,0
18,43,18
150,43,18
68,43,21
67,44,16
97,44,15
21,44,3
128,45,9
28,45,6
125,45,12
19,45,21
102,46,19
102,46,4
20,46,23
128,46,22
101,47,8
9,47,1
84,48,21
63,48,4
53,48,14
62,48,13
127,49,15
136,49,15
99,49,9
37,49,18
66,49,16
130,49,24
134,49,12
50,49,2
