volume,class_1
36,0
16,0
7,0
35,0
23,0
33,0
31,0
22,0
29,0
37,0
18,0
29,0
34,0
19,0
3,1
11,1
30,1
34,1
6,1
37,1
8,1
11,1
23,1
18,1
37,1
6,1
35,1
36,1
37,1
18,1
29,1
2,1
1,1
27,1
13,1
8,2
30,2
5,2
29,2
29,2
14,2
6,2
20,2
12,2
31,2
34,2
13,2
2,2
4,2
15,2
17,2
29,2
29,2
20,2
35,2
9,2
24,2
34,2
23,3
28,3
3,3
24,3
15,3
18,3
11,3
4,3
31,3
26,3
9,3
14,3
22,3
4,3
4,3
5,3
22,3
8,3
10,4
2,4
28,4
19,4
17,4
37,4
7,4
30,4
24,4
35,4
12,4
2,4
16,4
30,4
5,4
10,4
32,4
33,4
18,4
16,4
14,4
13,5
20,5
7,5
26,5
14,5
14,5
12,5
9,5
31,5
15,5
3,5
4,5
32,5
11,5
21,5
15,5
13,5
6,5
10,6
26,6
14,6
13,6
1,6
34,6
34,6
12,6
29,6
2,6
16,6
10,6
7,6
18,6
8,6
35,6
1,6
18,7
19,7
28,7
36,7
31,7
25,7
9,7
13,7
34,7
13,7
1,7
19,7
35,7
28,7
11,7
14,7
21,7
18,7
3,7
30,8
21,8
16,8
26,8
34,8
34,8
19,8
8,8
27,8
36,8
7,8
20,8
26,8
30,8
31,8
12,8
26,8
17,8
26,8
16,8
29,8
25,8
35,8
29,8
7,8
7,9
23,9
22,9
26,9
24,9
24,9
18,9
3,9
36,9
20,9
31,9
28,9
14,9
31,9
12,9
28,9
24,9
11,9
37,9
23,9
6,9
10,9
27,9
21,9
