volume,class_1,class_2,class_3
11,0,9,1
20,0,3,1
7,0,2,7
8,0,5,1
9,1,3,5
16,1,3,1
19,1,4,0
6,2,7,4
16,2,1,0
13,2,1,2
5,3,7,6
13,4,6,3
13,5,0,0
19,5,0,8
18,6,0,3
1,6,2,1
11,6,3,9
12,6,8,6
19,7,6,3
23,7,0,3
3,7,7,0
4,7,3,2
17,7,9,6
16,8,0,0
20,8,0,2
9,8,4,7
13,8,6,4
9,9,1,2
16,10,9,2
23,11,2,8
17,11,2,1
2,11,3,1
4,11,4,9
25,11,1,9
20,11,5,4
6,11,0,9
21,11,7,3
10,12,6,6
12,12,5,9
20,12,3,7
16,13,7,5
15,13,7,4
3,13,1,1
20,13,3,3
17,14,5,3
22,14,1,5
19,14,0,6
1,14,9,5
4,15,4,6
25,16,6,5
21,16,2,2
10,17,7,2
2,17,0,4
9,18,9,7
6,18,7,1
18,18,3,8
20,19,3,2
9,19,8,2
17,19,8,3
25,19,8,9
4,20,9,7
24,20,7,1
12,20,4,6
13,20,3,7
3,20,4,8
16,20,1,9
11,21,7,7
4,21,8,9
3,21,8,5
17,21,2,4
3,21,8,4
6,22,9,5
15,22,0,7
18,23,8,4
9,23,8,9
9,23,9,6
25,23,8,0
17,23,4,7
8,24,4,2
20,24,9,1
8,24,5,3
3,24,6,3
22,24,4,4
14,24,5,0
22,24,9,5
19,24,4,7
2,24,7,6
23,24,1,1
22,25,7,4
7,25,6,9
10,25,2,4
25,25,6,4
19,25,1,2
9,26,4,1
6,26,5,2
4,26,4,9
21,26,9,6
21,26,6,0
21,26,2,4
2,26,7,1
9,27,1,8
9,27,2,8
23,27,4,2
8,27,6,2
7,27,2,3
23,27,7,8
3,28,7,4
11,28,5,3
24,28,9,0
13,28,4,6
1,29,5,5
8,29,8,3
8,30,2,8
8,30,1,0
21,30,5,4
13,30,4,7
12,31,0,8
7,31,1,2
10,31,6,8
9,31,2,5
9,31,7,3
22,31,9,0
9,31,6,2
18,31,6,1
22,31,0,4
14,32,8,7
15,32,2,5
20,32,6,9
4,32,1,5
21,32,2,9
21,33,5,0
1,33,3,7
9,34,4,5
12,34,9,0
13,34,8,0
25,34,6,9
23,35,0,2
4,35,2,4
15,36,1,1
16,37,4,7
8,37,8,1
15,37,3,4
1,37,4,7
22,37,4,3
17,38,8,9
12,38,3,9
13,38,5,6
15,38,8,3
9,38,7,0
11,38,6,0
8,38,2,7
16,38,2,3
10,39,9,3
6,39,9,0
13,39,0,5
16,39,3,6
22,39,8,6
15,39,5,8
11,40,6,8
13,40,1,5
21,41,9,6
10,41,3,5
13,41,0,2
17,41,7,1
24,42,5,8
24,42,5,8
25,42,5,9
8,43,9,8
10,43,1,4
8,43,8,0
4,43,1,3
12,43,1,5
15,43,7,5
18,44,2,2
7,44,8,9
16,44,9,0
6,44,3,6
12,44,6,6
19,44,7,7
1,45,6,1
19,45,0,7
21,45,4,5
24,45,3,7
14,46,5,8
25,47,0,6
23,47,5,8
15,47,9,8
19,47,3,9
13,47,5,9
16,47,5,8
8,47,8,7
21,48,1,1
2,48,0,8
25,48,0,0
18,48,2,2
5,48,3,3
20,48,6,6
5,49,1,5
14,49,2,4
20,49,0,6
