volume,class_1,class_2,class_3
53,0,18,43
75,0,48,23
71,0,12,25
50,0,17,14
66,0,38,49
54,0,5,16
70,1,10,33
56,1,31,8
78,1,24,29
77,1,36,34
91,1,27,37
91,1,18,38
67,1,35,37
68,2,14,43
51,2,13,32
97,2,8,19
86,2,20,26
58,2,31,6
78,2,47,17
100,2,0,28
97,2,21,26
63,2,16,5
75,2,23,11
67,2,4,46
58,2,28,35
87,2,16,36
76,2,25,18
60,3,34,11
75,3,23,19
86,3,0,42
82,3,10,24
81,4,16,16
63,4,32,31
74,4,7,21
87,4,2,40
97,4,41,20
84,4,41,29
66,4,11,12
52,4,33,20
92,5,46,47
67,5,11,10
61,5,29,27
92,5,22,40
57,5,49,27
58,5,37,3
99,6,48,30
56,6,44,20
69,6,24,22
82,6,36,45
91,6,26,49
61,6,21,41
99,7,21,1
80,7,12,0
65,7,7,11
58,7,28,22
62,7,22,10
99,7,24,18
60,7,23,44
73,7,19,44
89,7,40,34
72,7,3,9
71,7,45,2
66,8,29,3
78,8,3,41
59,8,20,6
75,8,15,16
57,8,42,12
82,8,40,20
85,8,33,29
70,9,46,28
63,9,30,39
61,9,15,25
50,9,35,7
69,9,43,7
58,9,14,42
59,10,13,38
95,10,42,4
70,10,6,15
54,10,46,2
67,10,9,43
68,10,28,12
94,10,42,45
74,10,2,24
51,10,32,45
64,10,20,40
53,10,10,19
84,10,43,10
51,10,45,47
57,10,12,13
81,10,38,4
81,11,42,21
58,11,21,35
74,11,48,3
88,11,18,39
73,11,11,49
95,11,36,0
66,11,49,5
61,11,5,22
64,11,1,23
63,11,29,49
99,11,2,30
93,12,16,10
59,12,18,28
92,12,32,22
99,12,13,33
63,12,9,8
92,12,39,47
56,12,6,1
51,12,31,21
52,12,39,24
56,13,19,2
60,13,0,31
65,13,48,1
84,13,47,36
99,13,3,32
89,13,29,41
80,13,4,44
60,13,44,39
65,13,17,40
72,14,26,13
61,14,7,30
93,14,17,14
64,14,19,26
75,14,34,48
84,14,13,43
56,14,28,46
87,14,17,33
62,15,34,32
77,15,30,37
70,15,15,4
69,15,39,23
50,15,15,33
97,15,30,9
100,15,31,17
99,15,30,45
50,16,46,38
75,16,34,36
92,16,22,13
60,16,36,1
91,16,40,8
56,16,49,44
73,16,14,14
78,17,2,23
84,17,33,25
56,17,37,31
78,18,11,0
77,18,27,26
77,18,47,7
97,18,5,16
63,18,7,15
52,18,49,48
66,18,1,48
51,18,38,19
85,18,25,42
62,18,14,32
90,18,35,27
78,19,9,27
71,19,8,17
51,19,44,30
57,19,41,17
83,19,45,25
82,19,39,11
80,19,25,37
87,19,35,2
79,20,26,0
80,20,23,38
95,20,33,15
89,20,27,48
81,21,6,18
64,21,12,14
61,21,43,13
56,21,32,9
56,21,43,39
92,22,8,6
76,22,41,34
79,22,44,35
90,22,9,9
50,22,27,46
64,22,0,5
84,22,5,15
97,22,8,41
53,22,4,8
85,22,1,36
85,22,37,4
71,23,40,28
92,23,25,3
82,23,24,46
78,23,19,18
68,23,4,31
64,23,3,12
72,23,37,29
51,23,10,24
73,23,22,7
66,23,6,5
93,24,38,47
94,24,26,6
83,24,1,35
68,24,20,34
94,24,47,42
93,24,45,21
