volume,class_1
178,0
179,0
182,0
186,0
3,0
11,0
181,0
45,0
175,0
153,0
6,1
21,2
7,2
165,2
45,2
13,2
174,2
24,2
189,2
167,3
6,3
47,3
173,3
170,4
190,4
24,4
191,4
157,4
191,4
40,4
37,4
30,4
11,4
17,5
177,5
192,5
6,5
193,5
44,5
159,5
47,5
28,6
36,6
169,6
20,6
191,6
7,6
29,6
163,7
178,7
49,7
27,7
165,7
163,7
162,7
46,8
195,8
166,8
179,8
24,8
15,8
8,8
47,8
14,8
178,9
27,9
191,9
3,9
171,9
187,9
34,9
46,9
185,9
164,9
160,9
151,10
13,10
191,10
159,10
34,10
17,10
14,10
35,10
189,10
40,11
158,11
49,11
12,11
3,11
43,11
19,11
20,11
195,12
12,12
13,12
193,12
153,12
187,12
45,12
160,13
7,13
180,13
167,13
181,13
47,13
27,13
46,13
23,13
32,13
156,13
10,13
184,14
1,14
175,14
161,14
166,15
163,15
13,15
172,15
185,15
180,15
4,15
178,15
199,15
6,15
1,15
1,15
43,15
29,16
182,16
21,16
19,16
12,16
39,16
165,16
35,16
151,16
42,16
160,16
40,17
150,17
33,17
191,17
189,17
31,17
184,18
190,18
174,18
155,18
191,18
158,19
178,19
184,19
154,19
198,19
184,19
21,19
190,19
15,19
157,19
36,20
33,20
188,20
197,20
200,20
194,20
150,20
154,20
172,20
3,20
34,20
37,21
40,21
32,21
5,21
15,21
178,21
198,21
159,21
47,21
46,21
37,21
185,21
189,21
15,22
192,22
39,22
7,22
175,22
21,22
10,22
34,23
184,23
36,23
166,23
196,24
24,24
13,24
176,24
40,24
