volume,class_1,class_2,class_3,class_4
2.51,25,4,8,23
4.78,20,8,10,15
3.5,8,12,11,4
3.56,8,1,1,5
4.85,0,2,12,18
1.68,6,5,4,9
1.47,13,7,1,17
1.85,10,10,0,14
1.69,14,2,13,20
4.0,20,11,6,4
2.79,15,11,10,20
2.58,19,3,8,9
3.46,3,1,14,21
3.8,18,4,4,22
4.2,23,12,6,18
3.28,23,0,11,19
1.91,6,6,5,1
4.35,2,0,12,0
4.61,23,1,12,10
1.66,8,6,15,7
4.63,8,6,14,16
4.28,25,10,5,11
2.13,24,6,7,6
2.44,9,4,4,17
1.61,24,12,14,9
4.43,23,10,3,4
2.24,7,3,15,9
4.65,8,10,7,0
4.96,1,4,3,13
3.92,6,1,6,17
1.17,22,7,3,24
4.14,10,4,15,9
3.0,14,6,15,22
1.21,6,11,7,22
1.21,18,11,4,7
1.15,1,7,8,0
1.52,21,4,13,10
2.68,17,0,12,19
3.04,2,8,6,13
2.14,13,12,6,4
2.96,11,8,15,5
3.64,23,0,8,13
4.27,2,8,2,6
2.89,4,0,6,20
3.08,13,4,4,7
1.96,3,7,8,4
2.45,10,6,8,7
3.86,22,1,7,11
4.79,10,9,12,17
2.51,21,7,2,23
4.16,20,2,11,13
1.73,2,10,5,7
2.21,13,11,1,4
2.57,16,1,4,18
4.35,2,10,7,23
1.09,6,8,15,5
2.29,5,12,4,21
3.09,2,9,4,8
1.42,24,7,8,17
3.79,17,5,13,16
3.41,13,7,5,9
4.99,16,1,12,5
2.35,7,3,7,0
6.92,19,5,5,0
7.54,18,11,7,12
9.59,2,0,3,24
9.39,15,11,0,17
9.47,21,11,15,9
9.28,6,1,8,19
6.46,8,0,2,23
8.03,19,5,3,14
5.17,19,0,9,12
6.59,18,9,0,23
7.14,19,9,5,11
5.1,9,2,10,22
8.81,1,8,15,5
8.32,24,4,10,16
7.64,18,4,4,20
9.91,5,2,6,12
5.86,9,9,2,7
8.19,3,4,13,21
6.2,25,7,4,13
5.2,20,3,4,15
7.66,2,4,12,14
8.35,22,2,11,11
6.21,1,9,0,15
5.33,18,6,14,15
9.16,1,11,6,15
6.68,19,2,9,2
6.6,23,3,15,19
7.9,21,9,9,19
5.95,10,8,14,8
7.58,10,0,4,3
6.49,1,10,5,12
5.63,21,4,3,19
7.25,21,5,9,5
8.54,10,7,6,23
8.43,15,12,14,3
7.96,7,3,5,4
9.73,13,7,10,13
6.12,5,0,15,3
7.71,17,1,13,23
8.92,12,3,4,23
6.45,16,3,1,10
9.61,23,11,0,24
5.93,12,6,2,3
5.56,24,0,4,15
8.73,6,11,1,9
9.16,15,5,15,9
9.69,22,3,14,15
8.1,9,0,1,11
6.03,7,3,4,7
9.83,22,5,12,18
9.3,1,11,6,3
8.8,18,3,11,11
6.77,8,5,1,7
8.01,25,0,1,1
8.46,22,1,3,14
7.31,13,1,15,1
8.21,16,4,0,2
7.9,16,8,7,6
6.98,13,4,4,3
5.6,21,7,8,21
6.2,5,0,1,16
6.36,5,12,9,1
5.15,18,11,13,5
6.94,6,2,2,18
5.13,21,10,15,24
9.58,24,9,8,11
7.44,9,0,14,16
5.05,24,10,10,14
9.81,25,3,0,21
9.43,2,10,11,3
8.54,24,11,7,24
9.34,9,6,7,1
6.8,21,5,3,15
5.73,15,5,5,8
8.88,13,5,7,24
5.32,7,0,6,0
9.72,2,2,14,3
7.07,23,1,9,12
7.89,15,7,6,13
5.1,14,10,10,7
7.53,19,3,14,14
8.79,3,12,11,11
9.68,8,3,6,20
8.6,9,9,7,14
7.28,6,8,7,22
5.95,12,3,9,9
9.48,5,1,12,20
8.41,15,3,1,13
6.11,1,4,1,7
6.68,23,7,9,4
8.22,3,4,8,17
6.62,3,5,8,16
