volume,class_1
50,0
74,0
42,0
41,0
55,0
75,0
74,0
65,0
45,0
70,0
74,0
56,1
74,1
69,2
73,2
40,2
70,2
43,3
43,3
54,3
61,3
59,3
66,4
74,4
73,4
50,4
75,4
61,4
37,5
71,5
50,5
38,5
64,5
42,6
53,6
38,6
39,6
56,7
45,7
37,7
38,7
40,7
49,8
65,8
60,9
60,9
75,9
41,10
61,10
52,10
62,10
41,10
43,10
72,11
65,11
58,11
55,11
37,11
70,12
67,12
46,12
63,12
50,12
53,12
37,13
46,14
54,14
44,14
72,14
52,15
71,15
60,15
57,15
51,16
45,16
46,16
37,16
58,16
73,16
69,16
48,17
52,17
43,17
46,17
39,18
54,18
62,19
65,19
52,19
74,20
37,20
73,20
41,20
54,20
68,20
43,20
42,20
56,21
63,21
73,22
72,22
66,23
42,24
75,24
48,24
65,25
42,25
64,25
65,25
66,26
54,26
47,26
74,27
46,27
39,27
42,27
61,28
59,28
40,28
51,28
72,28
61,29
46,29
50,29
73,29
40,29
66,29
42,29
38,29
62,29
42,30
66,30
42,30
45,30
68,30
60,30
37,31
46,31
68,31
60,31
59,31
66,32
74,32
52,32
66,32
42,32
52,32
74,32
48,33
56,33
47,33
52,33
63,34
45,34
53,34
64,35
72,36
73,36
37,36
42,36
44,37
37,37
66,37
40,38
49,38
64,38
58,38
37,39
73,39
63,39
67,39
74,40
42,40
58,40
61,41
59,41
73,41
50,42
49,42
60,42
49,43
62,43
66,44
69,44
71,45
43,45
62,45
75,45
42,45
37,46
55,47
63,47
48,47
66,47
62,48
49,48
48,48
75,48
40,48
74,49
