volume,class_1,class_2
43,0,2
20,0,2
14,0,9
29,0,4
38,0,7
22,0,2
1,0,0
3,0,6
34,0,6
46,0,5
39,0,1
30,0,4
50,0,0
14,0,2
43,0,4
44,0,4
21,0,5
22,0,1
38,0,1
13,0,5
17,0,4
34,0,9
40,1,8
49,1,1
22,1,3
17,1,9
20,1,8
50,1,5
39,1,2
36,1,4
48,1,2
24,1,2
48,1,6
23,1,0
45,1,3
23,1,0
32,1,6
6,1,1
30,1,1
37,1,9
21,1,1
46,1,3
26,2,3
50,2,2
30,2,3
26,2,6
13,2,8
14,2,5
43,2,2
4,2,3
7,2,3
43,2,3
12,2,6
29,2,3
11,2,8
5,2,2
35,2,0
11,2,6
46,2,8
17,2,0
18,2,2
5,2,8
36,3,5
40,3,3
9,3,4
43,3,3
18,3,1
44,3,3
2,3,3
21,3,0
9,3,2
39,3,0
44,3,5
31,3,0
26,3,4
15,3,4
2,3,5
27,3,7
13,3,6
36,3,3
22,3,4
13,3,9
43,3,7
22,4,8
7,4,2
2,4,9
2,4,2
36,4,1
30,4,9
8,4,5
17,4,0
23,4,9
11,4,8
36,4,2
42,4,9
13,4,0
37,4,8
42,4,4
4,4,4
42,4,3
36,4,2
22,4,8
40,4,7
32,4,9
43,4,7
7,5,4
8,5,6
11,5,9
13,5,7
7,5,6
16,5,4
23,5,2
27,5,5
50,5,1
26,5,6
27,5,4
1,5,8
46,5,4
21,6,5
29,6,4
6,6,2
34,6,8
43,6,3
50,6,7
10,6,6
2,6,7
50,6,5
28,6,0
47,6,8
18,6,6
6,6,4
35,6,8
18,6,7
33,6,6
22,6,8
9,6,5
14,6,0
29,7,8
49,7,5
13,7,7
20,7,5
5,7,3
28,7,5
39,7,7
17,7,3
27,7,9
10,7,0
9,7,0
32,7,1
48,7,1
30,7,5
5,7,1
8,8,5
25,8,4
10,8,2
8,8,6
4,8,9
46,8,9
2,8,7
44,8,1
13,8,1
25,8,5
6,8,9
8,8,0
47,8,9
21,8,1
25,8,1
5,8,6
5,8,1
38,8,6
15,8,0
25,8,8
24,8,7
33,8,4
19,8,6
39,9,7
44,9,6
7,9,8
21,9,1
22,9,8
8,9,0
45,9,9
23,9,5
7,9,7
39,9,0
11,9,7
13,9,7
3,9,7
45,9,9
11,9,9
35,9,3
26,9,3
31,9,1
21,9,6
33,9,2
11,9,9
2,9,7
2,9,8
38,9,7
39,9,0
