volume,class_1
81,0
82,0
58,0
54,0
52,0
76,0
59,0
88,0
58,1
61,1
51,1
85,1
91,1
81,1
75,2
92,2
57,2
54,2
65,2
86,3
54,3
58,3
69,3
73,3
56,3
52,3
71,3
85,3
66,3
84,3
57,3
64,4
89,4
71,4
62,5
80,5
74,5
52,5
82,5
84,5
77,5
71,5
69,6
89,6
52,6
63,6
68,7
98,7
98,7
87,7
87,7
87,7
52,7
72,7
89,7
58,7
92,7
69,7
64,7
74,7
73,7
68,8
57,8
58,8
73,8
50,8
74,8
85,8
85,8
50,8
68,8
63,8
76,9
60,9
76,9
50,9
71,9
53,9
58,9
76,9
64,10
90,10
75,10
67,10
53,10
57,10
60,10
91,10
82,11
78,11
63,11
67,11
96,12
51,12
54,12
96,12
76,12
62,12
100,12
74,13
94,13
71,13
85,13
87,13
71,13
65,13
85,13
68,13
54,14
96,14
56,14
54,14
76,14
88,14
89,14
79,14
96,14
92,14
72,14
100,14
83,14
82,14
82,14
66,14
62,14
57,15
97,15
71,15
69,15
91,15
56,15
66,15
61,16
72,16
93,16
88,16
57,16
70,16
55,17
63,17
81,17
93,17
89,17
98,17
76,18
58,18
55,18
56,18
81,18
80,18
53,18
83,18
51,18
62,18
71,19
77,19
79,19
80,19
79,19
56,19
53,19
87,19
90,19
100,19
100,19
81,19
72,19
79,20
88,20
80,20
59,20
68,20
96,20
59,20
67,21
93,21
93,21
75,21
74,21
59,21
75,21
74,21
78,22
53,22
68,22
78,22
93,22
78,22
61,23
79,23
67,23
55,23
89,23
94,23
56,23
52,24
60,24
97,24
64,24
96,24
