volume,class_1,class_2,class_3,class_4,class_5
3.87,14,56,36,29,96
2.94,37,40,59,15,1
4.22,0,46,1,30,26
4.59,31,16,0,56,35
1.07,39,57,1,27,64
3.37,27,17,43,44,89
3.03,6,52,12,11,73
3.73,43,14,53,23,15
1.01,28,30,13,33,55
2.42,16,27,44,44,70
3.89,26,15,24,47,9
2.86,43,56,20,12,61
3.39,18,70,7,37,15
3.66,5,78,6,23,63
4.62,42,73,12,52,70
3.68,11,78,11,38,41
1.78,3,23,49,57,38
4.8,4,0,20,38,60
4.22,20,39,4,23,74
1.61,36,75,14,39,87
2.53,12,29,6,40,97
3.27,43,48,42,11,67
2.41,44,45,4,52,76
3.72,30,70,12,38,53
3.85,37,71,24,23,48
1.77,9,37,20,35,23
4.16,20,40,49,28,49
4.76,14,59,9,25,91
2.26,41,10,15,38,7
3.47,16,21,24,24,7
4.56,8,60,32,38,12
3.51,26,34,54,4,60
1.44,38,76,7,2,68
1.42,6,59,63,48,30
3.55,35,75,38,23,77
4.71,3,75,0,37,29
4.51,15,57,10,0,10
1.97,16,59,64,24,7
1.67,27,11,50,51,86
2.68,17,70,34,51,68
2.17,39,55,48,51,51
4.84,30,40,0,10,89
1.41,13,8,15,34,67
2.25,3,9,26,42,50
3.44,45,13,16,4,84
2.99,38,0,5,34,83
2.58,5,58,2,29,16
4.2,39,32,53,38,27
1.87,42,18,0,1,42
4.54,41,47,57,11,57
2.47,44,48,60,44,37
3.7,3,52,50,19,34
4.82,35,41,15,20,75
3.57,3,57,53,34,58
3.74,12,72,6,21,20
3.32,14,34,61,58,92
4.48,0,33,60,43,81
3.61,21,62,31,31,68
1.76,37,35,28,35,9
3.15,8,10,45,40,98
4.62,18,59,32,54,66
2.6,4,14,42,27,33
1.84,41,23,21,7,62
2.26,28,0,12,53,21
1.97,20,19,21,12,33
3.06,14,33,26,33,32
2.89,44,28,38,28,44
2.26,31,54,14,4,44
1.59,21,16,54,47,7
4.68,32,47,55,3,91
1.54,13,36,44,45,33
3.6,43,36,28,17,49
2.45,36,31,46,58,7
2.48,25,53,64,5,5
1.28,17,18,13,10,51
4.06,37,0,39,34,74
3.53,30,66,54,50,71
3.34,41,19,57,13,70
4.32,4,62,0,25,90
3.44,41,46,64,22,38
4.9,35,5,21,47,52
1.19,16,46,20,19,26
1.56,43,30,16,40,90
4.85,30,50,60,57,53
2.24,8,66,45,11,4
4.84,25,47,36,46,92
2.54,3,62,31,25,66
1.32,35,20,50,52,93
1.05,30,66,27,42,67
2.19,8,11,60,41,86
3.9,9,23,23,27,60
1.03,32,35,44,52,61
2.42,42,65,18,18,4
4.89,34,40,60,10,47
1.31,16,63,38,45,72
1.58,4,3,37,46,59
4.42,31,63,49,24,2
2.54,17,26,35,13,51
3.07,20,62,0,16,37
3.78,3,58,14,3,5
3.82,45,63,0,8,57
4.43,27,73,35,20,65
3.62,2,67,17,29,11
1.01,22,71,0,44,52
4.62,6,38,29,52,19
1.43,11,10,27,0,65
3.31,34,36,46,43,26
1.33,13,66,51,51,48
2.59,27,59,18,50,69
3.03,27,13,7,32,7
1.69,35,34,27,53,51
1.32,41,10,12,16,76
4.31,42,25,32,23,40
1.34,39,42,46,19,15
4.38,19,26,2,50,62
3.97,25,10,24,5,62
2.94,4,43,16,47,81
4.41,0,57,1,3,61
4.22,1,46,29,49,77
2.1,12,43,34,59,48
1.91,24,68,7,38,8
1.1,19,6,24,49,39
4.65,9,53,64,0,49
4.46,23,71,59,17,80
3.32,38,3,18,16,36
3.43,20,37,28,20,9
3.98,9,77,47,37,15
1.27,3,21,55,28,79
4.04,19,13,18,41,6
2.39,16,36,21,36,0
3.08,10,74,18,17,63
2.34,24,31,54,48,29
