volume,class_1,class_2
43,0,3
47,0,9
44,0,9
59,0,4
55,0,5
63,0,4
66,0,1
38,0,4
58,0,7
39,0,1
68,0,8
38,0,4
71,0,6
73,0,2
72,0,2
40,0,6
62,0,6
61,0,5
62,0,1
41,0,0
49,0,6
67,0,9
39,0,9
43,0,0
59,1,7
71,1,3
64,1,6
53,1,0
43,1,0
53,1,2
54,1,0
44,1,7
41,1,2
47,1,6
45,1,8
54,1,0
75,1,3
42,1,6
40,1,4
53,1,3
50,1,2
45,1,8
45,1,1
54,1,8
38,1,2
43,2,5
53,2,1
41,2,5
41,2,4
73,2,4
50,2,7
63,2,0
56,2,7
52,2,2
43,2,9
51,2,0
57,2,5
59,2,5
67,2,3
60,3,3
53,3,1
56,3,8
47,3,7
45,3,7
66,3,7
49,3,9
72,3,5
70,3,6
50,3,9
64,3,5
41,3,1
68,3,8
69,3,1
49,3,7
60,3,9
56,3,7
63,3,6
74,4,9
48,4,7
52,4,8
43,4,2
50,4,3
52,4,3
56,4,2
74,4,9
47,4,6
54,4,6
66,4,5
63,4,3
51,4,7
45,4,5
71,4,2
40,4,4
47,4,0
52,4,8
56,4,8
75,4,8
58,4,6
41,4,3
72,5,3
54,5,1
58,5,4
63,5,4
38,5,9
59,5,8
71,5,3
52,5,2
64,5,3
47,5,0
59,5,0
67,5,2
39,5,8
59,5,5
45,5,0
62,5,7
52,5,2
66,5,4
42,5,5
65,5,9
56,6,1
70,6,4
70,6,0
50,6,3
41,6,8
40,6,1
54,6,7
39,6,5
59,6,6
42,6,8
51,6,2
55,6,8
55,6,9
42,6,6
59,6,8
43,6,8
67,6,7
65,6,5
59,6,4
52,6,9
40,6,1
49,6,5
43,7,3
45,7,0
72,7,4
68,7,9
45,7,0
72,7,1
72,7,0
54,7,1
37,7,2
37,7,4
65,7,9
50,7,2
55,7,1
74,7,7
45,7,7
45,7,1
54,7,2
42,7,3
70,7,9
74,7,0
68,7,4
46,7,8
75,7,4
45,7,3
57,7,1
61,7,5
54,8,7
52,8,6
40,8,8
74,8,2
65,8,1
43,8,6
59,8,2
69,8,3
53,8,5
51,8,5
56,8,0
74,8,7
44,9,3
48,9,4
51,9,3
61,9,9
39,9,6
56,9,7
61,9,2
72,9,6
71,9,9
47,9,0
54,9,1
47,9,6
70,9,4
47,9,8
39,9,5
39,9,0
71,9,1
39,9,6
40,9,5
70,9,9
65,9,4
