volume,class_1,class_2,class_3,class_4,class_5
3.1,9,16,5,20,39
3.4,23,17,19,27,25
4.68,7,9,5,2,45
4.71,11,1,8,2,44
3.2,14,7,11,1,3
2.18,8,7,1,16,26
1.32,10,0,13,7,4
2.72,20,0,0,23,23
2.53,17,15,2,22,8
4.84,1,8,9,31,22
1.96,1,6,20,10,15
1.17,22,26,14,18,5
2.26,8,2,19,17,1
1.3,14,23,5,34,38
3.32,22,4,17,28,27
1.11,3,1,10,33,5
1.85,7,17,2,1,0
4.13,0,22,2,18,39
1.02,3,15,15,11,2
3.0,19,2,12,30,39
2.92,21,6,19,30,26
3.57,4,20,17,28,12
1.2,5,5,7,10,4
2.73,19,4,0,19,37
2.95,3,4,7,22,30
1.82,21,27,5,32,4
2.25,11,19,9,16,38
4.45,18,21,8,9,35
3.67,8,2,1,6,43
1.47,24,13,18,9,24
1.26,16,23,6,12,36
3.01,16,20,2,14,41
3.23,16,29,4,28,15
1.97,24,28,15,5,38
4.34,2,20,7,2,40
1.52,19,12,5,29,38
4.21,7,6,15,21,27
1.53,0,6,5,24,15
3.0,6,18,0,2,39
1.51,23,8,6,13,34
3.14,25,17,17,18,8
1.21,12,27,9,8,7
1.08,6,20,19,11,0
1.54,20,13,2,28,15
4.41,7,4,19,2,14
2.94,8,19,15,27,25
2.34,4,28,19,11,29
3.98,7,22,17,2,11
3.42,4,6,10,26,23
4.47,2,4,14,18,42
1.83,11,15,8,11,1
4.54,8,28,2,5,35
1.76,23,2,13,25,45
4.27,4,12,20,12,20
2.06,13,17,13,14,17
1.7,4,25,0,1,45
2.25,5,14,18,7,9
4.01,1,3,18,22,12
1.01,19,27,8,6,27
4.22,23,6,19,13,44
1.61,18,6,2,31,11
3.53,15,13,3,30,19
4.32,3,23,20,14,26
2.12,9,5,2,21,35
1.38,22,4,4,16,35
3.47,0,26,8,19,12
2.89,20,3,11,1,16
3.91,3,10,13,27,39
2.59,25,28,0,33,20
4.05,11,4,7,32,12
1.31,7,8,5,8,19
1.76,17,4,14,30,9
4.79,1,11,15,22,26
4.61,3,15,11,7,33
3.15,25,24,11,19,2
3.99,8,31,17,26,32
2.48,16,20,0,28,19
3.59,12,25,3,7,31
1.38,16,4,17,32,4
4.62,11,25,18,19,43
4.73,19,28,9,21,24
4.26,12,18,14,7,19
4.78,0,7,16,10,18
4.0,12,31,9,13,26
4.32,23,14,10,26,35
3.53,25,14,19,0,42
1.31,18,8,0,17,11
4.04,12,8,1,16,20
1.99,25,28,13,12,18
4.37,0,6,14,31,6
1.87,6,9,18,15,37
3.41,13,15,16,11,10
1.05,22,9,14,28,37
2.05,13,6,4,27,20
2.33,5,9,13,22,13
3.29,14,0,15,31,40
1.23,17,19,11,31,31
4.56,10,22,4,11,29
2.26,17,11,4,34,40
4.04,8,15,19,19,19
3.19,7,9,7,18,24
3.07,6,4,6,30,28
2.95,4,20,5,24,39
2.82,15,19,11,30,33
1.66,25,9,14,28,1
3.57,16,27,11,0,34
2.33,6,3,5,9,36
4.23,22,21,11,7,14
1.46,12,5,5,12,3
2.36,16,31,0,26,33
1.56,3,6,7,20,44
1.29,21,6,17,30,18
2.24,19,20,3,5,26
3.94,9,1,3,14,8
3.2,5,1,9,12,19
4.57,7,14,0,20,22
2.32,0,10,14,10,19
2.08,9,3,16,25,13
4.39,5,24,19,18,22
2.03,10,5,4,1,1
1.78,16,9,13,16,15
4.06,20,3,8,16,2
1.4,12,21,2,12,38
3.71,17,3,7,17,42
4.72,23,6,20,29,33
2.98,18,20,12,32,22
2.3,19,17,6,3,30
2.37,25,4,7,11,27
1.38,1,20,19,26,37
4.13,11,21,9,33,1
1.29,2,11,16,29,13
3.94,21,28,13,23,1
1.64,22,3,8,21,38
4.84,22,4,5,8,24
2.75,1,8,15,1,42
3.13,21,7,19,34,34
2.68,9,13,16,20,9
1.68,23,29,18,3,40
1.16,25,23,3,9,36
4.93,11,27,7,5,11
2.87,8,12,20,3,29
1.88,13,6,11,3,17
1.17,8,21,17,8,4
4.48,0,26,14,19,12
2.08,21,19,20,20,17
4.48,11,6,12,19,1
1.73,25,24,10,29,20
4.63,14,19,17,23,5
4.66,11,18,20,19,8
4.87,3,11,8,30,14
1.86,25,3,10,31,17
4.58,11,26,11,13,37
3.34,20,9,7,22,21
1.69,12,25,18,31,0
2.68,0,10,19,2,25
3.91,18,25,1,20,7
2.62,17,13,4,17,35
2.48,25,21,9,6,9
1.51,0,23,19,0,8
4.1,6,3,5,18,11
1.58,17,19,17,16,27
2.83,0,10,1,33,6
1.02,3,3,17,21,10
2.69,7,24,6,33,15
2.1,21,12,0,1,11
