volume,class_1,class_2
87,0,5
52,0,3
71,0,35
85,0,5
51,0,49
92,0,38
94,0,41
76,0,4
71,0,3
95,0,11
52,0,45
86,1,34
81,1,44
60,1,6
88,1,45
63,1,19
51,1,9
51,2,15
89,2,6
79,2,39
57,2,11
79,2,4
87,2,27
52,2,7
68,2,15
51,3,29
73,3,31
79,3,31
54,3,1
52,3,18
84,3,47
65,3,27
61,3,42
74,3,23
50,4,19
52,4,40
52,4,29
64,4,17
77,4,30
57,5,27
66,5,24
81,5,12
71,5,34
58,5,13
74,5,14
96,5,2
74,5,4
90,5,43
50,5,8
84,5,38
100,5,17
82,6,19
77,6,34
54,6,10
67,6,2
58,6,15
58,6,36
57,7,37
92,7,42
62,7,18
69,7,48
95,7,0
82,7,8
93,7,41
88,7,32
61,7,43
58,7,25
89,8,32
62,8,7
77,8,39
92,8,25
79,9,47
88,9,7
97,9,45
81,9,17
100,10,49
73,10,10
63,10,42
58,11,49
94,11,44
55,11,37
74,11,25
52,11,42
77,11,47
79,11,7
50,11,22
87,12,13
78,12,31
98,12,27
100,12,35
60,12,20
99,12,0
57,12,33
99,12,32
92,12,37
72,12,44
59,12,36
99,12,38
62,12,28
95,13,10
91,13,46
86,13,32
71,13,26
53,13,23
53,13,39
58,13,21
88,13,2
72,13,21
74,13,6
74,13,30
62,13,15
53,14,28
69,14,30
77,14,21
53,14,20
50,14,4
55,14,29
73,14,12
100,14,47
84,14,18
84,14,49
90,14,40
77,14,12
94,15,9
58,15,14
53,15,1
58,15,37
52,15,39
76,15,10
61,15,2
98,15,26
67,15,46
72,15,8
80,16,1
66,16,24
77,16,36
56,16,20
73,16,1
88,16,24
65,16,13
74,16,46
54,16,33
57,17,34
100,17,25
73,17,45
50,17,0
89,17,20
88,17,28
58,18,9
81,18,18
70,18,48
86,18,26
55,18,23
86,19,6
74,19,3
72,19,41
78,19,9
50,19,14
93,19,16
65,19,5
96,19,26
93,19,11
60,19,43
63,19,30
84,20,21
73,20,22
72,20,35
69,20,48
95,20,41
91,20,44
98,20,8
64,20,23
54,20,48
63,21,17
57,21,31
64,21,14
58,21,5
79,21,40
65,21,3
51,21,11
60,21,12
57,21,0
62,21,16
59,22,33
100,22,38
59,22,43
65,22,35
78,22,40
54,22,28
90,23,22
83,23,36
65,23,16
56,23,22
93,23,16
98,23,19
85,24,13
86,24,29
64,24,24
83,24,33
55,24,46
