volume,class_1,class_2,class_3,class_4,class_5
1.25,93,1,2,81,47
4.55,56,9,18,27,11
3.3,58,18,9,54,10
3.76,53,1,10,15,72
1.62,17,3,21,57,48
3.87,77,24,19,71,18
3.35,84,0,5,21,2
3.2,97,15,12,46,3
2.62,18,14,25,77,30
4.97,24,3,20,45,19
1.48,68,20,10,64,66
3.49,94,16,18,2,56
4.18,75,13,19,53,60
3.94,42,11,2,0,13
2.03,54,25,10,61,42
1.04,12,11,26,65,21
1.96,76,11,21,86,27
4.98,42,3,20,5,57
2.8,72,23,3,55,49
1.2,32,2,1,10,25
3.19,53,18,21,2,51
4.38,32,14,20,89,65
2.01,94,15,5,34,10
4.07,29,23,23,79,71
2.06,3,6,16,45,35
4.19,20,6,7,90,29
3.82,21,9,24,56,71
4.86,6,19,21,45,10
3.72,48,18,18,39,51
4.07,10,17,21,86,25
3.05,97,14,25,75,63
3.32,66,23,5,34,52
2.72,19,7,3,79,69
1.41,37,19,12,23,8
1.75,80,22,2,61,39
4.99,53,13,20,4,62
3.66,57,8,4,80,16
1.49,83,1,14,77,25
4.92,67,5,4,64,38
2.15,54,9,8,76,61
2.84,10,21,19,17,17
4.76,43,12,5,73,5
2.73,46,5,19,22,61
4.09,37,6,4,40,11
4.13,34,15,8,90,22
4.63,29,10,20,43,10
3.4,51,5,23,75,29
2.31,85,9,19,77,57
1.21,21,23,23,48,54
2.42,3,7,15,16,66
3.78,66,6,0,72,29
1.09,19,8,10,18,69
2.34,53,5,17,79,7
3.98,12,12,9,41,37
4.57,18,19,18,75,39
3.37,95,18,8,71,25
2.49,9,16,3,46,19
2.2,2,20,13,37,29
4.43,77,4,20,82,40
4.9,14,18,21,60,12
1.95,24,12,12,7,52
2.96,66,21,10,28,9
1.85,35,22,13,25,22
2.11,25,21,21,63,55
2.63,79,20,8,63,57
2.53,65,25,15,49,45
3.45,10,10,26,42,30
1.28,36,2,21,34,34
4.14,56,21,17,1,29
1.59,49,3,26,89,34
3.82,40,13,9,10,14
2.73,97,2,4,35,19
1.43,73,5,12,70,46
4.21,62,24,17,9,66
2.42,74,25,5,75,18
3.23,80,10,24,31,22
4.28,30,20,15,77,46
3.72,51,22,24,26,48
1.8,86,11,9,8,65
3.88,1,11,18,71,4
2.12,25,9,26,41,21
4.44,83,18,25,85,43
2.52,60,12,10,34,67
2.87,90,15,4,19,18
1.46,77,25,4,26,58
4.53,22,0,24,27,26
3.68,60,7,11,37,25
3.19,6,13,7,88,16
4.08,70,11,4,2,61
4.44,46,3,7,56,33
2.29,33,2,25,56,55
4.48,8,12,12,63,4
4.42,8,20,25,55,15
3.11,52,13,2,55,39
2.37,5,3,1,87,23
1.8,97,12,13,38,39
3.78,66,4,14,0,9
3.24,87,11,23,71,9
2.29,41,23,23,9,20
4.37,32,19,18,4,19
4.37,46,21,3,4,58
1.78,69,2,22,8,63
2.78,57,14,23,71,53
1.82,68,5,23,34,4
1.28,23,0,7,65,34
1.83,6,24,1,81,23
1.98,71,3,26,30,27
2.51,47,22,9,0,65
1.62,83,25,4,61,42
1.65,8,25,15,4,9
3.37,33,24,4,15,56
4.91,23,21,23,12,24
2.22,57,3,20,61,68
4.08,4,1,12,86,69
1.55,80,25,3,21,41
1.82,21,16,23,8,17
4.29,41,10,17,23,9
4.5,51,7,3,53,50
3.95,80,21,5,70,21
4.13,35,16,14,18,43
4.56,71,4,24,46,44
3.11,0,12,26,29,30
1.15,18,12,10,89,31
3.22,17,23,20,26,30
4.64,9,0,21,57,50
1.99,39,1,11,19,3
4.16,55,22,24,68,55
1.81,17,11,3,34,36
2.5,89,19,6,57,57
4.82,11,7,3,38,0
1.8,52,21,24,18,21
4.46,88,7,25,39,5
1.53,37,6,19,37,27
2.44,77,11,20,30,52
3.03,73,22,3,65,68
4.08,25,12,17,60,36
4.27,54,17,16,14,5
4.9,77,22,5,48,19
2.32,17,22,15,46,55
2.38,9,9,6,74,64
3.6,57,12,1,18,15
3.01,60,5,19,66,14
1.12,77,24,26,88,72
2.98,95,6,22,15,52
2.62,66,20,6,70,8
1.65,87,8,21,67,48
4.59,49,23,18,42,68
1.61,1,1,12,78,61
4.11,21,19,4,40,60
1.67,20,5,3,11,12
2.98,94,17,23,38,27
1.34,79,6,22,24,5
3.7,11,19,17,86,63
2.5,19,17,11,52,21
1.55,54,4,5,18,33
4.51,60,20,8,50,71
2.09,62,17,20,82,39
2.06,26,0,0,35,11
4.11,23,6,20,43,51
4.05,26,11,24,51,4
4.09,84,5,3,82,67
3.78,27,17,4,61,56
3.67,73,16,15,58,18
3.25,40,15,4,51,32
3.48,45,24,11,48,65
2.6,21,8,9,33,4
2.84,3,12,17,2,8
2.48,87,8,20,4,20
4.16,66,3,16,1,22
2.91,64,18,6,12,21
4.29,8,15,22,61,11
1.09,32,14,5,0,26
3.0,52,18,13,53,66
4.93,69,1,11,63,63
2.9,94,12,21,25,57
3.11,72,8,3,19,59
1.45,33,7,7,11,30
4.98,62,9,21,84,3
1.74,7,4,20,68,35
2.08,50,17,2,44,52
1.81,87,1,17,6,54
4.05,80,2,25,29,18
3.55,28,20,19,37,69
3.64,58,12,12,18,31
4.67,52,24,23,48,35
4.94,23,13,19,34,14
4.27,11,18,16,76,26
4.27,31,4,25,14,59
4.59,35,24,8,88,28
2.21,15,12,7,52,7
4.19,2,13,22,51,62
4.39,97,21,4,25,46
3.1,89,1,4,83,27
4.67,74,5,18,17,35
3.68,43,18,22,60,40
2.69,70,14,1,41,16
1.37,70,22,22,78,0
1.04,33,21,5,91,56
3.69,84,5,21,88,4
1.25,37,8,18,27,43
2.43,85,25,10,4,38
2.79,9,25,4,17,45
4.4,68,9,24,76,3
4.78,12,19,11,36,57
3.4,6,0,20,12,4
2.91,26,6,14,40,39
2.49,26,8,12,46,19
4.71,81,0,4,50,29
1.68,74,6,2,60,2
1.99,31,3,6,86,55
4.86,85,22,18,69,70
2.14,24,24,15,4,39
1.92,87,1,7,64,54
4.61,78,4,23,54,22
2.44,80,3,6,12,71
2.15,36,3,21,51,53
2.62,13,17,19,40,45
1.27,23,18,20,1,5
2.1,59,19,13,4,43
1.88,85,7,23,36,32
2.74,46,23,23,35,43
1.1,10,3,14,68,40
2.9,27,0,8,79,58
2.11,29,23,21,90,15
2.84,59,5,22,14,28
1.36,16,9,6,56,65
3.47,53,21,3,27,71
1.33,88,0,7,37,13
2.78,27,21,5,83,65
1.26,13,21,7,44,44
4.1,59,8,1,67,4
3.4,50,1,11,60,4
3.12,62,21,25,89,34
1.32,53,9,0,87,6
3.17,51,24,11,37,8
1.56,40,10,25,56,70
4.8,4,4,23,71,23
4.96,81,7,2,90,40
3.0,38,14,1,17,55
3.16,39,10,17,30,49
1.7,65,18,16,60,13
1.03,81,16,4,14,33
4.58,66,14,9,16,37
4.43,49,2,13,7,21
1.51,0,12,20,71,37
4.65,65,23,19,3,48
1.43,42,4,23,34,38
2.31,24,8,0,73,69
3.8,4,5,17,13,5
2.07,91,18,21,18,31
9.2,85,13,4,44,42
5.25,17,15,17,25,72
8.56,65,22,17,23,67
9.17,17,3,12,10,41
9.32,29,15,5,46,71
7.88,14,8,17,9,15
8.9,31,14,26,13,48
8.5,46,3,7,37,24
9.39,19,4,3,37,33
5.29,45,21,23,78,48
5.02,74,11,18,28,48
8.56,34,5,8,80,49
5.35,28,4,5,51,7
5.2,50,3,10,27,20
6.59,62,2,11,45,20
5.7,75,20,17,21,25
6.68,40,22,19,51,6
7.43,88,20,14,35,44
6.85,47,1,16,48,70
9.5,5,15,18,38,17
9.91,8,18,4,34,11
8.36,52,0,25,65,28
5.45,66,22,25,58,29
7.8,26,14,20,35,71
5.64,78,19,25,7,24
9.69,81,11,6,2,0
5.82,94,6,15,68,65
6.22,40,18,19,13,32
9.29,5,1,21,44,25
6.68,8,13,5,41,70
5.59,11,2,25,23,15
8.32,88,5,25,79,70
5.24,21,19,23,66,29
7.3,11,4,1,60,65
9.77,66,19,1,33,11
9.99,48,2,9,81,27
6.18,85,21,11,46,50
6.07,16,2,12,53,58
9.27,89,11,19,83,63
6.17,31,4,16,25,22
6.95,88,8,13,64,7
6.26,56,19,15,12,71
7.63,77,25,12,29,50
5.71,67,0,8,36,0
8.42,78,8,25,4,0
9.19,30,9,18,39,33
8.86,13,13,15,5,21
6.84,28,19,12,55,24
7.68,42,21,1,39,11
8.01,33,17,13,57,30
5.81,76,20,18,68,72
7.53,51,11,21,13,37
5.02,26,22,23,52,45
9.85,4,14,3,82,10
7.12,44,21,5,91,72
7.31,14,20,15,69,23
9.84,31,5,16,79,64
5.87,71,14,22,65,17
8.76,94,6,4,48,31
7.06,27,8,0,88,21
5.12,77,13,8,54,11
8.12,37,19,21,54,22
6.99,80,4,15,86,68
7.1,79,14,23,39,15
5.26,90,13,14,34,51
9.29,74,16,15,32,46
8.74,94,3,13,76,70
5.91,47,5,5,0,34
5.56,70,17,15,76,21
7.53,17,21,15,16,18
8.76,36,17,16,64,40
8.1,32,11,25,46,57
5.6,2,18,14,68,60
5.61,0,20,2,59,61
5.01,39,7,15,55,44
9.1,85,17,17,18,29
6.03,34,24,4,65,55
9.5,46,5,26,24,37
9.77,26,0,15,6,37
5.38,33,23,1,42,1
6.25,31,15,14,25,60
7.06,19,13,16,20,20
8.93,16,22,6,81,56
8.72,48,3,18,59,48
8.59,68,23,8,48,27
9.29,35,4,14,38,68
8.55,70,14,18,25,33
6.31,68,13,19,77,16
8.17,6,6,22,30,64
7.52,93,17,18,37,23
8.43,31,14,11,50,47
5.79,56,0,6,18,44
8.95,35,13,20,62,45
5.98,53,25,23,49,3
6.34,3,23,3,83,3
9.4,34,16,10,17,63
7.53,25,0,7,29,34
5.47,31,2,11,80,39
6.18,15,8,11,61,56
9.45,58,4,23,58,8
7.47,53,3,16,84,50
6.01,43,14,7,54,42
8.11,3,6,2,66,21
8.68,40,20,4,53,65
5.99,9,2,16,64,59
9.69,91,13,3,8,36
9.8,66,18,9,16,42
9.86,86,6,12,3,50
9.21,19,16,14,35,45
8.57,31,6,22,68,22
8.93,50,12,1,6,11
8.85,32,2,12,1,11
9.49,2,22,7,77,44
8.95,13,10,21,66,28
8.29,53,11,3,52,71
9.6,57,17,11,36,70
7.32,12,6,24,89,17
5.1,29,14,8,17,28
7.29,22,13,23,71,22
9.22,7,1,9,66,39
8.72,5,3,12,81,72
7.22,84,18,1,26,10
6.06,73,3,10,2,53
5.66,13,20,18,90,38
5.88,53,16,22,69,54
8.37,51,11,13,86,27
7.1,74,25,16,43,45
9.06,34,7,10,78,43
9.14,9,4,6,72,16
5.37,8,7,11,64,57
8.75,3,5,12,26,51
9.72,1,21,4,18,2
6.0,48,8,13,87,62
7.12,76,16,18,83,63
6.49,85,9,10,18,18
5.89,78,19,26,2,68
6.01,36,20,4,12,3
8.07,1,2,11,69,45
6.49,81,22,19,23,55
9.87,94,19,26,15,0
8.3,90,5,6,81,34
9.5,9,12,6,54,11
6.36,63,9,5,34,62
5.0,28,6,10,78,32
5.8,32,15,15,64,71
6.26,54,2,4,60,53
7.38,15,9,9,72,65
6.36,3,13,19,54,52
9.49,61,7,13,53,23
5.31,50,6,23,82,33
6.08,44,15,24,62,69
9.47,75,11,5,11,18
6.38,68,2,15,42,3
5.87,47,19,2,41,58
8.84,61,11,2,73,55
8.18,94,3,7,43,30
8.19,7,7,23,53,38
7.04,49,8,13,52,50
5.84,51,21,25,31,36
7.2,53,1,21,15,17
9.78,27,8,25,25,47
7.63,64,2,15,22,17
6.12,75,9,3,5,0
6.84,73,21,15,51,17
5.34,9,13,21,45,10
7.31,35,0,15,15,47
5.15,25,20,1,54,41
9.46,16,13,12,47,14
8.73,24,14,20,36,37
6.39,82,24,19,84,2
5.66,0,15,16,13,9
5.05,64,0,21,48,33
8.29,22,11,17,61,27
6.19,26,1,26,42,25
6.45,81,5,25,33,5
8.05,85,14,20,21,47
8.37,34,1,10,47,30
6.66,80,14,0,26,29
6.0,53,19,9,70,55
6.85,14,3,22,47,19
8.59,74,4,5,55,63
7.91,88,25,18,68,47
8.57,36,8,1,49,35
7.07,91,5,21,60,32
9.38,23,15,3,67,65
7.39,44,4,23,77,62
6.38,64,20,5,37,7
8.72,12,10,19,75,18
5.58,0,17,5,17,30
9.05,79,23,24,22,65
6.54,4,22,9,12,25
5.6,88,13,17,24,12
8.21,33,11,0,57,44
8.98,24,23,13,48,42
5.24,56,3,13,43,8
5.84,62,8,4,64,57
8.72,74,22,22,55,20
7.58,41,13,5,51,70
5.51,2,0,22,61,58
8.6,48,7,3,58,27
