volume,class_1
29,0
98,0
90,0
61,0
95,0
86,0
32,0
99,1
34,1
40,1
79,1
79,1
4,1
54,1
39,1
51,1
59,2
45,2
92,2
93,2
92,2
36,3
4,3
31,3
38,3
39,3
45,3
55,3
44,3
16,4
49,4
69,5
39,5
90,6
83,6
77,6
83,6
62,7
36,7
53,7
68,8
16,8
26,8
65,8
5,9
9,9
79,9
18,9
97,10
57,10
78,10
33,11
64,11
26,12
95,12
38,12
98,13
63,13
20,13
33,13
97,14
67,15
64,15
33,15
13,15
51,16
53,16
25,16
96,17
84,17
54,17
88,17
70,18
97,18
5,18
86,18
35,18
70,19
74,19
41,19
42,19
54,19
10,19
39,19
42,19
93,20
11,20
61,20
20,20
26,20
12,20
92,20
37,21
22,21
31,21
98,21
62,22
45,22
34,22
53,23
84,23
94,23
76,23
1,23
38,24
39,24
53,24
19,25
25,25
50,26
12,26
46,26
7,26
33,26
2,26
67,27
18,27
4,27
62,28
46,28
86,28
47,29
64,29
60,29
95,29
60,29
72,30
80,30
71,30
87,30
63,30
15,31
29,31
66,31
23,31
19,31
66,32
16,32
72,32
68,33
3,33
9,34
80,35
70,35
92,35
29,35
100,36
65,36
94,36
92,37
92,37
90,37
88,37
35,37
21,38
97,38
71,38
3,39
80,39
85,39
52,39
63,39
51,39
86,40
8,40
14,40
40,40
83,41
79,41
28,41
74,42
24,42
93,42
56,42
6,42
56,42
14,43
20,44
5,44
68,45
17,45
35,45
71,45
10,46
26,47
70,47
31,47
66,47
18,48
55,48
39,48
72,48
82,48
65,48
88,48
75,48
39,49
43,49
65,49
79,49
