volume,class_1,class_2
6,0,25
15,0,19
20,0,37
18,0,0
30,0,13
44,0,18
45,0,42
22,0,38
21,0,11
34,0,30
44,1,11
24,1,11
16,1,38
41,1,29
18,1,15
16,1,46
8,1,14
30,1,9
37,2,32
10,2,23
13,2,20
21,2,13
22,2,35
42,2,18
14,2,24
41,2,26
4,3,0
32,3,39
43,3,26
17,3,22
30,3,32
44,3,47
36,3,14
31,3,22
36,3,19
9,3,37
32,4,2
34,4,46
18,4,6
49,4,23
9,5,30
23,5,36
25,5,27
50,5,22
9,5,29
3,5,26
41,5,4
18,5,33
1,5,39
8,6,45
38,6,18
15,6,36
13,6,12
31,6,29
41,6,16
26,6,35
2,6,19
39,6,13
20,6,9
28,7,33
2,7,20
9,7,41
3,7,49
11,7,10
5,7,5
30,7,21
21,7,45
7,7,3
44,7,25
3,7,1
18,7,33
44,7,13
45,8,10
37,8,44
38,8,8
4,8,17
42,8,41
46,8,47
35,8,16
34,9,42
3,9,47
6,9,21
41,9,25
1,9,22
7,9,9
39,9,48
46,9,42
24,9,1
19,9,34
27,9,10
33,10,4
47,10,35
42,10,38
23,10,37
22,10,3
6,10,16
14,10,8
17,11,34
45,11,44
17,11,14
19,11,10
17,11,7
16,11,28
47,11,1
12,11,0
33,11,25
45,11,31
4,11,40
33,12,36
2,12,15
7,12,39
24,12,24
1,12,28
49,12,49
25,12,20
48,12,23
38,12,27
45,13,42
9,13,30
39,13,7
48,13,4
16,14,5
28,14,43
30,14,9
41,14,35
26,14,41
46,14,31
23,14,2
2,14,47
25,15,48
40,15,12
4,15,11
18,15,37
34,15,19
8,15,36
23,15,40
3,15,6
10,15,33
34,15,45
2,15,3
25,16,45
20,16,44
14,16,31
1,16,48
27,16,4
20,16,2
25,16,28
47,16,8
36,17,8
22,17,7
14,18,34
39,18,21
31,18,32
17,18,46
36,18,48
13,18,43
13,18,24
49,18,39
11,18,7
49,18,16
1,18,12
3,19,6
5,19,29
22,19,0
16,20,28
13,20,18
13,20,38
49,20,14
21,20,21
11,21,30
19,21,24
46,21,43
44,21,17
36,21,32
48,21,17
35,21,17
12,22,1
31,22,44
46,22,3
6,22,27
25,23,49
46,23,40
5,23,27
23,23,43
38,23,49
27,23,26
24,23,41
32,23,23
49,23,34
11,23,5
32,24,46
18,24,15
12,24,5
21,24,20
33,24,12
3,24,2
43,24,31
38,24,6
42,24,15
30,24,40
