volume,class_1,class_2
19,0,12
7,0,1
7,0,2
15,0,2
17,0,18
22,1,4
7,2,5
21,2,13
19,3,17
4,3,10
25,3,10
15,3,12
6,3,21
23,4,1
25,4,22
17,4,14
3,4,19
16,4,8
14,4,21
8,4,12
23,5,20
21,6,1
11,7,1
24,7,16
15,7,8
1,7,17
15,7,15
25,7,23
2,7,16
14,8,24
16,8,5
10,8,22
5,8,9
1,9,23
14,9,13
3,9,7
12,10,19
11,10,2
25,10,6
12,10,21
17,10,4
5,11,1
13,11,16
20,11,7
9,12,6
24,12,12
10,13,10
16,13,14
19,13,12
4,13,9
2,14,15
18,14,4
4,14,21
14,14,0
2,14,7
19,14,16
15,14,9
10,15,4
8,15,19
13,15,14
5,15,9
12,16,5
4,16,15
6,16,16
13,16,19
23,17,23
11,17,6
25,17,11
14,17,4
14,17,3
14,18,21
22,18,5
22,18,0
4,19,20
23,19,0
14,19,10
10,19,2
21,20,6
5,20,3
7,20,2
15,21,13
13,21,19
8,21,5
1,21,20
14,21,18
20,22,5
1,22,13
10,22,24
2,23,13
23,23,14
20,23,12
5,23,3
2,23,0
3,23,16
22,23,6
15,23,24
24,23,7
3,24,0
22,24,7
11,24,12
13,24,24
12,25,8
17,25,14
3,25,15
4,25,19
1,25,24
5,25,20
4,26,20
12,26,17
2,26,11
22,27,5
11,27,17
6,27,8
12,28,1
19,28,0
7,28,6
25,28,13
1,28,18
17,28,9
3,28,14
22,28,9
23,28,21
2,28,24
9,28,3
9,28,3
16,29,23
4,29,10
25,30,14
4,30,5
1,30,18
7,30,22
17,31,2
21,31,10
21,31,23
4,31,21
12,32,9
7,32,8
13,32,18
1,32,17
4,32,15
24,32,11
24,32,0
11,33,19
14,33,1
9,33,4
1,33,3
7,33,11
10,34,7
3,34,4
2,34,13
24,35,3
6,36,2
7,36,22
6,36,22
7,36,16
25,36,23
22,37,7
25,37,11
16,37,23
9,38,8
14,38,6
5,38,20
23,39,24
4,39,17
21,39,15
2,39,20
11,39,2
18,39,21
3,39,11
20,40,14
11,40,11
8,41,0
16,41,8
7,41,22
16,41,18
23,41,20
22,41,6
23,42,22
19,42,7
17,42,16
12,43,19
19,43,18
11,43,13
2,44,17
11,44,15
15,44,18
23,44,9
19,45,3
20,45,10
3,45,17
3,46,8
13,47,12
11,47,1
11,48,10
15,48,22
9,48,24
19,48,23
7,49,4
19,49,15
14,49,11
