volume,class_1,class_2,class_3
1.65,13,1,3
1.06,0,3,6
3.04,14,3,0
2.77,5,2,11
2.16,2,4,7
4.76,0,2,2
2.79,1,0,3
1.16,12,5,2
1.85,9,4,3
1.25,15,6,11
3.59,12,3,8
1.69,6,4,6
3.16,18,7,8
4.08,10,1,9
4.8,19,0,0
2.4,11,8,6
2.37,13,3,9
3.17,18,3,2
4.41,11,2,9
3.13,9,6,0
4.17,15,6,0
1.28,2,6,9
3.36,14,2,1
3.22,3,4,4
2.44,2,7,8
4.8,6,4,8
1.88,6,3,6
2.24,6,3,10
2.85,16,3,4
1.33,15,5,1
4.01,7,8,7
1.53,14,8,3
4.18,16,4,5
2.04,5,6,1
1.65,18,2,2
2.66,14,6,3
4.16,0,1,4
2.22,10,5,4
3.86,13,4,5
2.59,19,0,11
2.29,9,5,5
4.62,16,0,0
2.52,11,3,9
4.06,13,2,6
1.48,11,3,8
4.97,12,8,9
3.84,18,0,0
2.06,12,2,3
3.0,19,0,2
2.12,12,5,11
1.5,8,5,3
2.31,9,8,10
3.93,5,6,10
2.06,19,7,0
1.88,19,3,4
3.15,14,5,2
2.54,9,3,10
3.2,3,8,8
4.87,12,0,6
4.75,7,3,6
3.26,15,3,1
4.23,5,8,7
1.3,17,1,1
6.86,3,3,3
8.32,3,7,1
7.91,0,2,9
6.98,14,8,8
8.11,16,5,11
8.91,12,0,5
5.14,5,3,4
8.13,0,0,1
6.44,18,0,8
5.08,18,2,1
8.06,18,6,2
9.61,8,0,5
7.92,18,1,4
7.49,16,6,8
9.18,12,7,7
8.75,5,3,11
9.97,2,6,6
5.2,3,8,1
7.09,0,5,9
8.56,1,1,11
5.94,14,4,6
7.12,13,6,7
5.78,0,3,11
8.57,18,8,2
5.34,14,6,6
6.96,6,1,11
7.87,13,3,0
6.74,18,8,1
6.44,3,4,0
7.92,8,7,7
5.96,1,8,11
5.85,13,4,3
6.62,19,3,1
8.98,1,0,4
5.14,9,6,0
8.91,0,7,11
9.99,1,3,9
9.05,14,1,3
9.9,8,2,4
5.36,14,8,10
6.36,9,8,7
7.02,10,4,10
5.16,5,7,11
9.67,14,0,5
8.58,12,6,2
6.66,10,4,3
9.61,6,2,4
6.06,8,4,11
5.43,6,1,0
9.51,4,1,4
6.71,9,6,8
8.39,18,5,4
8.1,2,8,10
8.24,5,0,5
7.18,11,8,5
5.7,17,0,6
7.5,16,7,6
9.69,10,6,8
5.15,11,3,9
9.09,12,1,2
5.58,18,0,3
8.6,12,1,0
7.79,1,5,5
8.71,2,7,10
5.24,15,6,2
9.88,7,4,9
9.55,12,0,2
8.71,19,6,11
7.52,4,1,11
5.94,2,7,11
8.37,12,0,8
5.05,18,0,11
9.93,15,6,11
5.9,10,0,2
5.34,1,0,3
9.26,19,8,10
5.42,9,7,6
9.91,1,1,7
7.7,16,3,7
9.81,5,7,10
5.8,7,5,1
5.46,3,1,10
7.46,12,0,8
5.15,13,4,7
9.19,8,0,5
5.46,19,1,5
8.76,9,3,9
5.88,6,4,8
7.05,14,1,1
6.81,7,1,7
9.6,8,1,11
7.43,3,3,2
8.25,4,3,7
7.33,7,1,3
6.34,14,3,3
9.99,5,8,8
5.54,13,5,1
8.24,3,3,1
5.87,16,8,0
7.64,17,7,10
6.55,9,6,5
6.95,6,7,11
7.46,5,4,1
6.72,13,8,5
5.09,17,8,11
5.98,19,5,10
7.26,14,8,5
8.37,19,3,11
8.26,10,1,6
5.62,4,4,2
9.42,0,8,2
5.22,13,2,7
7.98,4,3,4
7.2,12,4,6
5.15,16,6,8
9.08,13,0,4
7.86,12,7,5
8.65,12,7,9
7.97,10,7,1
9.03,1,6,4
5.71,18,1,4
9.63,17,0,4
6.55,5,1,10
5.89,10,8,9
5.35,17,5,1
12.3,4,3,8
14.01,19,5,6
13.84,9,5,9
11.15,9,6,5
12.57,9,5,0
13.17,4,4,8
11.22,13,6,3
13.76,18,2,3
11.14,2,6,8
14.66,0,8,4
13.92,7,8,10
13.01,15,3,7
13.51,3,6,7
10.5,13,2,1
13.87,13,6,8
14.74,4,6,3
10.11,10,0,1
10.43,5,4,9
11.57,19,0,6
14.97,15,7,1
12.26,19,0,6
12.53,15,4,10
10.82,6,3,6
14.18,17,5,2
13.26,9,6,10
14.23,5,3,6
11.77,13,8,9
10.67,19,1,6
10.98,14,8,7
13.16,0,8,11
13.48,2,8,11
12.29,11,3,8
12.24,12,1,2
12.13,16,1,3
10.98,17,5,4
12.36,10,4,0
14.08,10,3,3
12.3,17,0,7
13.71,10,7,11
10.79,1,2,8
10.59,1,0,6
12.22,2,0,1
14.68,1,8,8
12.04,10,8,10
11.13,7,8,2
13.12,10,2,4
11.05,8,5,11
13.69,18,7,1
11.42,19,8,7
14.61,1,5,9
13.49,12,1,10
10.67,8,1,2
12.07,15,5,1
14.12,1,3,8
10.06,9,3,3
14.1,1,1,10
12.49,12,3,11
12.47,1,5,4
14.27,9,5,6
11.45,1,1,2
10.78,2,1,3
14.64,1,0,8
