volume,class_1
7,0
19,0
13,0
16,0
13,0
16,0
18,0
16,0
2,0
18,0
4,0
17,0
12,0
3,0
3,0
8,1
15,1
2,1
23,1
8,1
10,1
21,1
13,1
7,1
18,1
13,1
15,1
19,1
19,1
22,1
11,1
16,1
2,1
17,1
20,1
22,1
1,1
18,1
17,2
11,2
2,2
6,2
11,2
8,2
17,2
20,2
20,2
2,2
13,2
7,2
12,2
8,2
1,2
4,2
3,3
21,3
18,3
5,3
22,3
8,3
7,3
25,3
11,3
20,3
2,3
25,3
21,3
6,3
17,3
24,3
25,3
5,3
24,3
6,3
15,3
18,3
17,4
21,4
12,4
4,4
12,4
5,4
19,4
16,4
13,4
6,4
20,4
4,4
19,4
5,4
2,4
11,4
22,4
25,4
18,4
18,4
4,4
18,5
5,5
22,5
24,5
12,5
24,5
21,5
14,5
20,5
14,5
23,5
10,5
23,5
11,5
5,5
23,5
8,5
23,5
8,5
7,5
25,5
18,5
2,5
23,5
15,5
15,6
6,6
10,6
2,6
11,6
23,6
12,6
25,6
7,6
11,6
2,6
18,6
19,6
5,6
5,6
19,6
12,6
21,6
19,6
20,6
23,6
1,6
12,6
12,6
14,6
18,6
20,7
4,7
16,7
24,7
14,7
2,7
3,7
7,7
14,7
19,7
25,7
22,7
11,7
9,7
9,7
9,7
5,7
6,7
19,8
9,8
22,8
18,8
9,8
6,8
7,8
7,8
24,8
16,8
5,8
20,8
20,8
21,8
18,8
21,8
12,8
17,8
21,8
12,8
25,9
3,9
17,9
9,9
14,9
7,9
5,9
19,9
7,9
24,9
5,9
5,9
19,9
8,9
