volume,class_1,class_2,class_3,class_4,class_5
3.03,50,15,22,34,8
4.2,36,29,22,8,9
3.87,22,17,32,2,9
3.47,36,14,16,12,9
2.56,13,9,21,19,13
3.24,9,7,8,42,2
1.21,6,30,17,38,15
3.9,13,8,0,36,19
2.8,20,21,0,0,19
2.54,41,20,16,1,22
2.22,23,18,6,4,13
2.82,0,23,1,22,6
1.73,47,30,6,9,17
1.94,26,20,17,10,6
1.41,13,13,11,24,8
4.9,15,23,13,40,4
4.54,35,1,6,13,21
2.04,29,1,15,28,18
1.04,44,15,2,24,2
4.12,32,10,0,34,15
3.78,18,3,28,4,2
1.05,17,23,7,31,19
4.24,35,30,24,19,14
2.88,36,19,20,33,3
4.54,36,27,16,11,19
3.45,33,17,25,13,5
1.42,43,28,18,30,8
1.06,29,7,35,2,2
1.11,46,4,7,32,1
2.11,7,10,34,17,2
4.95,28,15,26,42,4
1.91,25,23,17,21,9
3.09,31,22,7,40,17
2.96,29,9,33,21,24
1.96,47,11,21,11,20
2.69,49,6,35,12,15
3.25,34,22,12,27,20
2.24,48,28,31,7,12
2.5,5,18,5,42,9
1.64,23,7,33,16,12
1.21,43,11,5,24,4
2.3,9,30,0,30,20
3.3,18,7,12,32,1
2.73,6,8,29,42,23
4.01,1,25,15,40,21
3.03,20,21,1,38,14
3.26,46,12,22,32,18
3.58,44,28,17,3,4
1.06,7,2,25,36,6
3.49,22,1,23,15,4
1.42,21,5,32,22,12
1.46,34,14,17,17,15
2.35,12,10,9,11,13
1.79,46,3,35,39,24
4.16,5,24,6,3,13
4.93,12,23,16,21,21
2.84,36,15,27,10,3
3.85,7,16,23,35,6
3.27,3,9,31,19,9
1.52,27,7,26,27,4
4.59,36,29,24,24,16
2.1,36,12,3,7,12
3.66,32,18,12,5,21
3.84,14,18,0,29,23
1.83,11,12,18,2,16
4.63,13,21,23,29,20
3.83,26,15,18,4,7
3.3,31,16,17,21,5
4.9,26,3,19,36,14
1.44,47,16,10,16,11
1.61,0,2,14,36,12
4.05,31,2,28,0,14
1.58,44,0,25,29,15
4.83,5,26,17,11,5
1.32,35,28,1,28,14
2.97,25,9,30,5,19
4.91,20,4,9,39,18
3.02,7,24,31,24,3
2.98,47,21,11,12,13
2.55,12,15,30,17,21
3.85,16,13,7,8,12
4.77,42,30,8,33,8
3.32,32,10,29,32,23
4.77,43,24,32,28,5
4.84,29,24,1,5,15
2.52,25,10,18,36,3
2.06,6,14,28,34,17
4.91,3,5,9,4,9
4.96,22,1,16,5,16
3.54,35,5,26,21,20
3.91,24,4,4,36,24
3.57,15,14,27,25,23
4.82,44,2,8,32,18
4.47,30,1,24,13,8
3.04,7,5,26,42,16
3.37,14,18,3,14,14
4.94,49,7,22,6,17
2.86,39,15,28,30,4
4.67,18,24,24,5,14
2.98,30,2,24,27,14
2.44,46,27,9,15,10
3.28,31,8,4,24,19
1.76,40,1,12,10,9
1.0,21,20,29,21,11
4.22,26,17,26,42,16
1.91,20,9,4,34,12
4.0,0,17,28,21,16
1.47,37,9,18,30,14
4.23,25,29,35,9,16
4.78,15,7,25,0,22
4.28,18,24,19,4,16
4.79,48,24,3,34,9
2.63,37,11,20,9,5
1.12,21,15,13,9,17
3.34,6,3,34,28,9
2.63,42,14,0,27,11
4.03,9,29,26,37,2
4.51,43,10,25,19,10
2.92,29,11,34,7,17
1.72,37,15,30,37,9
1.34,32,2,22,1,23
4.42,4,5,13,19,15
2.76,14,30,27,42,15
3.67,40,20,11,8,23
1.75,1,27,8,2,10
1.71,49,11,20,7,20
3.06,26,30,28,11,3
3.69,12,13,31,22,7
2.95,12,2,19,1,14
3.51,43,29,8,2,5
2.31,37,12,10,21,12
2.09,30,24,11,37,21
4.68,8,6,35,23,2
4.9,48,20,5,21,16
4.88,16,10,29,26,0
4.14,31,8,24,20,8
1.33,26,14,11,30,5
2.01,36,27,31,5,11
2.81,41,24,3,5,11
4.39,21,27,33,3,23
2.97,40,10,3,28,21
2.02,40,30,3,0,22
1.57,22,22,20,29,9
3.65,25,14,30,3,14
2.07,9,2,15,36,16
2.23,50,29,35,10,21
2.8,42,13,11,5,20
3.14,44,2,14,22,6
3.91,18,13,1,31,19
1.76,23,19,31,36,8
4.76,44,25,21,32,6
3.26,45,28,2,28,14
3.9,32,29,8,17,4
1.42,46,15,4,18,13
2.97,5,11,1,41,3
3.36,14,29,2,42,2
1.47,29,9,2,21,22
2.17,40,0,29,42,14
1.07,35,17,13,26,18
4.79,4,27,18,1,12
2.63,44,28,0,15,14
1.25,11,12,35,2,1
2.09,37,28,7,2,22
3.58,14,0,12,38,17
4.3,21,30,19,21,17
3.06,40,1,8,34,2
1.41,12,23,0,24,8
3.49,47,26,16,28,19
2.96,35,14,21,8,19
1.8,47,14,10,41,11
1.41,12,12,8,35,22
4.37,14,1,14,16,22
4.72,4,5,28,42,22
2.22,43,5,33,21,14
2.79,37,13,0,12,13
1.29,5,22,19,2,10
4.41,25,6,5,19,12
3.49,15,30,16,41,7
4.16,21,0,22,15,15
3.31,22,16,16,15,10
1.08,50,27,11,34,6
3.7,30,12,35,29,5
1.39,12,29,30,29,24
2.89,32,23,22,7,10
1.94,5,21,4,15,3
4.73,30,0,0,10,19
3.63,42,30,4,38,21
3.02,24,12,4,28,10
4.4,29,18,14,5,22
4.08,38,16,30,37,19
1.55,4,27,33,7,12
4.66,30,22,21,6,6
1.56,20,17,1,10,22
4.45,11,14,3,16,4
1.57,11,2,26,21,14
3.78,48,30,27,35,0
2.17,40,5,3,1,5
2.02,35,14,15,26,7
4.35,46,23,34,2,4
4.39,45,18,33,0,4
2.75,46,4,16,3,8
1.83,23,9,16,11,24
4.31,23,5,26,37,19
1.98,5,19,20,12,13
2.37,45,24,1,19,11
2.39,1,4,4,6,21
4.0,17,1,2,35,20
4.43,14,4,17,40,1
4.58,15,7,2,18,17
1.88,40,29,21,40,22
4.13,30,10,22,8,10
1.52,37,7,2,42,12
2.98,8,29,26,17,13
3.03,36,29,6,35,5
1.64,36,11,18,24,2
2.91,37,26,4,0,11
4.22,8,4,26,18,6
1.25,5,21,32,19,24
2.06,14,19,5,1,12
2.58,18,1,10,10,0
1.19,33,8,9,39,5
1.53,14,10,21,18,22
3.82,0,8,9,22,1
3.98,39,18,8,24,11
4.3,48,0,21,34,8
1.62,23,24,9,39,20
4.43,34,10,13,19,7
2.21,45,11,15,14,23
4.05,40,30,7,8,0
4.83,10,9,21,12,10
1.35,2,10,27,8,15
4.0,38,18,22,13,0
3.38,21,30,34,39,0
3.73,8,18,24,13,2
2.36,17,9,16,13,0
1.7,14,20,3,16,7
4.95,23,11,1,40,18
2.11,8,3,6,14,22
1.38,6,9,30,24,11
3.28,39,10,24,27,11
1.92,19,28,15,27,18
1.63,50,20,9,9,4
4.13,38,8,8,2,5
4.2,26,29,24,42,16
1.68,41,5,29,12,5
4.19,13,28,25,14,20
1.5,14,14,3,14,14
3.41,37,25,11,8,20
3.77,36,12,16,39,16
3.3,12,4,11,30,2
4.53,26,16,34,39,5
2.47,50,28,26,6,4
3.48,4,0,26,39,19
1.47,25,18,25,40,2
4.12,28,6,20,4,21
1.16,21,29,23,12,7
1.96,10,9,33,1,16
2.68,11,17,16,36,8
4.25,32,28,24,31,2
2.87,3,29,33,33,19
3.23,19,13,30,18,10
4.98,39,0,3,8,1
2.59,48,14,35,5,21
1.5,40,5,26,26,1
3.0,37,10,15,30,17
3.24,3,1,22,25,18
3.02,27,2,17,42,7
3.96,4,6,25,15,16
3.04,8,28,6,0,18
3.36,45,3,18,22,11
4.87,8,10,10,9,24
1.91,9,11,20,29,13
2.22,1,23,31,30,14
3.88,24,19,31,41,18
4.68,38,30,14,25,18
4.22,34,9,28,19,22
1.4,12,23,28,20,21
4.77,43,1,25,12,23
1.37,9,18,32,20,14
2.52,29,8,24,32,9
2.45,3,9,26,41,3
1.91,13,27,29,40,14
2.65,16,9,32,12,19
2.52,26,2,20,26,5
3.77,5,2,5,4,18
1.4,4,6,23,39,11
3.67,43,6,12,35,21
4.3,2,9,34,7,22
1.1,21,17,9,14,3
2.87,6,6,11,36,9
4.83,29,21,14,40,8
4.45,42,2,34,16,21
4.42,31,0,5,37,6
3.82,46,4,11,3,14
2.64,40,12,15,28,10
