volume,class_1
172,0
187,0
48,0
160,0
184,0
182,0
14,1
183,1
40,1
48,1
153,1
195,1
158,1
154,1
189,2
173,2
14,2
32,2
49,2
26,2
40,2
164,2
160,2
187,2
27,3
28,3
172,3
171,3
183,3
157,3
164,3
25,3
32,3
160,4
167,4
160,4
45,4
7,4
170,4
198,4
196,4
172,4
40,4
174,4
175,4
16,5
25,5
159,5
46,5
33,5
22,5
46,5
46,6
18,6
38,6
199,6
175,6
187,6
24,6
23,7
10,7
167,7
186,7
31,7
194,7
193,7
23,7
13,7
180,7
1,7
156,7
180,7
183,7
2,8
169,8
181,8
180,8
155,8
3,8
175,8
157,9
161,9
161,9
187,9
157,9
172,9
24,9
190,9
16,9
157,9
15,9
47,9
170,9
173,10
166,10
29,10
48,10
197,11
199,11
160,11
190,11
15,11
182,12
20,12
187,12
194,13
22,13
150,13
172,13
165,13
10,13
181,13
184,13
6,14
152,14
153,14
178,14
150,14
22,14
196,14
193,15
176,15
175,15
164,15
26,15
166,15
154,15
171,15
199,16
193,16
190,16
2,16
184,16
171,16
157,16
50,16
26,16
15,16
194,17
26,17
159,17
166,17
190,17
190,17
36,17
38,17
10,18
183,18
39,18
4,18
189,18
48,18
43,19
42,19
32,19
184,19
165,19
34,19
178,19
154,20
19,20
28,20
195,20
48,20
170,20
199,20
193,20
185,20
178,20
188,20
15,20
165,21
24,21
10,21
184,21
19,21
163,22
160,22
156,22
192,22
176,22
160,22
153,22
154,22
187,22
189,22
18,22
14,22
34,22
45,23
2,23
199,23
200,23
8,23
37,23
4,24
27,24
3,24
27,24
27,24
