volume,class_1,class_2,class_3,class_4,class_5
2.87,0,27,56,31,52
3.06,20,8,56,30,25
4.46,11,51,44,32,53
3.88,12,53,57,54,33
2.33,19,49,2,42,12
4.53,15,9,74,21,57
3.07,22,5,54,51,22
3.09,13,1,18,42,74
3.89,6,33,63,26,7
2.79,20,39,40,40,53
4.4,9,7,19,30,9
3.74,21,10,75,41,2
3.66,3,55,38,55,42
4.79,9,8,33,5,5
4.01,17,24,50,30,75
1.37,3,27,74,34,14
4.3,11,1,1,58,53
3.22,23,20,53,12,59
1.92,13,41,73,59,1
4.93,23,42,0,42,67
3.34,7,12,58,18,65
2.71,23,8,37,17,35
4.38,3,55,8,23,38
3.03,23,23,59,34,60
3.84,5,35,66,42,41
1.55,21,39,11,24,40
2.94,10,1,40,14,57
4.56,18,5,53,29,67
4.81,22,44,65,15,7
1.15,15,25,23,12,50
4.82,13,51,39,14,9
4.59,13,41,10,60,72
2.66,23,34,77,20,64
2.68,17,4,20,31,36
1.28,6,34,17,37,56
2.69,14,53,61,28,57
2.98,22,28,0,61,18
1.61,1,2,73,57,16
4.76,5,12,7,50,50
1.75,2,9,59,13,61
1.08,6,35,69,17,20
4.78,9,43,21,47,70
4.97,10,21,38,0,18
3.73,16,8,65,59,49
4.14,15,40,58,4,16
3.85,18,44,16,19,18
4.87,13,5,38,51,12
4.95,23,4,17,35,29
1.02,0,56,64,41,74
4.55,16,31,28,50,64
1.88,17,28,75,25,3
2.22,11,54,35,5,68
4.92,23,9,36,20,22
2.9,23,26,4,23,42
2.89,4,35,74,19,32
4.85,13,50,5,15,55
2.53,18,51,22,21,54
4.98,9,16,66,33,25
4.02,11,28,44,50,75
4.18,7,48,50,56,47
3.43,17,37,42,24,38
3.73,1,17,54,55,1
4.64,11,50,42,25,10
1.57,8,25,72,14,43
3.12,6,37,73,55,70
1.1,7,42,9,46,1
1.96,3,43,61,47,21
4.01,7,33,68,9,38
3.71,23,3,9,24,16
4.53,15,20,7,10,68
4.07,2,39,2,0,27
2.01,5,27,11,12,71
3.53,6,9,69,57,51
2.18,12,52,74,48,56
3.65,19,14,65,44,3
4.52,5,28,12,2,37
1.96,12,35,38,34,7
3.24,6,29,10,59,29
1.51,11,42,40,31,15
4.82,1,43,21,26,38
3.35,20,34,58,14,55
2.34,1,10,76,6,0
3.84,15,13,8,43,72
2.05,2,19,76,30,41
2.9,22,48,18,15,16
3.41,23,32,63,23,16
3.4,21,55,19,23,19
3.48,10,52,0,56,51
4.12,2,8,25,12,30
4.04,13,41,76,54,25
2.94,2,52,57,19,19
4.99,11,22,53,36,5
1.22,22,45,75,29,49
4.73,12,20,29,17,66
1.86,8,13,63,28,36
1.83,23,47,61,48,12
4.24,11,48,73,8,27
1.46,7,41,31,51,35
4.01,16,27,33,20,20
4.22,8,34,11,11,38
3.43,15,18,44,49,6
2.14,20,31,18,17,43
2.51,15,16,23,16,42
2.06,21,35,58,34,75
4.71,12,46,1,28,30
2.48,1,9,66,7,36
1.01,11,39,67,9,6
3.79,10,22,26,8,20
4.33,5,53,33,38,44
3.59,9,21,71,30,4
3.81,12,46,76,10,36
1.31,10,29,71,34,10
4.03,22,35,77,61,15
1.82,9,26,16,1,23
1.95,5,19,36,16,52
1.4,9,55,25,2,75
4.3,9,0,28,37,3
4.91,20,4,41,61,7
1.91,19,21,76,3,24
2.53,21,6,77,50,0
4.93,20,48,3,32,5
3.65,15,30,22,12,63
3.74,7,31,77,21,28
2.43,15,45,35,33,8
4.37,14,9,18,55,26
2.94,21,3,34,25,43
2.64,15,14,66,5,19
2.96,23,32,77,8,42
2.78,16,43,6,47,5
4.63,15,23,2,23,32
1.67,22,30,33,36,64
2.31,22,16,69,5,4
4.94,3,23,32,18,71
1.23,4,55,19,37,67
3.22,10,24,10,23,59
3.44,11,31,37,19,46
2.25,14,10,62,17,64
3.21,16,32,21,26,40
1.28,15,47,62,60,40
3.93,21,13,61,36,28
4.57,20,45,36,5,67
2.37,19,29,59,26,57
2.56,0,6,70,28,67
4.34,18,41,25,32,62
2.36,1,13,9,48,29
2.96,16,21,37,16,6
4.26,2,42,68,60,16
2.2,11,50,2,11,67
3.54,22,26,20,1,55
3.51,18,6,66,21,70
3.59,13,17,19,47,33
2.55,18,18,64,38,19
1.27,21,31,33,43,32
3.75,7,26,21,15,68
1.09,8,53,22,56,37
4.45,0,2,43,36,75
2.66,20,20,41,7,45
2.44,20,10,58,10,75
4.67,21,31,67,48,74
3.28,9,11,44,52,0
3.58,23,7,58,20,35
4.57,22,52,2,12,13
2.31,2,48,77,21,50
1.47,13,1,28,39,21
1.06,22,22,28,45,20
4.02,23,52,70,34,55
4.04,17,18,50,13,33
2.33,8,38,29,16,43
4.45,1,36,66,61,34
3.04,8,25,64,35,3
1.23,6,42,47,36,8
2.61,14,51,29,23,43
3.6,21,40,30,10,48
1.39,18,37,37,12,21
4.58,14,43,13,7,20
3.76,5,28,1,19,72
1.04,19,2,11,34,47
1.9,17,3,20,48,52
1.58,19,10,57,45,39
4.77,9,20,52,27,29
1.62,9,33,25,38,34
4.72,16,8,71,52,55
3.05,22,5,71,13,49
4.79,2,10,3,1,33
3.95,13,27,19,6,31
2.02,15,45,57,3,12
3.9,5,14,54,58,22
1.88,21,47,73,14,51
1.63,5,31,60,2,72
2.96,5,4,69,48,47
3.43,17,51,28,37,0
3.23,20,36,29,38,66
2.06,21,43,75,43,34
1.53,6,57,55,19,42
2.56,8,39,78,52,45
3.91,23,46,46,5,39
3.04,15,21,50,10,36
1.28,19,3,47,40,54
2.09,10,24,24,35,52
3.04,15,57,25,45,3
3.37,16,55,67,47,32
1.96,7,29,26,56,55
1.24,9,50,8,10,16
4.88,23,30,39,46,3
1.02,13,31,23,7,59
1.92,11,3,29,1,17
3.83,0,46,57,5,53
1.43,4,33,68,47,11
4.87,23,46,58,8,28
3.16,2,2,33,27,49
4.36,3,15,42,12,29
1.99,23,17,51,41,59
4.88,22,20,41,60,35
4.2,10,32,23,59,13
1.89,22,8,14,41,2
4.81,15,19,25,58,71
2.52,8,16,6,45,65
2.8,1,29,6,17,40
1.05,19,6,22,54,2
3.72,2,13,48,39,8
1.61,9,28,72,25,45
1.79,19,1,17,21,57
3.28,7,21,5,12,63
4.89,15,6,53,57,58
2.32,22,22,56,55,25
4.63,20,33,16,14,41
2.23,18,2,11,38,24
2.85,3,30,34,19,65
3.71,17,19,58,0,70
1.29,18,21,14,32,66
4.14,13,31,23,5,0
2.94,19,7,65,20,2
3.02,3,34,62,28,40
2.47,4,45,37,16,0
4.48,23,7,69,18,68
1.94,6,2,8,15,19
2.81,21,6,9,12,10
4.93,14,26,28,41,0
4.11,6,38,33,38,67
1.68,9,4,18,20,16
4.32,17,45,6,29,66
1.53,20,20,62,13,60
2.19,14,50,33,10,17
2.6,21,48,61,38,9
2.87,23,24,71,8,45
2.93,23,16,44,11,36
2.34,22,25,32,33,35
2.41,9,32,56,17,53
1.6,15,3,32,32,9
3.05,17,49,24,51,35
2.27,17,4,74,50,28
4.18,12,10,62,31,44
4.47,5,23,17,15,55
1.91,23,44,58,52,22
3.29,2,46,52,30,69
2.16,12,1,14,44,15
2.09,12,14,6,20,20
4.54,5,49,71,48,68
3.97,4,23,28,41,18
4.98,16,24,14,39,73
4.18,17,51,74,39,8
2.84,15,43,8,37,22
1.25,5,36,59,44,28
4.36,22,19,71,37,24
2.92,17,8,40,49,36
3.71,11,54,53,9,50
1.59,16,4,24,34,48
2.68,3,54,44,48,54
2.34,6,52,57,12,59
2.1,8,26,7,0,18
4.71,4,35,55,29,3
3.51,17,29,42,11,55
2.62,0,49,73,14,36
4.62,14,32,44,26,10
1.25,8,25,70,50,37
4.18,19,2,4,12,67
1.68,0,21,78,24,46
2.7,4,46,0,61,10
4.63,11,53,72,60,55
1.54,9,13,63,10,31
3.44,16,56,64,2,60
4.97,6,6,77,54,60
2.58,9,27,60,9,39
1.85,4,16,37,16,53
2.24,10,43,14,27,4
2.37,10,1,63,29,67
2.08,0,18,50,18,5
2.56,14,47,19,8,23
2.27,9,52,19,49,2
4.98,11,21,11,0,63
1.01,7,15,53,57,31
3.42,5,51,16,20,9
4.41,3,0,2,2,59
3.09,15,15,78,52,11
1.4,6,33,72,1,32
2.49,1,7,58,53,11
1.25,19,53,0,26,25
4.53,11,41,5,0,69
4.91,1,16,72,38,36
1.0,23,24,7,13,66
4.37,9,9,63,18,48
3.1,0,23,7,34,63
3.55,22,26,35,15,64
2.16,21,33,38,27,18
4.35,10,1,67,32,59
3.14,16,9,67,7,71
2.39,9,15,43,54,7
3.54,6,9,64,45,42
2.81,14,18,33,32,44
1.47,19,8,54,41,30
1.63,1,42,10,25,8
4.58,19,37,48,61,37
4.53,19,28,12,37,44
2.72,14,17,29,52,2
3.31,22,49,70,26,10
1.99,20,2,54,2,28
1.33,1,56,25,58,15
4.98,21,6,62,56,35
4.95,22,31,60,17,66
3.22,13,13,20,32,28
4.03,8,49,41,51,28
4.07,3,12,13,0,4
3.58,10,34,58,55,53
1.12,18,54,62,58,69
2.74,14,55,76,61,1
3.1,18,6,57,22,27
3.34,0,28,47,55,69
4.81,14,12,18,24,69
4.54,20,52,27,40,73
1.25,1,33,22,4,33
2.64,23,22,63,29,10
2.21,22,8,22,28,19
1.7,3,42,39,60,29
1.99,13,41,4,5,73
4.56,2,18,21,58,12
2.66,17,57,45,30,21
2.52,4,6,15,46,7
2.84,15,11,50,15,63
2.88,16,40,56,25,5
3.47,2,29,11,39,0
1.7,14,25,49,9,54
2.1,10,53,33,42,75
3.79,2,1,2,39,1
2.08,10,43,42,38,54
3.11,8,30,34,11,54
4.3,9,37,47,33,38
4.93,11,14,58,5,4
4.53,3,52,35,39,66
4.12,13,54,59,18,51
2.47,5,53,10,51,12
4.14,18,31,44,4,3
1.35,9,12,63,39,40
4.33,17,12,73,23,7
4.01,11,53,50,11,13
4.04,15,9,38,7,60
1.43,20,5,66,31,33
2.82,15,11,48,57,46
4.0,9,7,69,8,19
2.29,1,23,75,18,56
4.31,22,25,69,53,5
1.96,22,21,3,22,35
4.12,16,25,61,46,15
3.73,23,23,22,21,57
2.92,16,45,5,25,42
1.34,10,27,73,17,9
3.91,13,11,5,43,4
4.87,0,12,26,59,45
2.99,23,35,52,40,39
1.13,22,21,39,56,56
4.53,6,52,25,57,26
2.81,11,6,58,49,5
1.1,14,31,33,0,43
