volume,class_1,class_2,class_3
1.14,17,0,29
3.08,25,11,11
1.76,40,18,49
4.2,40,2,43
4.34,0,17,19
3.9,9,9,40
4.03,1,20,21
1.74,37,20,58
3.69,7,0,10
4.5,4,1,36
4.03,40,6,11
4.92,40,20,7
1.1,21,10,25
1.38,36,3,41
3.45,23,22,43
2.17,47,16,12
4.32,3,6,31
1.51,6,10,3
2.83,15,20,41
3.98,47,17,8
3.74,47,8,6
4.99,37,16,54
4.87,36,12,29
1.82,22,2,3
2.17,27,12,21
1.57,10,3,32
1.25,32,22,43
4.58,31,10,52
4.86,43,0,42
1.59,7,11,23
2.49,34,21,42
4.1,19,10,58
4.61,47,17,12
3.21,27,19,15
2.81,11,12,20
1.21,20,9,24
3.18,35,13,2
1.82,11,9,3
3.19,43,10,44
4.99,2,6,46
3.6,6,1,18
4.47,11,6,44
1.13,36,15,43
1.58,21,9,50
2.54,4,16,37
4.68,2,7,32
2.58,18,19,42
4.93,4,8,44
3.98,44,11,54
3.27,14,7,12
2.04,41,9,49
3.18,45,19,57
2.66,20,13,16
2.63,11,12,7
3.36,43,1,52
1.91,24,12,3
1.25,26,20,54
2.86,37,9,0
1.22,40,9,40
4.13,0,19,59
1.32,24,13,37
1.93,15,6,27
3.95,14,1,22
3.76,37,10,55
2.77,11,3,15
4.38,32,3,22
3.86,7,5,27
1.17,38,21,13
3.18,39,18,57
4.37,46,16,17
1.34,15,18,24
3.95,26,4,57
3.04,26,19,47
2.17,19,22,21
1.83,34,0,27
2.68,16,5,16
4.75,2,8,16
4.81,25,16,15
3.35,5,17,35
1.97,29,0,17
1.5,1,15,2
1.2,26,18,5
3.02,27,3,0
1.24,30,2,46
4.5,36,21,13
4.08,33,9,10
1.0,14,11,25
2.71,29,9,34
1.07,24,13,16
4.98,11,4,51
3.38,3,22,51
2.29,29,12,27
2.84,21,22,27
1.34,29,4,39
4.06,34,8,9
4.71,28,20,18
1.68,13,22,45
3.62,38,11,54
2.47,8,10,56
1.98,0,9,18
4.17,29,14,16
1.91,18,6,28
4.19,10,21,37
4.8,33,7,41
2.19,24,19,33
4.19,1,6,4
3.14,39,15,51
4.86,27,14,5
4.36,48,3,43
2.58,28,10,15
2.43,0,8,17
1.1,44,12,37
2.34,21,6,51
2.07,10,10,58
2.55,33,14,5
3.05,43,10,59
2.06,0,9,56
4.01,5,11,18
3.38,37,13,2
2.19,18,7,56
3.76,32,7,51
3.14,9,19,16
1.34,6,16,8
1.56,27,7,21
3.5,14,6,50
4.11,28,22,54
4.76,44,0,33
3.74,26,10,29
1.68,5,8,10
2.96,38,11,57
3.37,44,17,19
3.3,45,3,43
3.28,20,22,15
1.9,24,12,9
4.46,33,3,40
4.95,19,16,0
3.44,34,14,19
2.83,48,11,44
4.93,27,10,48
3.43,44,5,11
3.64,20,11,59
2.43,18,6,25
3.34,18,1,27
2.24,21,13,32
4.86,48,10,24
4.15,25,3,40
4.62,23,15,2
2.8,23,8,16
1.03,32,9,55
2.22,18,14,41
3.5,38,9,44
2.54,40,21,35
2.92,12,14,48
4.79,44,22,28
3.7,37,19,10
3.79,26,2,55
4.39,7,17,31
1.16,47,18,6
1.33,42,13,37
3.64,46,1,3
3.22,35,18,23
1.37,22,7,8
1.69,28,6,4
3.36,25,13,13
2.01,27,22,37
2.41,12,9,8
4.66,0,10,53
3.53,15,14,57
2.15,17,14,13
1.82,15,13,45
4.93,1,11,56
3.49,25,12,18
4.58,24,13,29
4.98,18,20,40
2.6,18,6,39
1.48,25,2,5
2.2,28,21,58
3.31,27,12,57
2.53,18,0,32
4.77,44,11,42
2.22,45,7,36
1.78,11,6,57
2.08,24,20,0
