volume,class_1
14,0
5,0
19,0
16,0
81,0
23,0
88,0
96,0
90,1
93,1
14,1
79,2
14,2
8,2
91,2
83,2
11,2
20,2
5,2
24,2
79,2
89,2
92,2
84,2
23,2
24,3
84,3
7,3
9,3
14,3
100,3
98,4
98,4
77,4
21,4
11,4
97,4
95,4
16,4
96,4
21,4
98,5
78,5
23,5
19,5
2,5
16,5
7,5
97,6
16,6
20,6
17,7
76,7
98,7
9,7
91,7
76,7
80,7
3,8
21,8
93,8
19,8
98,8
81,8
3,8
21,8
17,8
17,9
77,9
25,9
3,9
84,9
92,9
9,9
19,10
12,10
75,10
76,10
88,10
11,10
94,11
2,11
94,11
17,11
25,11
97,11
85,11
10,11
10,11
78,11
13,11
10,11
95,12
92,12
77,12
85,12
24,12
77,12
2,12
96,12
24,12
1,13
11,13
16,13
15,13
97,13
92,13
15,13
92,13
95,13
79,13
20,13
22,13
95,14
91,14
88,14
83,14
13,14
99,14
7,14
90,14
85,14
18,14
78,14
96,15
21,15
82,15
9,15
94,15
5,15
99,15
16,15
81,15
89,15
25,16
78,16
92,16
14,16
4,16
91,16
88,16
83,16
1,16
17,17
99,17
99,17
13,17
75,17
14,17
75,18
5,18
78,18
81,18
5,18
23,18
91,19
95,19
18,19
98,19
94,19
12,19
22,19
86,20
99,20
1,20
20,20
9,20
14,20
15,21
86,21
84,21
100,21
22,21
2,21
83,21
85,21
14,22
13,22
13,22
75,22
88,22
8,22
76,22
21,23
2,23
1,23
11,23
20,23
2,23
81,23
84,23
25,23
14,24
19,24
25,24
10,24
3,24
79,24
14,24
7,24
