volume,class_1,class_2,class_3
4.69,4,44,13
3.57,12,4,6
1.9,12,36,23
4.07,17,32,13
4.65,12,41,6
2.85,8,10,10
4.44,6,23,23
2.77,10,31,9
2.45,4,17,26
2.97,2,26,0
3.22,6,12,12
2.26,1,25,11
2.48,4,40,22
1.6,4,2,21
1.11,1,44,20
2.01,0,20,4
1.38,4,18,5
2.58,0,28,8
4.39,8,4,12
2.01,7,37,18
3.97,6,47,21
4.73,7,38,22
1.04,14,4,0
1.63,0,10,15
2.5,12,19,0
1.21,1,26,27
2.23,6,45,24
1.34,18,0,19
2.55,12,2,27
3.55,8,19,26
4.92,0,28,15
2.5,17,12,9
4.15,9,27,3
1.4,1,11,4
1.08,10,26,6
3.19,15,42,6
2.62,2,15,19
1.27,1,15,1
4.8,12,1,13
4.78,15,22,15
4.85,10,17,26
3.71,0,40,3
1.25,11,20,16
2.87,15,34,1
4.68,3,23,10
3.39,14,45,20
4.58,4,44,5
2.29,7,40,10
3.32,12,14,14
1.27,9,31,1
1.62,9,34,0
3.19,8,23,22
4.28,8,35,25
1.86,17,13,12
2.31,1,7,23
1.3,17,10,3
1.15,18,12,25
1.09,18,25,16
4.2,3,44,27
3.19,16,35,19
2.42,5,40,23
1.07,15,7,25
1.45,1,20,21
2.73,0,1,26
4.28,16,22,0
1.25,18,0,25
2.99,17,38,17
4.06,8,44,22
3.76,3,26,27
4.73,13,44,14
2.53,6,41,6
2.5,2,34,28
2.18,5,23,19
2.99,8,40,0
1.17,12,21,14
3.89,9,16,25
2.83,5,39,3
4.13,5,6,22
3.95,12,5,28
4.69,16,43,18
2.72,17,33,18
1.62,18,17,25
4.62,18,5,18
1.48,0,18,3
2.07,18,6,19
4.84,18,39,17
3.3,13,40,2
4.71,10,34,7
4.57,5,35,28
3.7,12,43,9
4.41,4,16,28
4.32,12,11,13
4.5,16,0,23
2.7,3,18,24
1.04,6,1,11
4.64,0,16,22
2.9,17,34,10
4.81,10,30,1
4.57,14,17,8
4.22,5,36,21
2.75,3,47,20
4.15,10,4,19
3.22,1,3,2
3.87,1,26,12
2.94,17,14,24
4.44,1,32,10
1.6,15,47,5
4.98,0,32,0
2.92,3,45,8
2.69,2,36,20
1.1,13,35,11
2.8,1,23,19
2.97,3,44,19
4.45,15,36,24
4.29,9,3,9
2.16,8,0,0
4.05,6,9,10
1.45,17,26,18
4.49,14,0,21
3.55,8,20,28
3.76,6,26,25
4.85,8,46,20
4.53,5,14,20
1.49,3,35,4
1.05,2,27,10
5.59,0,17,27
5.72,9,25,18
9.87,9,4,9
7.97,14,7,14
9.18,18,47,6
7.77,18,4,2
6.29,14,10,21
8.69,16,31,5
8.38,10,45,26
6.56,15,44,24
6.71,14,44,0
8.35,18,41,19
7.31,4,47,26
5.06,8,7,20
5.95,5,33,9
9.26,0,12,5
5.15,6,42,6
5.24,4,20,0
8.89,10,21,14
8.61,5,33,3
7.86,14,34,19
5.23,2,9,6
6.82,12,20,11
6.45,5,19,11
8.76,16,2,24
9.9,16,15,1
7.66,14,13,10
8.36,1,1,24
5.37,2,2,5
5.28,4,41,7
7.13,14,22,28
6.5,10,16,23
5.34,2,31,13
6.79,12,41,4
9.94,10,14,20
5.16,7,28,16
5.07,11,20,3
9.74,3,7,4
5.73,14,10,12
8.55,12,11,11
8.71,11,36,0
5.5,2,20,28
8.45,8,21,20
9.61,17,46,12
9.09,4,18,6
9.27,16,28,27
5.37,17,25,25
7.27,3,18,0
5.11,5,39,23
5.94,10,25,1
9.53,8,6,15
8.18,16,27,22
5.1,1,11,16
7.27,10,19,24
9.9,11,5,20
7.81,7,22,0
7.19,11,16,9
8.51,12,18,21
6.56,17,24,25
5.99,7,8,1
5.77,16,43,0
7.82,0,21,7
5.07,11,18,3
9.73,6,3,26
7.61,11,12,14
7.41,2,27,18
6.72,16,7,18
5.82,15,37,4
9.77,9,12,14
6.19,16,37,15
5.51,16,40,7
8.92,0,42,13
8.69,9,7,7
8.28,17,36,2
7.71,5,43,26
9.63,3,22,7
9.62,12,2,13
8.74,0,17,27
5.09,15,36,17
9.3,13,31,7
6.29,15,14,6
9.57,10,16,4
5.82,2,43,14
6.49,2,11,5
6.62,8,23,25
6.28,3,13,4
6.65,13,29,24
6.07,4,1,20
7.09,5,29,16
7.79,5,46,8
7.49,10,45,11
8.44,6,46,13
8.9,14,1,13
8.34,11,14,26
6.04,16,1,16
8.24,9,2,19
6.92,13,22,16
7.01,7,24,20
9.42,7,22,13
9.28,18,7,15
6.66,4,41,2
8.82,6,19,8
6.82,6,28,9
5.21,12,47,24
5.55,6,39,18
5.99,6,8,10
9.33,6,5,2
8.69,18,37,17
9.88,11,34,8
6.72,6,14,26
5.62,4,39,13
7.29,14,45,10
9.33,7,43,19
7.78,11,20,12
8.56,0,39,20
7.98,12,39,1
7.99,2,33,25
5.61,17,45,22
5.8,10,29,0
8.77,13,41,10
7.18,5,43,22
6.18,0,10,6
8.14,9,37,24
5.04,2,33,8
7.11,0,10,3
7.34,11,0,7
8.56,6,0,26
9.85,12,38,6
6.14,18,34,28
6.07,15,13,19
8.01,4,12,10
9.58,6,1,8
9.46,14,45,23
6.93,14,35,2
6.49,5,21,6
9.02,4,7,7
7.64,16,45,18
7.22,13,35,28
7.73,8,34,2
7.81,3,31,27
5.44,8,20,3
7.92,5,3,15
7.03,9,6,0
8.13,13,37,28
8.48,10,18,2
7.31,0,15,22
7.95,11,3,2
6.58,13,47,28
6.96,3,30,9
9.52,2,23,10
9.46,1,33,24
5.86,0,20,4
9.4,7,34,25
5.03,10,21,21
7.27,10,23,27
8.11,1,29,22
5.59,16,25,1
5.35,0,32,19
8.05,4,33,2
7.48,15,27,7
7.83,11,18,9
9.25,5,26,24
8.14,13,45,20
8.89,1,33,26
7.37,15,10,12
7.43,5,4,23
8.93,6,35,8
9.35,3,44,1
6.24,6,13,20
9.38,4,4,23
7.5,18,44,4
6.27,14,46,7
8.81,5,42,25
6.36,12,37,28
9.52,1,18,15
7.35,0,6,5
8.26,5,16,21
7.33,11,35,24
6.84,18,41,16
9.08,14,20,23
7.96,3,3,2
8.24,15,7,10
9.14,4,45,20
6.06,14,19,23
6.77,16,33,21
5.71,12,32,3
7.44,14,31,4
6.22,6,25,21
7.28,12,7,3
9.48,0,4,15
6.38,16,7,0
8.53,12,33,23
9.24,2,18,12
5.12,4,44,20
6.36,5,36,5
7.78,12,11,8
9.83,9,39,11
7.85,17,33,17
6.96,12,5,17
9.87,2,19,1
8.85,9,24,14
7.34,15,29,1
6.55,8,38,25
9.29,6,39,26
7.9,10,34,23
5.28,0,18,27
8.42,10,47,26
7.77,15,33,16
7.53,4,15,19
7.09,5,45,14
7.25,10,43,18
5.74,16,2,12
6.11,5,12,25
5.41,17,39,3
7.02,5,17,6
6.76,0,46,15
6.59,0,30,5
9.99,16,38,15
6.73,9,11,17
8.12,11,44,2
5.88,18,41,25
6.7,9,44,25
5.47,0,17,21
8.93,0,11,26
8.06,8,32,8
6.5,18,30,19
6.47,17,17,4
6.15,0,44,5
7.37,7,40,26
9.74,0,42,3
7.03,15,22,5
8.44,8,38,28
7.09,14,24,9
5.26,11,45,14
8.46,10,45,27
9.09,3,29,0
5.68,16,35,5
9.45,11,26,4
9.77,6,36,17
7.71,17,0,25
5.05,11,1,25
9.35,3,31,21
6.48,15,16,26
8.82,15,1,5
6.11,3,2,8
7.42,5,16,22
9.29,16,13,17
8.47,7,21,10
5.11,3,31,8
5.57,9,28,6
10.02,3,2,7
11.61,2,17,11
14.65,7,34,22
14.04,3,41,4
14.76,3,19,7
14.83,8,7,10
11.39,13,19,10
11.27,18,1,15
11.85,8,13,15
10.14,9,8,17
13.75,3,16,18
14.08,18,15,26
13.66,1,4,5
11.51,14,13,28
11.17,17,32,4
10.81,11,23,21
14.44,2,21,10
13.16,15,37,20
13.68,7,26,3
12.21,14,1,12
10.48,5,22,4
13.24,18,38,20
12.35,9,16,19
10.52,15,8,23
10.32,14,2,15
12.63,13,47,7
10.04,0,4,15
13.88,17,32,10
12.64,1,36,16
10.51,1,25,8
11.59,7,31,19
12.9,10,25,18
10.44,12,41,17
15.0,16,29,10
10.88,8,36,11
11.68,8,20,20
12.4,18,46,14
10.3,17,42,7
14.18,12,1,26
12.1,16,16,15
12.0,3,29,16
14.41,16,42,20
12.2,3,41,24
12.82,3,37,16
14.81,4,16,13
13.06,9,30,14
14.42,5,34,23
10.29,10,36,19
13.4,3,38,10
11.3,17,36,15
10.44,5,23,23
12.84,14,35,9
12.96,0,0,15
11.58,9,34,13
12.79,14,5,28
13.51,4,35,20
13.53,18,31,24
13.49,9,35,6
14.05,17,11,9
12.16,10,11,16
10.43,9,2,11
11.83,5,26,20
11.43,8,2,17
14.62,15,6,1
11.82,9,11,8
13.59,1,1,1
10.46,1,47,11
14.9,13,17,18
10.73,17,23,20
14.79,14,28,18
11.36,17,12,10
14.33,14,32,5
13.88,13,29,13
10.43,7,10,5
12.64,4,5,22
10.65,2,16,28
11.49,0,30,5
13.65,1,31,5
13.68,3,6,27
14.75,2,1,12
12.86,5,10,13
12.14,14,26,9
11.03,7,3,20
10.36,18,7,0
10.81,18,23,18
11.14,12,30,22
13.56,11,16,25
12.02,9,6,22
14.39,14,19,22
13.69,5,30,28
13.34,1,42,20
13.75,5,44,28
10.83,7,40,14
12.68,2,43,14
13.39,15,46,0
10.53,7,43,11
10.42,14,31,16
14.24,18,4,18
10.05,8,39,7
13.51,9,3,9
10.63,5,11,21
12.21,12,28,28
14.64,10,40,5
11.42,9,32,18
10.91,10,19,4
11.19,9,27,28
12.46,5,46,17
11.91,0,28,9
13.52,8,21,7
13.37,14,34,11
13.06,4,1,22
12.03,18,14,16
12.48,16,24,13
12.54,2,30,14
13.1,18,7,11
12.13,6,26,1
14.31,15,13,5
14.15,8,33,17
12.65,0,24,23
14.09,2,46,14
11.9,11,0,9
12.74,3,32,27
14.5,2,36,1
13.49,5,28,15
11.1,7,39,23
