volume,class_1,class_2,class_3,class_4
3.99,7,15,15,23
4.72,5,9,8,10
2.74,4,19,12,13
2.74,2,5,9,2
4.75,8,16,2,23
3.21,4,4,11,8
1.95,13,1,11,14
1.34,8,5,12,13
4.09,0,3,18,13
4.78,12,14,1,23
1.8,14,13,17,23
2.39,15,7,17,6
1.22,9,18,9,1
3.25,15,13,16,16
2.02,9,9,0,4
3.08,15,13,1,2
1.6,10,13,18,1
3.17,11,3,15,21
3.69,6,8,12,21
4.79,3,6,4,14
3.64,10,14,19,11
4.72,9,2,14,13
2.44,0,1,8,3
1.96,7,4,13,15
4.58,5,11,9,18
1.17,5,17,16,23
3.65,14,5,3,24
3.67,8,19,6,5
2.83,0,14,6,0
1.78,8,14,10,19
3.6,5,4,2,11
1.44,11,11,0,20
3.65,12,8,4,20
1.27,2,0,9,16
1.74,13,10,10,22
4.39,4,11,6,24
2.61,12,2,11,11
4.46,5,8,17,15
2.23,9,11,4,4
3.27,8,6,7,20
3.85,10,19,9,12
2.91,12,14,4,23
1.53,5,17,18,7
3.14,1,16,10,0
1.31,0,16,5,12
1.48,15,20,17,13
1.94,12,18,13,21
3.48,2,1,11,15
3.12,15,20,3,22
4.03,10,5,16,11
4.34,0,19,11,16
4.84,13,0,3,18
1.97,15,19,9,10
4.86,5,19,12,2
4.66,2,10,9,5
1.82,4,13,1,8
3.76,1,7,8,19
1.15,8,1,13,24
3.78,0,16,9,10
4.17,6,12,5,4
1.88,6,10,5,12
2.83,3,3,8,22
3.17,1,14,13,16
4.23,12,7,10,0
2.63,10,20,4,17
4.34,9,10,8,18
1.13,8,20,12,15
3.65,10,18,3,9
3.03,14,8,11,11
4.62,9,8,17,0
3.27,4,14,5,16
4.98,0,2,0,24
1.44,8,15,12,14
2.91,6,13,7,9
2.63,13,16,6,12
3.5,13,19,9,7
3.19,7,2,3,6
1.66,8,4,1,21
2.2,12,19,11,3
4.23,8,7,20,15
4.77,0,3,7,23
2.96,7,20,4,17
3.83,14,12,4,22
4.83,10,11,7,0
4.39,3,6,4,7
2.17,5,4,7,1
4.05,9,18,19,1
1.11,4,5,13,12
4.18,15,15,4,3
3.04,14,12,18,9
4.96,6,15,17,0
3.16,8,2,8,10
4.61,0,19,0,7
4.49,8,17,19,9
1.37,2,14,14,5
3.44,5,3,2,2
4.85,9,2,17,15
4.62,8,2,6,16
2.08,15,8,11,11
2.86,6,19,2,11
4.71,13,0,14,12
3.61,8,4,14,17
1.01,0,17,9,19
3.95,12,2,16,23
4.69,0,1,9,4
2.74,9,0,16,20
4.8,0,18,18,17
1.4,0,0,8,3
3.02,10,18,7,15
1.86,12,12,14,1
