volume,class_1
99,0
86,0
83,0
73,0
59,0
74,1
52,1
59,2
79,2
50,2
92,2
80,3
90,3
90,3
57,3
89,3
89,4
85,4
73,4
94,4
76,4
88,4
98,5
77,5
89,5
80,5
67,5
50,5
93,6
100,6
92,6
52,6
72,6
86,6
62,6
70,6
67,6
76,7
50,7
62,7
67,7
61,7
71,7
93,8
65,8
90,8
92,8
83,8
57,8
85,8
54,9
62,10
85,10
60,10
58,11
56,11
71,11
91,12
57,12
98,12
73,12
67,13
68,13
95,14
82,14
84,14
68,14
70,14
52,15
53,15
71,15
82,15
60,15
71,15
87,16
95,16
55,16
92,16
94,17
65,17
78,17
70,18
77,18
78,18
80,18
94,19
95,20
66,21
81,22
94,22
50,22
73,23
93,23
60,23
76,24
63,24
83,24
96,24
73,24
82,24
74,25
57,25
85,25
83,25
69,26
83,26
63,26
77,26
89,26
75,26
74,26
67,26
50,26
56,26
64,26
56,27
72,27
63,27
94,27
68,27
80,28
92,28
60,28
94,28
63,29
91,29
70,29
95,30
97,30
72,30
65,31
77,31
88,31
71,31
89,31
62,32
63,32
55,33
51,33
77,34
97,34
89,34
96,34
72,34
72,34
96,34
57,35
59,36
70,36
75,37
54,37
95,37
85,37
97,38
77,38
69,38
96,38
70,38
97,39
72,39
67,40
74,40
98,40
74,40
97,41
82,41
57,41
55,41
93,42
74,42
75,42
76,43
54,43
53,43
61,43
86,43
61,44
75,44
81,44
59,45
78,45
88,45
90,46
66,46
67,46
52,46
67,46
62,46
73,46
54,47
81,47
58,48
82,48
79,48
83,48
92,48
62,49
82,49
95,49
98,49
