volume,class_1,class_2,class_3,class_4
4.4,18,19,3,14
3.81,17,0,3,19
1.07,4,17,4,10
5.0,15,1,2,6
4.12,6,18,11,13
3.04,4,18,3,19
1.31,18,13,7,4
2.31,7,6,10,16
4.22,14,11,0,13
3.71,14,8,10,16
4.21,17,10,4,8
4.9,11,22,2,9
3.3,11,9,5,16
1.93,18,11,5,19
2.18,8,21,7,1
4.39,2,17,9,18
3.04,10,9,2,14
3.62,18,15,2,14
2.48,7,7,2,10
4.26,21,17,7,8
2.83,13,1,6,1
2.67,19,15,0,19
4.9,8,4,4,17
2.96,3,6,11,15
2.62,11,19,1,10
4.27,17,8,10,17
3.08,7,18,7,14
4.8,21,7,0,15
4.72,14,22,8,0
1.35,4,7,11,3
4.12,18,18,5,8
4.62,0,14,6,7
2.73,4,7,11,7
3.99,10,18,6,0
3.72,9,18,5,16
3.94,17,17,6,18
2.38,2,14,7,7
3.17,13,8,10,7
3.97,12,18,10,19
2.72,14,9,6,0
1.23,9,3,3,11
1.35,11,22,11,13
3.69,9,4,8,6
5.0,7,0,1,3
1.76,18,20,10,6
4.49,14,17,11,3
2.06,17,10,7,2
4.07,10,22,10,0
4.32,5,13,10,3
3.01,15,18,11,0
2.47,13,13,1,18
4.45,13,9,4,11
4.23,13,1,0,3
3.94,22,20,7,15
2.39,22,4,3,14
4.11,0,14,4,14
4.96,4,3,7,12
1.1,12,19,3,4
2.22,12,22,3,12
1.78,16,11,11,2
4.18,18,1,7,7
2.72,0,16,4,4
3.48,4,18,10,17
2.54,13,12,0,5
2.29,4,8,1,0
2.46,19,15,10,16
4.21,6,4,6,19
1.04,9,18,3,18
4.3,5,9,4,16
4.34,15,22,8,5
3.98,19,10,8,12
4.73,18,6,4,11
3.47,7,21,11,2
2.43,14,16,0,11
2.44,21,6,5,15
2.41,12,21,8,10
4.2,16,16,4,16
4.93,10,22,5,9
2.61,17,14,3,10
1.04,1,7,8,19
1.53,20,2,7,0
3.37,14,17,0,13
4.91,0,9,0,9
3.69,6,18,6,15
1.7,10,18,6,2
2.36,8,9,9,2
1.05,1,19,9,10
1.62,8,21,8,5
4.49,7,14,9,6
2.29,0,0,5,5
3.99,6,13,4,2
1.71,14,4,10,8
2.87,9,7,8,3
1.42,21,16,4,9
4.83,19,9,8,6
1.13,1,5,11,15
3.39,16,10,2,8
1.61,3,3,2,6
4.18,6,13,3,1
1.03,18,19,9,3
3.38,5,19,11,3
4.61,21,12,10,17
2.66,18,9,10,11
3.22,11,20,2,16
1.27,3,10,11,13
1.76,1,6,8,7
4.5,6,8,6,9
4.19,10,3,3,17
1.8,18,2,8,14
3.89,18,3,8,19
3.46,11,18,6,13
3.89,6,1,4,1
1.66,21,5,11,7
3.52,5,6,7,6
4.41,12,9,9,6
1.94,15,1,5,6
4.89,15,2,4,4
3.41,0,14,3,10
3.07,8,6,9,10
1.58,1,1,5,1
1.32,22,8,10,9
2.57,15,16,0,13
3.79,20,16,10,10
1.86,19,14,7,10
4.23,22,22,3,0
4.52,9,3,5,14
3.11,1,0,4,5
2.17,22,6,9,17
2.51,13,5,9,15
1.04,17,4,7,9
3.66,14,12,1,3
4.32,7,3,3,14
1.83,0,20,5,18
4.95,21,17,7,16
4.22,3,10,9,0
4.76,21,10,1,19
2.58,1,0,1,10
4.32,17,14,11,13
4.87,8,0,0,6
2.16,15,12,8,16
2.91,2,1,10,18
3.53,14,12,1,19
2.21,19,18,11,17
3.25,3,22,11,3
4.69,8,6,9,15
1.6,15,2,0,0
3.83,9,13,4,19
3.23,15,11,9,17
2.19,3,15,11,7
4.09,16,6,1,19
4.68,0,3,10,17
3.02,22,21,0,16
3.93,8,16,4,5
4.29,13,12,1,10
4.87,0,6,6,0
2.83,9,14,6,3
3.47,22,10,10,4
3.03,7,16,2,4
2.33,10,1,10,8
4.84,13,17,10,15
1.4,10,5,5,8
1.01,7,0,10,19
4.12,9,2,11,12
3.74,21,8,8,13
2.62,11,17,11,5
2.85,7,4,9,19
4.23,2,9,0,4
4.18,2,10,8,2
4.16,19,18,10,0
1.47,15,16,0,8
2.58,1,14,7,14
1.52,10,20,2,14
4.43,13,21,0,1
3.18,0,16,0,16
4.72,19,0,6,12
2.1,0,17,7,2
3.47,4,9,8,11
2.34,14,3,11,1
1.02,16,20,10,16
2.04,16,15,4,0
3.4,19,12,3,17
1.42,12,15,0,4
1.85,0,0,10,0
2.61,2,19,4,6
2.26,19,21,8,9
1.6,22,7,9,16
3.84,15,21,8,12
2.98,8,20,0,12
7.07,10,10,6,16
6.56,2,22,3,14
6.1,22,2,3,2
8.78,22,5,2,0
7.21,13,8,9,18
7.13,5,21,2,1
5.8,8,10,1,13
6.61,14,13,2,1
8.0,12,12,6,8
5.43,1,6,0,11
9.18,19,10,8,15
5.85,3,2,4,8
9.19,7,10,10,1
5.88,21,12,9,13
7.76,6,7,0,4
9.35,1,19,4,5
7.12,18,1,5,7
7.99,10,14,9,13
9.41,14,2,7,14
9.1,1,16,5,2
7.37,18,18,8,15
8.42,18,15,2,13
6.39,13,3,3,10
6.89,11,10,1,13
6.94,6,11,8,16
7.47,18,5,6,19
5.79,22,8,5,5
9.34,14,3,9,15
5.47,16,7,8,13
8.61,13,14,7,17
5.84,14,15,1,8
9.81,11,1,2,9
9.02,7,22,0,19
8.36,3,1,5,1
5.27,7,8,3,8
5.34,7,22,2,15
6.12,10,15,8,15
6.82,1,2,3,1
6.31,3,10,10,12
6.55,18,1,3,17
7.17,5,1,2,13
6.6,2,10,3,19
5.3,18,3,2,10
6.62,7,15,5,6
5.48,16,9,3,0
6.22,4,21,8,2
8.22,7,21,0,11
7.65,15,0,6,14
6.41,18,14,5,17
7.59,17,6,6,10
10.38,7,15,8,14
10.25,1,22,4,2
11.76,1,5,2,7
12.28,0,14,5,17
13.5,16,11,10,10
13.38,11,20,7,2
13.49,10,7,1,14
12.64,6,12,5,16
13.19,21,9,0,4
12.67,8,17,7,19
14.98,9,12,1,18
10.15,13,13,8,1
