bin,item
0,94
0,78
0,58
1,45
1,8
2,95
2,51
2,46
3,26
3,9
3,83
4,42
4,60
4,23
4,81
5,16
5,74
5,96
6,92
6,73
6,29
30,12
30,87
30,53
30,98
31,11
31,25
31,75
31,56
32,4
32,39
32,37
33,67
33,44
33,50
34,22
34,88
34,86
34,65
34,20
35,97
35,27
35,38
36,69
36,72
36,41
36,76
37,24
37,66
37,32
38,77
38,52
38,18
39,89
39,30
39,68
40,62
40,54
40,63
41,85
41,70
41,17
42,82
42,71
42,43
42,35
43,7
43,47
43,55
43,31
44,33
44,99
44,80
44,91
60,93
60,0
60,90
90,21
90,1
90,64
90,79
91,3
91,84
91,13
91,36
92,19
92,40
92,57
92,28
93,34
93,14
93,49
93,10
94,48
94,5
94,15
94,6
95,2
95,61
95,59
