bin,item
30,70
30,40
30,28
30,69
30,27
31,74
31,24
31,63
31,45
31,16
31,36
32,88
32,75
32,66
32,46
33,62
33,68
33,53
33,98
90,54
90,23
90,42
90,52
90,87
90,10
91,43
91,32
91,97
91,83
91,9
92,7
92,18
92,47
92,64
92,81
93,30
93,67
93,71
93,34
93,8
94,21
94,12
94,38
94,31
94,73
95,48
95,5
95,6
95,15
95,72
96,33
96,0
96,89
97,76
97,99
97,17
97,59
98,80
98,56
98,25
98,93
98,4
98,79
99,91
99,78
99,39
99,82
99,11
100,90
100,50
100,60
100,41
101,20
101,51
101,85
101,86
101,65
101,22
101,35
102,3
102,84
102,13
102,96
103,49
103,14
103,94
103,57
104,19
104,44
104,95
104,58
105,1
105,77
105,55
105,92
105,29
106,2
106,61
106,26
106,37
