bin,item
60,45
60,11
60,15
60,61
90,47
90,14
90,68
90,3
91,37
91,65
91,86
91,52
91,25
91,59
91,66
92,98
92,48
92,79
92,97
92,18
92,99
93,90
93,23
93,24
93,12
93,92
93,50
93,42
94,81
94,9
94,2
95,96
95,33
95,55
95,93
96,35
96,31
96,73
96,39
96,27
96,34
96,40
97,49
97,41
97,26
97,95
97,30
97,4
97,69
97,1
97,44
98,75
98,6
98,36
98,28
99,32
99,94
99,63
99,85
99,83
100,16
100,87
100,10
100,7
100,13
100,91
100,62
101,57
101,46
101,71
101,78
101,60
101,19
102,38
102,21
102,67
103,8
103,64
103,20
103,17
103,5
104,84
104,58
104,89
104,72
105,70
105,80
105,77
106,29
106,54
106,88
106,22
106,56
106,76
106,82
107,53
107,0
107,51
107,43
107,74
