bin,item
90,51
90,77
90,48
90,50
90,24
91,55
91,62
91,61
91,15
91,59
91,34
91,7
92,32
92,80
92,95
93,21
93,54
93,10
93,92
94,53
94,35
94,28
94,88
94,60
94,85
95,70
95,30
95,11
95,69
95,4
96,91
96,78
96,41
96,68
96,2
96,19
96,66
97,56
97,79
97,52
97,26
97,0
98,38
98,75
98,40
99,9
99,14
99,33
99,17
100,36
100,64
100,39
100,98
100,76
101,8
101,45
101,31
101,1
101,12
102,16
102,3
102,37
102,93
102,73
102,27
102,6
103,84
103,96
103,20
103,18
104,81
104,86
104,71
104,67
104,72
104,83
105,44
105,89
105,58
105,49
105,5
105,25
105,82
105,22
106,23
106,99
106,42
106,47
106,63
106,90
107,29
107,57
107,46
107,13
107,65
107,74
108,94
108,87
108,43
108,97
