bin,item
90,92
90,34
90,24
90,13
90,69
90,29
90,27
91,14
91,9
91,15
91,38
91,81
91,6
91,59
92,47
92,90
92,17
92,26
93,7
93,74
93,72
93,45
93,65
93,91
94,18
94,12
94,55
94,11
94,22
94,8
95,3
95,70
95,46
95,35
95,93
96,54
96,73
96,53
96,82
97,76
97,79
97,41
97,23
98,94
98,64
98,95
98,43
98,98
98,78
98,60
98,63
99,2
99,4
99,25
100,0
100,75
100,99
100,83
101,20
101,68
101,21
101,16
101,96
101,1
102,61
102,71
102,44
102,42
102,10
102,36
102,37
103,19
103,51
103,62
104,66
104,57
104,85
104,52
104,84
105,89
105,39
105,5
105,28
105,86
106,48
106,30
107,88
107,49
107,77
107,58
108,87
108,97
108,80
108,31
108,50
109,32
109,40
109,33
109,67
109,56
