bin,item
60,47
60,59
60,90
60,67
60,42
60,76
90,81
90,58
91,8
91,25
91,34
91,28
91,92
92,70
92,9
92,26
93,11
93,55
93,3
93,99
93,77
93,30
93,0
94,21
94,54
94,56
95,32
95,49
95,41
95,68
96,51
96,10
96,50
96,78
96,57
96,39
97,45
97,36
97,14
97,13
98,75
98,35
98,37
98,52
99,94
99,29
99,64
99,22
100,96
100,69
100,66
100,24
100,79
100,1
100,72
100,63
101,33
101,43
101,31
101,71
101,87
101,85
102,23
102,89
102,40
102,5
102,73
102,27
102,46
102,6
102,44
103,98
103,61
103,15
103,18
103,93
103,74
103,4
104,80
104,95
104,48
104,88
104,83
104,12
104,2
105,19
105,60
105,38
105,91
106,82
106,84
106,16
106,20
106,97
107,53
107,62
107,65
107,86
107,7
107,17
