bin,item
30,53
30,56
30,8
30,29
31,25
31,90
31,14
31,49
31,65
31,69
32,71
32,96
32,35
33,60
33,3
33,48
33,38
33,57
34,6
34,89
34,22
34,11
35,93
35,87
35,2
35,12
35,7
36,24
36,46
36,84
36,67
36,32
36,72
37,83
37,82
37,74
37,68
37,27
38,47
38,45
38,10
38,64
39,92
39,73
39,43
39,26
39,88
39,95
40,52
40,21
40,91
40,86
40,19
41,28
41,61
41,63
42,0
42,34
42,94
42,36
42,40
42,39
90,20
90,97
90,50
91,51
91,17
91,66
91,99
92,42
92,15
92,81
92,1
93,31
93,41
93,30
93,98
94,76
94,78
94,4
94,77
95,59
95,16
95,79
95,85
95,13
96,54
96,9
96,44
96,75
96,33
96,37
96,23
97,62
97,18
97,58
97,70
98,5
98,80
98,55
