bin,item
30,86
30,84
30,11
30,42
31,85
31,96
31,92
31,6
31,23
32,26
32,15
32,54
32,24
32,29
33,21
33,89
33,57
33,51
34,90
34,80
34,46
34,81
34,31
34,93
35,62
35,16
35,5
35,27
36,82
36,9
36,67
36,20
37,25
37,4
37,79
38,38
38,61
38,56
38,28
39,94
39,68
39,99
39,34
39,8
40,75
40,58
40,65
40,53
40,72
40,35
60,95
60,7
60,36
60,30
61,83
61,70
61,77
61,1
62,64
62,55
62,47
62,44
62,91
90,2
90,40
90,32
91,37
91,74
91,41
91,19
92,97
92,87
92,52
92,18
92,22
93,0
93,76
93,98
93,10
94,14
94,43
94,33
94,12
94,59
95,50
95,78
95,69
95,17
95,13
95,88
96,48
96,66
96,60
97,3
97,73
97,45
97,63
98,49
98,39
98,71
