bin,item
60,91
60,29
60,74
60,34
60,38
60,10
60,98
60,27
60,81
90,20
90,85
90,19
90,7
91,45
91,83
91,95
91,1
92,61
92,54
92,9
92,86
92,87
93,62
93,70
93,82
94,8
94,3
94,48
94,60
94,67
95,76
95,6
95,46
95,32
95,40
96,63
96,37
96,23
96,92
96,43
96,73
96,25
97,31
97,41
97,30
97,22
98,89
98,97
98,16
98,79
98,94
98,0
99,51
99,17
99,66
99,88
99,11
100,5
100,55
100,80
101,36
101,69
101,68
101,18
101,56
101,4
101,71
102,65
102,28
102,53
102,12
102,39
103,99
103,75
103,33
103,50
103,52
104,84
104,24
104,26
104,57
104,14
104,49
104,90
104,2
104,21
104,44
104,78
105,93
105,35
105,64
105,77
105,47
106,42
106,15
106,72
107,96
107,13
107,59
107,58
