bin,item
30,76
30,62
30,88
30,82
30,4
30,49
30,61
30,48
30,18
30,32
60,79
60,9
60,60
60,84
60,90
90,21
90,25
90,20
90,34
90,50
91,70
91,52
91,58
91,43
91,65
91,74
92,72
92,80
92,83
92,24
93,28
93,7
93,30
93,23
93,78
93,56
94,93
94,97
94,27
94,57
94,95
95,42
95,16
95,55
95,68
96,8
96,45
96,51
97,96
97,35
97,10
97,64
98,36
98,69
98,63
99,86
99,85
99,13
100,14
100,5
100,46
100,26
100,1
101,81
101,39
101,99
101,33
101,98
101,66
101,22
102,73
102,2
102,91
102,15
102,37
102,67
102,41
102,19
103,75
103,0
103,47
103,71
103,38
104,17
104,44
104,94
104,11
105,87
105,77
105,59
105,31
106,54
106,40
106,92
107,29
107,12
107,89
107,53
107,6
107,3
