bin,item
0,81
0,17
0,60
1,35
1,38
1,57
2,66
2,33
2,19
30,75
30,92
30,16
30,39
31,31
31,9
31,68
32,45
32,14
32,2
32,78
32,26
33,52
33,28
33,12
34,99
34,64
34,11
35,93
35,63
35,29
35,10
36,50
36,43
36,84
36,23
37,56
37,47
37,90
37,79
37,89
37,46
38,42
38,21
38,32
39,37
39,61
39,91
40,49
40,72
40,0
40,51
41,48
41,6
41,82
41,44
41,71
42,8
42,3
42,34
42,73
42,88
43,24
43,40
43,77
43,74
43,36
44,55
44,65
44,80
44,58
45,70
45,67
45,95
46,62
46,69
46,13
47,41
47,86
47,4
48,97
48,98
48,20
49,85
49,7
49,25
49,59
60,30
60,15
60,83
61,5
61,18
61,27
61,1
62,53
62,94
62,76
90,96
90,87
90,22
90,54
