bin,item
60,86
60,39
60,89
60,53
60,17
60,83
60,88
90,92
90,29
90,16
90,81
90,37
91,97
91,61
91,32
91,96
91,2
91,84
91,85
92,1
92,9
92,48
92,49
93,50
93,59
93,18
93,13
93,12
93,23
94,56
94,0
94,27
94,43
94,36
94,35
94,52
94,54
95,26
95,4
95,6
95,65
96,21
96,11
96,69
96,57
96,20
96,44
97,76
97,28
97,90
97,15
97,99
97,66
98,62
98,68
98,73
99,3
99,42
99,72
99,5
99,30
99,80
100,77
100,82
100,38
100,98
100,7
100,51
101,71
101,67
101,24
101,34
101,75
101,31
101,95
102,94
102,19
102,70
102,58
102,74
102,40
102,79
103,78
103,10
103,8
103,41
104,45
104,33
104,63
104,14
104,60
105,55
105,46
105,64
106,91
106,93
106,25
106,22
106,47
106,87
