bin,item
60,36
60,64
60,24
60,21
60,59
60,72
90,76
90,31
91,61
91,95
91,52
91,67
92,70
92,99
92,0
92,17
92,33
92,58
93,96
93,83
93,44
93,2
94,28
94,84
94,53
94,89
94,23
95,5
95,41
95,27
96,13
96,4
96,16
96,35
96,98
97,85
97,8
97,3
97,75
97,1
98,65
98,56
98,34
98,57
98,93
99,77
99,12
99,92
99,97
99,50
100,6
100,11
100,37
100,73
100,47
100,22
101,15
101,63
101,60
101,25
101,49
102,42
102,10
102,90
102,66
102,39
102,29
103,62
103,86
103,43
103,74
103,94
103,71
104,87
104,69
104,38
104,7
104,9
104,26
104,19
104,88
104,79
104,14
104,40
104,68
104,78
105,20
105,51
105,81
105,80
105,30
106,55
106,82
106,48
106,46
106,32
107,45
107,54
107,18
107,91
