bin,item
30,84
30,83
30,13
30,61
30,74
30,65
30,92
30,66
31,75
31,95
31,30
31,73
31,34
90,68
90,52
90,0
90,57
90,3
91,47
91,64
91,24
91,94
91,46
91,26
91,62
91,18
92,44
92,81
92,27
92,91
93,72
93,21
93,40
93,39
94,8
94,36
94,90
95,96
95,31
95,7
95,2
95,15
95,67
96,45
96,11
96,97
96,76
97,59
97,85
97,71
97,32
97,49
98,70
98,78
98,87
98,63
99,69
99,10
99,89
99,82
100,79
100,48
100,77
100,29
100,42
100,6
100,1
101,86
101,99
101,38
101,23
102,14
102,80
102,55
102,22
103,54
103,5
104,93
104,58
104,12
104,28
104,43
104,35
104,4
105,98
105,88
105,25
105,19
105,33
105,37
106,16
106,20
106,9
106,50
106,51
107,41
107,17
107,53
107,56
107,60
