bin,item
30,53
30,30
30,82
30,63
30,9
60,80
60,55
60,0
60,13
90,78
90,19
90,4
90,34
90,62
90,26
90,92
91,3
91,7
91,76
91,40
91,33
91,42
92,10
92,5
92,94
92,23
92,66
93,24
93,98
93,36
93,31
93,89
94,54
94,32
94,27
94,39
95,41
95,6
95,57
95,95
95,64
95,51
96,14
96,72
96,21
96,65
96,49
97,81
97,97
97,70
97,28
97,43
98,20
98,85
98,67
98,37
98,16
99,59
99,96
99,75
99,88
100,58
100,25
100,47
100,12
101,74
101,45
101,69
101,15
102,79
102,18
102,87
102,83
102,48
102,46
103,86
103,71
103,2
103,50
104,29
104,99
104,60
104,35
104,52
105,44
105,77
105,17
105,73
105,56
106,8
106,61
106,90
106,1
106,68
107,11
107,93
107,38
107,22
107,84
107,91
