bin,item
30,47
30,71
30,55
30,8
30,6
30,72
31,14
31,53
31,34
31,95
31,29
32,86
32,64
32,76
33,73
33,30
33,94
33,99
60,7
60,36
60,54
60,69
60,63
90,48
90,5
90,68
91,0
91,16
91,33
91,98
91,88
92,43
92,70
92,58
92,66
92,59
92,57
93,21
93,82
93,96
93,13
93,93
94,31
94,44
94,1
94,90
94,56
94,42
95,87
95,38
95,97
95,41
96,85
96,79
96,92
96,23
96,9
97,39
97,67
97,51
97,49
97,37
98,46
98,81
98,77
98,65
98,12
98,35
99,25
99,32
99,3
100,74
100,62
100,4
100,83
101,19
101,50
101,60
102,40
102,22
102,20
102,18
102,84
102,26
103,89
103,27
103,15
103,78
103,17
103,24
104,45
104,11
104,2
104,80
105,61
105,75
105,52
105,10
105,28
105,91
