bin,item
60,51
60,80
60,66
60,34
60,72
60,58
90,53
90,11
90,30
90,89
90,6
91,92
91,59
91,43
91,8
91,48
91,9
91,40
92,45
92,70
92,82
92,1
93,95
93,86
93,77
93,64
93,14
93,33
94,62
94,17
94,97
94,91
94,7
95,68
95,15
95,28
95,93
96,73
96,42
96,55
97,83
97,38
97,85
97,35
97,39
98,4
98,56
98,37
98,84
98,10
98,2
98,78
99,76
99,63
99,3
99,71
100,99
100,5
100,67
101,20
101,90
101,52
101,57
101,32
101,23
102,50
102,87
102,60
102,0
102,24
102,25
103,41
103,27
103,31
103,26
103,88
104,96
104,79
104,36
104,12
104,81
105,69
105,61
105,18
105,74
105,22
105,29
105,19
106,16
106,65
106,94
106,47
106,49
106,98
106,44
107,13
107,75
107,46
107,54
107,21
