bin,item
30,56
30,92
30,55
31,48
31,64
31,49
31,27
32,52
32,71
32,53
32,69
32,99
33,87
33,26
33,46
33,78
33,15
34,72
34,45
34,88
34,57
34,85
35,66
35,61
35,77
35,3
35,0
35,41
36,38
36,39
36,22
36,86
37,90
37,67
37,32
37,1
38,43
38,13
38,19
38,91
38,7
90,51
90,63
90,54
90,65
90,98
91,81
91,11
91,20
91,6
91,44
92,25
92,30
92,96
92,80
92,10
93,4
93,21
93,24
93,14
94,47
94,97
94,42
94,12
94,18
94,5
94,89
95,9
95,33
95,68
95,50
95,2
96,70
96,31
96,74
96,93
96,34
97,16
97,29
97,36
97,95
98,84
98,79
98,76
98,28
98,60
99,94
99,37
99,35
99,40
100,59
100,8
100,58
100,17
100,82
101,75
101,73
101,23
101,62
101,83
