bin,item
0,25
0,83
1,27
1,72
1,42
2,71
2,13
2,7
3,46
3,66
3,74
4,63
4,6
4,48
5,95
5,52
5,67
6,54
6,89
6,18
6,44
7,11
7,78
7,99
8,90
8,40
8,34
9,20
9,26
9,1
10,92
10,97
10,82
11,65
11,49
11,85
12,23
12,17
12,10
30,16
30,39
30,77
31,36
31,87
31,22
32,88
32,73
32,96
33,45
33,0
33,69
34,19
34,91
34,43
35,53
35,64
35,68
36,94
36,37
36,3
37,28
37,60
37,84
38,61
38,9
38,35
39,75
39,50
39,79
40,15
40,59
40,47
41,86
41,24
41,38
42,80
42,30
42,56
43,14
43,4
43,12
60,98
60,21
60,2
61,57
61,41
61,93
61,31
62,70
62,8
62,76
63,5
63,62
63,81
90,58
90,29
90,33
91,55
91,51
91,32
