bin,item
0,62
0,15
0,92
1,73
1,26
1,90
2,21
2,38
2,32
3,47
3,1
3,74
4,7
4,91
4,65
5,83
5,37
5,64
6,76
6,57
6,2
7,58
7,75
7,22
8,88
8,24
8,29
9,50
9,93
9,97
10,63
10,43
30,53
30,82
30,48
31,80
31,51
31,46
32,9
32,34
32,12
33,71
33,0
33,13
33,67
34,78
34,19
34,28
35,31
35,44
35,49
36,33
36,35
36,72
37,69
37,4
37,30
38,40
38,55
38,61
39,60
39,54
40,16
40,52
40,3
41,59
41,95
41,98
42,36
42,81
43,66
43,86
43,89
44,8
44,77
44,17
45,10
45,23
45,79
46,99
46,27
46,87
47,45
47,20
48,56
48,5
48,18
48,39
49,96
49,85
49,84
50,68
50,70
50,94
51,41
51,25
51,6
60,14
60,11
60,42
