bin,item
60,62
60,17
60,33
60,11
60,26
90,21
90,96
90,3
90,69
90,76
91,75
91,79
91,54
91,68
91,74
92,72
92,65
92,16
92,34
92,8
92,61
93,38
93,57
93,73
93,1
93,83
94,81
94,93
94,25
94,30
95,28
95,37
95,55
95,23
95,97
95,22
96,9
96,39
96,29
96,31
97,32
97,24
97,99
97,92
97,67
98,5
98,2
98,95
98,59
98,12
98,58
98,27
99,84
99,46
99,0
99,89
99,13
99,7
100,48
100,66
100,49
100,90
100,50
100,86
101,70
101,53
101,77
101,60
102,56
102,91
102,18
102,78
102,42
102,51
102,82
103,94
103,98
103,14
103,85
103,44
104,80
104,71
104,47
105,36
105,40
105,35
105,52
105,63
105,4
106,41
106,15
106,88
106,6
106,20
106,10
106,19
107,45
107,43
107,64
107,87
