bin,item
0,87
0,25
0,98
1,97
1,27
1,88
2,53
2,72
3,47
3,37
4,33
4,11
4,68
5,7
5,0
5,1
6,2
6,94
6,64
7,80
7,39
7,26
7,28
8,77
8,17
8,90
9,60
9,22
9,29
10,89
10,92
11,78
11,55
12,58
12,70
13,9
13,14
13,44
30,51
30,40
30,46
31,93
31,43
31,67
32,4
32,56
32,18
33,95
33,86
33,10
33,73
34,62
34,74
34,38
35,66
35,34
35,23
35,21
36,30
36,75
36,16
36,12
37,31
37,71
37,91
38,99
38,59
38,84
38,49
39,54
39,85
39,24
40,15
40,82
40,69
41,35
41,65
41,8
42,42
42,50
42,81
43,79
43,96
43,36
60,20
60,19
60,52
60,32
61,41
61,13
61,6
90,45
90,48
90,83
91,63
91,3
91,76
92,57
92,5
92,61
