bin,item
60,76
60,41
90,45
90,14
90,2
90,26
90,59
90,77
91,5
91,3
91,27
91,92
92,52
92,21
92,32
92,56
92,94
92,37
92,81
93,96
93,87
93,22
93,49
93,79
93,17
94,15
94,71
94,80
94,51
94,23
95,83
95,12
95,28
95,0
95,68
96,70
96,48
96,4
96,60
97,82
97,91
97,18
97,73
97,34
97,98
97,90
98,42
98,86
98,30
98,38
98,69
98,1
98,39
99,93
99,10
99,75
99,74
99,40
99,97
100,33
100,50
100,43
100,57
100,84
100,66
100,19
100,78
101,61
101,6
101,11
101,64
102,99
102,63
102,29
102,53
102,8
103,85
103,36
103,35
103,24
103,7
104,13
104,16
104,67
104,72
104,95
104,88
105,31
105,62
105,9
105,58
106,89
106,47
106,25
106,20
106,46
107,55
107,54
107,65
107,44
