bin,item
30,52
30,40
30,4
30,94
30,69
30,29
31,8
31,28
31,74
31,38
31,90
31,81
32,50
32,97
32,16
32,72
32,19
33,23
33,35
33,32
33,66
33,67
34,3
34,60
34,24
34,64
34,1
90,20
90,85
90,86
91,83
91,7
91,14
91,53
91,56
92,70
92,75
92,18
92,9
92,49
93,96
93,13
93,59
93,58
94,65
94,47
94,10
94,87
94,11
94,98
95,88
95,99
95,39
95,84
95,89
95,36
95,33
96,51
96,17
96,0
96,34
96,46
96,68
97,31
97,41
97,30
97,22
98,80
98,55
98,5
99,61
99,6
99,63
99,48
100,62
100,82
100,27
100,93
100,79
101,78
101,76
101,95
101,26
101,25
101,71
101,57
102,45
102,92
102,73
102,37
102,43
103,77
103,54
103,44
103,12
103,91
103,21
104,42
104,15
104,2
